orderID,userID,productID,orderDate,quantity,status
O21610,U02360,P00986,2025-01-29,1,Placed
O21611,U01768,P00544,2025-02-18,3,Placed
O21612,U01012,P00839,2023-08-23,1,Delivered
O21613,U01691,P01255,2024-10-12,1,Cancelled
O21614,U02215,P00214,2023-12-08,2,Placed
O21615,U00654,P00255,2025-04-14,4,Placed
O21616,U01009,P00524,2025-04-08,4,Placed
O21617,U00798,P00010,2025-02-04,5,Cancelled
O21618,U00921,P00284,2025-03-01,3,Placed
O21619,U02767,P01125,2023-08-31,4,Delivered
O21620,U02086,P00964,2025-01-24,3,Cancelled
O21621,U00843,P00419,2024-11-24,4,Cancelled
O21622,U00865,P00460,2023-09-23,4,Placed
O21623,U00611,P00730,2023-10-26,4,Delivered
O21624,U02029,P00828,2024-08-24,2,Shipped
O21625,U00613,P01099,2024-11-23,2,Cancelled
O21626,U01513,P01483,2025-03-11,5,Placed
O21627,U01826,P01146,2024-02-03,4,Cancelled
O21628,U02550,P00399,2024-01-24,4,Shipped
O21629,U02148,P00985,2023-09-13,3,Placed
O21630,U00859,P00631,2025-01-28,1,Cancelled
O21631,U00807,P01315,2025-05-30,2,Delivered
O21632,U02803,P00269,2024-06-08,4,Delivered
O21633,U01222,P01467,2024-02-20,2,Delivered
O21634,U00792,P01314,2024-12-15,1,Placed
O21635,U02929,P01458,2023-10-18,2,Cancelled
O21636,U00623,P00384,2024-10-18,3,Delivered
O21637,U01241,P00640,2025-06-17,2,Placed
O21638,U02464,P01298,2024-02-07,1,Delivered
O21639,U02203,P00555,2024-06-06,5,Delivered
O21640,U02972,P00688,2023-12-18,5,Delivered
O21641,U02484,P00978,2023-10-08,5,Placed
O21642,U00607,P00748,2025-01-20,2,Delivered
O21643,U00376,P01471,2025-06-05,3,Delivered
O21644,U01812,P00897,2023-09-23,1,Placed
O21645,U00522,P00073,2025-03-23,3,Placed
O21646,U01168,P00309,2023-09-16,1,Shipped
O21647,U02869,P00777,2023-10-10,2,Shipped
O21648,U02505,P00416,2024-10-11,2,Delivered
O21649,U01592,P01005,2023-08-21,5,Shipped
O21650,U02645,P01142,2023-09-04,1,Placed
O21651,U02154,P01066,2023-09-14,4,Cancelled
O21652,U02538,P00687,2025-02-10,3,Delivered
O21653,U00431,P01132,2024-01-12,5,Cancelled
O21654,U02951,P00930,2024-10-06,1,Shipped
O21655,U02153,P00145,2023-07-26,5,Cancelled
O21656,U00765,P00938,2024-10-06,1,Cancelled
O21657,U00156,P00748,2024-02-16,1,Placed
O21658,U02308,P00511,2023-09-07,1,Shipped
O21659,U02254,P00752,2024-05-11,5,Delivered
O21660,U02146,P00141,2024-06-14,1,Placed
O21661,U01976,P00859,2024-08-14,1,Placed
O21662,U01063,P01074,2024-06-08,1,Delivered
O21663,U02692,P00066,2024-09-20,1,Placed
O21664,U02380,P01358,2023-07-03,3,Shipped
O21665,U02331,P00670,2024-06-30,2,Placed
O21666,U00379,P00644,2024-09-09,4,Shipped
O21667,U00890,P00426,2025-03-12,2,Shipped
O21668,U02658,P00497,2024-03-11,4,Placed
O21669,U01488,P00427,2024-12-22,4,Delivered
O21670,U00535,P00180,2024-03-12,4,Delivered
O21671,U02577,P00573,2024-08-24,3,Shipped
O21672,U02701,P01017,2025-01-04,1,Shipped
O21673,U02954,P00608,2024-01-11,2,Shipped
O21674,U00410,P00042,2023-07-07,1,Shipped
O21675,U00200,P01119,2023-06-23,2,Shipped
O21676,U00284,P00562,2023-06-24,1,Delivered
O21677,U01172,P00986,2024-12-11,1,Delivered
O21678,U01623,P01250,2024-03-30,1,Delivered
O21679,U00195,P01110,2025-02-22,4,Shipped
O21680,U02633,P00670,2023-08-25,5,Shipped
O21681,U02112,P00884,2025-05-11,5,Cancelled
O21682,U00409,P00492,2024-03-11,1,Cancelled
O21683,U02753,P01122,2024-01-31,5,Cancelled
O21684,U02448,P01473,2023-08-18,4,Cancelled
O21685,U00585,P01009,2023-11-12,5,Shipped
O21686,U01798,P00173,2025-04-03,5,Shipped
O21687,U01048,P00774,2025-06-18,3,Cancelled
O21688,U02180,P00724,2023-07-03,5,Placed
O21689,U02510,P00879,2023-11-20,5,Cancelled
O21690,U01136,P00716,2024-02-28,3,Shipped
O21691,U00781,P01015,2024-12-22,4,Shipped
O21692,U02462,P00808,2024-06-12,5,Delivered
O21693,U01654,P00586,2023-10-07,4,Cancelled
O21694,U01150,P00837,2024-03-31,5,Shipped
O21695,U01482,P00665,2024-06-08,3,Cancelled
O21696,U00057,P00864,2024-01-14,3,Cancelled
O21697,U02875,P00277,2023-10-20,2,Shipped
O21698,U00185,P00265,2025-01-28,5,Cancelled
O21699,U01014,P01177,2025-05-24,4,Delivered
O21700,U02767,P00318,2024-06-15,3,Cancelled
O21701,U01373,P00145,2023-12-20,4,Cancelled
O21702,U00409,P01338,2024-10-16,5,Placed
O21703,U01464,P00652,2024-04-02,1,Delivered
O21704,U00905,P00907,2023-10-11,1,Shipped
O21705,U02347,P00766,2023-08-16,4,Delivered
O21706,U02546,P00455,2025-03-05,4,Placed
O21707,U02856,P01325,2023-09-16,2,Placed
O21708,U02477,P01112,2023-12-22,5,Placed
O21709,U02925,P00342,2024-02-12,2,Placed
O21710,U01989,P01183,2023-08-14,5,Delivered
O21711,U01471,P00282,2023-08-03,1,Delivered
O21712,U02066,P01445,2024-07-18,5,Delivered
O21713,U02833,P01438,2024-04-05,1,Cancelled
O21714,U00692,P00013,2024-04-20,2,Delivered
O21715,U01344,P01421,2025-03-22,1,Cancelled
O21716,U02434,P00527,2023-07-22,5,Delivered
O21717,U00254,P01093,2025-03-17,3,Cancelled
O21718,U02643,P00359,2025-05-10,3,Cancelled
O21719,U00631,P00208,2024-05-02,4,Shipped
O21720,U01831,P00886,2025-02-17,4,Placed
O21721,U00059,P00187,2024-02-11,4,Cancelled
O21722,U01993,P01039,2025-03-18,4,Cancelled
O21723,U01100,P01325,2023-07-25,4,Placed
O21724,U02567,P00003,2024-04-19,3,Shipped
O21725,U01542,P01492,2024-04-07,5,Cancelled
O21726,U01914,P01218,2025-03-15,3,Delivered
O21727,U00367,P00016,2024-06-04,5,Placed
O21728,U02160,P00514,2023-11-19,3,Shipped
O21729,U02677,P01053,2025-03-04,3,Placed
O21730,U02268,P01183,2024-07-22,3,Placed
O21731,U02004,P00849,2024-07-07,2,Delivered
O21732,U02031,P00373,2025-02-13,1,Delivered
O21733,U00186,P00093,2025-06-13,1,Delivered
O21734,U01922,P01460,2024-06-26,5,Placed
O21735,U01837,P00489,2024-08-03,3,Cancelled
O21736,U01753,P01130,2023-10-15,3,Delivered
O21737,U00368,P00671,2024-07-15,1,Delivered
O21738,U00978,P00225,2023-12-18,5,Delivered
O21739,U00047,P00015,2023-11-02,5,Delivered
O21740,U02142,P00743,2024-03-05,2,Delivered
O21741,U00760,P00149,2024-06-07,3,Delivered
O21742,U01112,P00405,2025-01-19,5,Shipped
O21743,U00154,P00980,2024-02-02,4,Shipped
O21744,U01979,P01127,2023-12-30,1,Delivered
O21745,U01530,P01014,2025-04-20,3,Delivered
O21746,U00415,P00888,2024-06-22,2,Shipped
O21747,U01685,P00912,2023-07-20,3,Placed
O21748,U00485,P00816,2024-08-04,5,Shipped
O21749,U01570,P00593,2025-03-05,5,Placed
O21750,U00762,P00575,2024-09-02,3,Placed
O21751,U00958,P00803,2023-12-27,1,Placed
O21752,U00549,P00582,2024-06-01,4,Delivered
O21753,U02071,P01170,2025-03-02,2,Delivered
O21754,U02924,P00493,2023-09-06,5,Shipped
O21755,U00511,P00534,2024-06-19,2,Cancelled
O21756,U02352,P00360,2023-11-23,3,Cancelled
O21757,U01137,P00213,2024-03-20,5,Placed
O21758,U00173,P00284,2024-06-02,3,Delivered
O21759,U00126,P00571,2023-08-26,4,Shipped
O21760,U02585,P00245,2023-08-09,4,Cancelled
O21761,U02937,P00646,2023-07-24,4,Cancelled
O21762,U02321,P00679,2024-06-28,1,Delivered
O21763,U02758,P01114,2024-12-29,3,Placed
O21764,U00427,P00779,2025-01-14,5,Placed
O21765,U00819,P01068,2025-01-25,3,Delivered
O21766,U00193,P00642,2023-07-04,1,Cancelled
O21767,U00859,P00609,2025-06-13,1,Delivered
O21768,U02139,P00795,2023-08-04,3,Placed
O21769,U02958,P01345,2025-01-29,5,Shipped
O21770,U02192,P01044,2025-03-22,5,Delivered
O21771,U00787,P01089,2024-07-12,3,Placed
O21772,U01574,P01405,2024-03-08,1,Cancelled
O21773,U02430,P00212,2024-12-13,4,Shipped
O21774,U02151,P01175,2025-01-19,1,Cancelled
O21775,U00804,P00783,2024-07-26,4,Delivered
O21776,U02199,P00542,2023-09-09,5,Delivered
O21777,U02530,P00870,2025-03-18,1,Placed
O21778,U01588,P01030,2024-05-06,5,Placed
O21779,U00921,P00671,2024-06-06,2,Cancelled
O21780,U02162,P00378,2024-01-23,1,Placed
O21781,U00899,P01408,2024-05-13,1,Placed
O21782,U02553,P00232,2024-02-09,1,Placed
O21783,U01000,P01494,2025-02-22,2,Cancelled
O21784,U00520,P01358,2024-06-29,5,Delivered
O21785,U01736,P01420,2024-02-10,4,Shipped
O21786,U02080,P00109,2025-04-08,4,Delivered
O21787,U00090,P00189,2024-05-11,2,Delivered
O21788,U00963,P00721,2024-04-29,3,Cancelled
O21789,U02755,P01032,2025-04-26,5,Cancelled
O21790,U01607,P00443,2025-01-03,4,Delivered
O21791,U02570,P00268,2024-02-16,2,Delivered
O21792,U02934,P01158,2024-04-25,3,Cancelled
O21793,U02612,P01287,2025-05-16,1,Cancelled
O21794,U00411,P00700,2025-05-13,3,Placed
O21795,U00421,P01468,2025-05-26,1,Delivered
O21796,U01033,P00380,2023-11-27,4,Delivered
O21797,U01368,P00945,2023-09-22,5,Delivered
O21798,U01884,P00311,2024-06-21,5,Placed
O21799,U01499,P00851,2025-04-26,3,Shipped
O21800,U00755,P00912,2024-02-09,3,Shipped
O21801,U02085,P01438,2023-07-30,3,Cancelled
O21802,U00813,P01487,2024-09-03,5,Shipped
O21803,U02146,P01009,2024-05-01,5,Cancelled
O21804,U01762,P00703,2024-04-17,5,Shipped
O21805,U00543,P01175,2025-03-25,2,Cancelled
O21806,U01652,P00204,2024-03-02,4,Delivered
O21807,U01315,P01028,2025-02-24,4,Cancelled
O21808,U01140,P00187,2024-11-29,2,Placed
O21809,U02075,P00937,2023-12-01,4,Delivered
O21810,U00972,P00970,2023-07-06,3,Delivered
O21811,U02543,P00791,2025-05-03,2,Delivered
O21812,U01587,P00267,2025-04-07,2,Shipped
O21813,U02018,P00962,2024-01-27,3,Cancelled
O21814,U00730,P00774,2024-08-16,3,Cancelled
O21815,U00599,P00543,2025-02-11,4,Delivered
O21816,U00668,P00248,2024-05-24,4,Delivered
O21817,U01930,P01410,2023-11-06,5,Placed
O21818,U02971,P00391,2024-02-11,3,Placed
O21819,U01879,P01022,2024-08-16,5,Cancelled
O21820,U01234,P00085,2024-07-03,5,Cancelled
O21821,U01610,P01273,2024-08-17,5,Delivered
O21822,U01082,P01326,2024-04-29,1,Cancelled
O21823,U02130,P00659,2024-03-24,1,Placed
O21824,U02644,P00217,2025-02-03,4,Cancelled
O21825,U00391,P00120,2024-01-15,4,Cancelled
O21826,U01880,P00361,2023-11-14,5,Delivered
O21827,U00621,P01369,2024-09-30,4,Shipped
O21828,U01608,P00922,2024-06-25,5,Shipped
O21829,U01995,P01193,2025-04-26,3,Shipped
O21830,U01216,P01032,2025-05-31,5,Shipped
O21831,U02970,P01003,2024-03-23,1,Cancelled
O21832,U00212,P01248,2024-09-29,1,Cancelled
O21833,U00203,P01010,2024-01-24,1,Shipped
O21834,U02447,P00687,2023-08-04,3,Shipped
O21835,U01834,P00278,2024-09-30,4,Shipped
O21836,U00239,P01459,2024-10-12,1,Cancelled
O21837,U02156,P00536,2024-03-17,5,Shipped
O21838,U01441,P00282,2024-06-07,4,Delivered
O21839,U01304,P00344,2025-02-07,4,Shipped
O21840,U00009,P00488,2023-09-14,5,Cancelled
O21841,U00082,P01489,2024-03-31,5,Placed
O21842,U02533,P00214,2024-01-30,4,Cancelled
O21843,U01360,P01160,2025-04-15,3,Cancelled
O21844,U01756,P00633,2025-03-22,1,Shipped
O21845,U02252,P00942,2025-03-08,4,Cancelled
O21846,U01094,P00626,2024-05-31,5,Cancelled
O21847,U01951,P00242,2024-01-10,2,Shipped
O21848,U00733,P00425,2024-09-03,3,Shipped
O21849,U02896,P00475,2024-02-06,1,Delivered
O21850,U00615,P01247,2023-10-05,1,Placed
O21851,U00019,P00614,2025-01-08,2,Cancelled
O21852,U00926,P01415,2024-05-18,2,Cancelled
O21853,U01074,P01022,2023-09-14,2,Shipped
O21854,U00984,P01400,2023-10-14,1,Shipped
O21855,U00822,P00064,2024-08-01,3,Cancelled
O21856,U02983,P01026,2024-06-12,1,Delivered
O21857,U02478,P00820,2024-08-17,2,Placed
O21858,U00427,P00822,2023-10-14,1,Delivered
O21859,U00083,P01393,2024-04-19,4,Shipped
O21860,U00386,P00673,2025-03-17,1,Delivered
O21861,U00987,P00347,2024-05-19,2,Cancelled
O21862,U00048,P00067,2023-12-20,4,Placed
O21863,U00353,P01166,2023-08-01,1,Placed
O21864,U00209,P00388,2024-01-13,4,Cancelled
O21865,U02351,P00259,2025-01-03,2,Delivered
O21866,U02528,P01398,2025-06-05,4,Cancelled
O21867,U01898,P01247,2023-12-01,5,Cancelled
O21868,U02859,P00665,2023-06-22,1,Shipped
O21869,U01774,P00203,2024-02-07,4,Delivered
O21870,U00635,P00017,2024-10-20,2,Placed
O21871,U01701,P00921,2023-08-29,2,Delivered
O21872,U00272,P00684,2024-06-19,4,Delivered
O21873,U02820,P00370,2024-04-10,3,Delivered
O21874,U01677,P00786,2023-09-27,5,Shipped
O21875,U01397,P00405,2024-05-18,4,Delivered
O21876,U01123,P00989,2024-12-08,4,Delivered
O21877,U01136,P01077,2024-07-16,1,Placed
O21878,U00569,P01090,2024-11-29,4,Delivered
O21879,U01619,P00272,2024-11-29,4,Shipped
O21880,U00795,P00931,2023-08-25,3,Placed
O21881,U00954,P00237,2024-06-05,4,Placed
O21882,U00528,P00590,2024-04-05,4,Shipped
O21883,U00689,P00798,2025-03-17,4,Placed
O21884,U01676,P00693,2023-06-24,5,Delivered
O21885,U01799,P00005,2023-08-25,2,Shipped
O21886,U01679,P01199,2024-10-30,2,Cancelled
O21887,U01571,P01407,2024-03-28,1,Shipped
O21888,U00622,P01286,2024-04-25,4,Shipped
O21889,U02081,P00569,2025-04-13,3,Placed
O21890,U00182,P01487,2025-03-13,2,Placed
O21891,U01093,P00145,2024-11-24,3,Cancelled
O21892,U01747,P00020,2024-11-12,2,Placed
O21893,U02877,P01076,2023-11-17,5,Placed
O21894,U02689,P01409,2024-10-30,1,Cancelled
O21895,U02591,P00928,2024-09-06,1,Placed
O21896,U01198,P00621,2025-03-18,1,Cancelled
O21897,U00327,P00496,2025-02-24,5,Shipped
O21898,U01213,P00647,2025-04-21,3,Shipped
O21899,U01894,P00993,2025-03-04,3,Shipped
O21900,U00186,P01480,2024-10-28,3,Cancelled
O21901,U01178,P00901,2024-01-12,3,Delivered
O21902,U00048,P00331,2024-02-07,1,Placed
O21903,U02038,P01128,2024-03-06,1,Delivered
O21904,U02183,P01294,2024-11-15,3,Cancelled
O21905,U02293,P00636,2023-10-14,5,Cancelled
O21906,U01753,P00596,2024-11-26,2,Placed
O21907,U02332,P01085,2025-04-20,5,Shipped
O21908,U00575,P00139,2025-03-21,3,Cancelled
O21909,U02551,P00876,2024-07-22,4,Placed
O21910,U01696,P00648,2025-01-11,4,Placed
O21911,U01682,P00600,2024-12-01,3,Cancelled
O21912,U00614,P00046,2024-12-27,4,Cancelled
O21913,U01638,P00820,2023-11-13,2,Shipped
O21914,U02875,P00426,2025-03-24,4,Placed
O21915,U02135,P00287,2023-08-06,3,Shipped
O21916,U02714,P01253,2024-07-01,4,Cancelled
O21917,U01963,P00712,2025-02-17,5,Delivered
O21918,U01097,P00836,2025-05-24,3,Delivered
O21919,U00552,P01173,2025-05-25,4,Shipped
O21920,U01809,P00921,2024-11-13,1,Delivered
O21921,U00358,P00084,2024-08-12,5,Shipped
O21922,U02905,P01062,2025-02-05,1,Shipped
O21923,U01230,P00997,2024-07-28,5,Placed
O21924,U02233,P00130,2023-12-30,2,Cancelled
O21925,U02454,P00278,2024-08-16,4,Cancelled
O21926,U01098,P00041,2023-06-30,5,Placed
O21927,U01964,P01120,2024-10-20,3,Shipped
O21928,U01437,P01128,2023-09-21,5,Delivered
O21929,U00453,P00428,2023-09-26,2,Placed
O21930,U01989,P00230,2024-12-27,5,Shipped
O21931,U00683,P01047,2024-11-10,2,Placed
O21932,U01175,P00743,2025-01-11,4,Placed
O21933,U00638,P00565,2024-09-17,4,Shipped
O21934,U00247,P00994,2024-04-01,5,Delivered
O21935,U01342,P00358,2024-08-01,3,Delivered
O21936,U01123,P01057,2024-02-22,5,Cancelled
O21937,U01508,P00250,2024-05-09,3,Delivered
O21938,U01429,P01352,2025-03-01,4,Delivered
O21939,U00557,P00150,2023-07-29,2,Delivered
O21940,U00549,P00799,2023-11-06,5,Cancelled
O21941,U01541,P00096,2024-02-17,5,Placed
O21942,U01682,P01176,2024-10-26,2,Delivered
O21943,U01228,P00245,2024-06-23,3,Cancelled
O21944,U00356,P01097,2025-03-10,5,Cancelled
O21945,U01538,P01475,2025-03-30,4,Delivered
O21946,U01073,P01223,2024-06-07,5,Cancelled
O21947,U01200,P00561,2024-07-01,4,Placed
O21948,U01486,P00744,2024-07-14,4,Shipped
O21949,U00958,P01169,2024-02-02,3,Placed
O21950,U01503,P00076,2024-04-04,1,Delivered
O21951,U01354,P00289,2025-05-17,5,Delivered
O21952,U02386,P01471,2024-09-15,5,Delivered
O21953,U02376,P01234,2025-01-14,3,Cancelled
O21954,U02452,P01266,2024-01-11,4,Cancelled
O21955,U02174,P00920,2024-06-22,2,Shipped
O21956,U02790,P01237,2024-06-12,1,Shipped
O21957,U00225,P01499,2023-06-29,5,Delivered
O21958,U00080,P00993,2024-12-16,2,Delivered
O21959,U00060,P00416,2025-03-24,3,Placed
O21960,U02862,P00913,2024-04-03,4,Shipped
O21961,U01981,P01041,2023-06-26,2,Placed
O21962,U02305,P00925,2024-04-01,1,Shipped
O21963,U01138,P00815,2025-05-27,5,Shipped
O21964,U00005,P00960,2025-05-09,1,Delivered
O21965,U00833,P00356,2023-10-07,1,Placed
O21966,U00437,P00143,2025-01-21,3,Cancelled
O21967,U00380,P01322,2024-10-14,4,Delivered
O21968,U02767,P00008,2023-11-17,4,Shipped
O21969,U02200,P00391,2024-06-18,4,Placed
O21970,U01414,P00541,2025-01-08,3,Delivered
O21971,U02176,P00160,2023-09-08,2,Delivered
O21972,U00426,P01481,2023-09-08,1,Placed
O21973,U01019,P00884,2025-05-16,4,Shipped
O21974,U01708,P00420,2024-04-01,2,Shipped
O21975,U02974,P01425,2025-05-24,5,Placed
O21976,U01834,P00006,2024-08-14,4,Delivered
O21977,U02664,P01204,2024-11-14,5,Delivered
O21978,U01348,P00322,2024-01-30,4,Placed
O21979,U00415,P00029,2023-12-02,3,Delivered
O21980,U01147,P00566,2023-09-08,4,Placed
O21981,U00547,P01166,2024-01-27,4,Shipped
O21982,U00436,P00138,2024-08-23,5,Placed
O21983,U00247,P01265,2024-07-26,1,Cancelled
O21984,U01125,P00373,2024-04-17,4,Delivered
O21985,U01467,P00856,2025-05-22,3,Delivered
O21986,U02056,P00479,2024-11-20,3,Delivered
O21987,U00780,P00478,2023-09-10,3,Shipped
O21988,U02378,P01034,2024-12-10,4,Delivered
O21989,U00655,P00135,2024-02-11,2,Delivered
O21990,U01551,P01028,2025-05-04,2,Cancelled
O21991,U00182,P00559,2024-10-02,5,Cancelled
O21992,U00068,P01265,2024-01-11,4,Placed
O21993,U00897,P00433,2024-06-14,1,Placed
O21994,U00421,P00144,2023-07-14,3,Placed
O21995,U01331,P01145,2024-02-21,2,Delivered
O21996,U01909,P00008,2024-06-06,3,Placed
O21997,U00015,P00809,2024-04-17,3,Shipped
O21998,U02135,P00299,2024-03-05,3,Shipped
O21999,U01191,P00766,2024-04-19,2,Shipped
O22000,U00666,P00191,2024-04-06,5,Shipped
O22001,U02162,P00843,2024-12-23,2,Shipped
O22002,U00091,P00547,2024-07-21,5,Placed
O22003,U02367,P01298,2024-08-17,5,Delivered
O22004,U01788,P00623,2024-02-16,1,Placed
O22005,U01362,P00781,2023-11-21,4,Placed
O22006,U01644,P00836,2025-04-05,3,Delivered
O22007,U00382,P01466,2024-06-15,2,Delivered
O22008,U00210,P00025,2023-12-16,1,Placed
O22009,U00391,P00830,2023-10-13,5,Placed
O22010,U02341,P01264,2025-06-10,4,Cancelled
O22011,U01337,P00676,2023-06-28,2,Delivered
O22012,U00307,P01240,2024-12-18,5,Placed
O22013,U00936,P00067,2024-03-22,3,Shipped
O22014,U01740,P01455,2025-04-17,3,Shipped
O22015,U01248,P00840,2024-05-29,4,Shipped
O22016,U01751,P01127,2023-07-16,4,Placed
O22017,U00396,P01015,2024-12-25,5,Placed
O22018,U01824,P01426,2023-07-10,2,Placed
O22019,U02987,P00444,2025-06-02,4,Shipped
O22020,U01726,P00398,2025-05-11,1,Delivered
O22021,U01456,P00554,2025-01-13,2,Cancelled
O22022,U02684,P00577,2025-02-17,3,Cancelled
O22023,U00323,P00332,2025-04-25,1,Delivered
O22024,U02101,P00449,2024-04-18,2,Shipped
O22025,U00667,P01382,2025-03-01,4,Shipped
O22026,U01048,P00795,2024-12-25,2,Cancelled
O22027,U01283,P00654,2024-01-03,2,Shipped
O22028,U01683,P00365,2024-02-04,4,Shipped
O22029,U01335,P01085,2025-04-27,1,Delivered
O22030,U02846,P00554,2024-08-14,1,Shipped
O22031,U01413,P01335,2024-02-21,5,Delivered
O22032,U00328,P01071,2023-10-12,1,Cancelled
O22033,U02154,P01402,2024-07-02,2,Placed
O22034,U01335,P00224,2023-07-27,3,Placed
O22035,U02220,P01230,2025-04-15,2,Placed
O22036,U02867,P00666,2023-11-16,2,Placed
O22037,U02486,P00997,2025-02-20,2,Shipped
O22038,U01554,P01055,2024-02-22,1,Placed
O22039,U02309,P01423,2024-10-15,3,Shipped
O22040,U00687,P01396,2025-03-20,4,Delivered
O22041,U02524,P00725,2023-06-28,3,Shipped
O22042,U00370,P01452,2024-12-20,1,Cancelled
O22043,U02749,P00716,2025-01-23,4,Delivered
O22044,U01345,P00125,2024-09-20,5,Cancelled
O22045,U00489,P00303,2025-05-09,1,Shipped
O22046,U01867,P00491,2023-10-02,4,Delivered
O22047,U01122,P01428,2024-05-02,4,Placed
O22048,U01296,P00555,2024-01-10,3,Cancelled
O22049,U00937,P01497,2024-11-12,5,Shipped
O22050,U02155,P01396,2023-07-05,2,Shipped
O22051,U01454,P00239,2024-05-09,2,Delivered
O22052,U00262,P00995,2024-02-26,2,Placed
O22053,U01976,P00672,2023-10-31,3,Delivered
O22054,U00630,P01132,2024-12-26,1,Cancelled
O22055,U02089,P00164,2024-10-08,2,Placed
O22056,U02620,P01429,2024-01-08,1,Shipped
O22057,U01766,P00314,2024-07-12,1,Cancelled
O22058,U01931,P00286,2023-09-21,3,Shipped
O22059,U00958,P00411,2023-08-26,3,Placed
O22060,U02908,P01037,2023-12-15,3,Shipped
O22061,U01726,P00153,2025-04-14,2,Placed
O22062,U01982,P01260,2024-06-19,1,Delivered
O22063,U02480,P00488,2024-02-01,1,Placed
O22064,U02347,P00315,2023-06-19,3,Shipped
O22065,U01861,P00674,2024-01-19,3,Delivered
O22066,U00441,P00368,2025-01-24,3,Shipped
O22067,U00124,P01482,2025-02-18,4,Placed
O22068,U00964,P01022,2024-12-19,5,Shipped
O22069,U02574,P00170,2024-09-03,4,Shipped
O22070,U02266,P01152,2025-03-15,2,Delivered
O22071,U01680,P00592,2024-02-22,3,Placed
O22072,U02180,P00326,2024-01-07,3,Cancelled
O22073,U01836,P00732,2024-09-06,4,Delivered
O22074,U01403,P00903,2023-11-05,2,Placed
O22075,U00824,P00534,2024-10-01,1,Cancelled
O22076,U01873,P01116,2024-01-20,4,Placed
O22077,U00366,P00800,2023-11-08,2,Shipped
O22078,U02217,P00212,2023-11-01,5,Shipped
O22079,U01608,P00059,2023-10-27,2,Placed
O22080,U00680,P01374,2023-10-22,3,Placed
O22081,U02720,P00276,2025-03-21,4,Cancelled
O22082,U00778,P00125,2025-05-22,4,Delivered
O22083,U00462,P01172,2023-07-25,4,Delivered
O22084,U01289,P00448,2025-03-16,1,Shipped
O22085,U02463,P00711,2023-06-29,2,Placed
O22086,U02043,P00621,2024-08-04,1,Shipped
O22087,U01735,P01489,2025-04-20,5,Placed
O22088,U00168,P00384,2023-11-30,5,Shipped
O22089,U01166,P00838,2023-10-12,4,Delivered
O22090,U00427,P00843,2025-01-04,3,Cancelled
O22091,U01492,P00358,2025-04-18,1,Placed
O22092,U01812,P00877,2024-12-05,2,Shipped
O22093,U02002,P01403,2025-02-09,1,Cancelled
O22094,U01412,P00872,2024-08-06,5,Placed
O22095,U01715,P01254,2024-12-11,2,Cancelled
O22096,U01101,P00806,2024-07-18,4,Delivered
O22097,U00331,P00421,2023-07-31,2,Delivered
O22098,U01766,P01485,2025-02-12,3,Placed
O22099,U00041,P00306,2023-11-12,3,Placed
O22100,U01742,P00933,2025-05-17,3,Delivered
O22101,U02921,P01108,2023-08-03,1,Delivered
O22102,U00331,P00415,2025-04-26,2,Delivered
O22103,U01292,P01226,2023-10-23,2,Delivered
O22104,U00959,P00983,2023-11-10,3,Placed
O22105,U00268,P01229,2024-05-06,1,Placed
O22106,U00732,P01280,2023-08-06,1,Placed
O22107,U00501,P00859,2024-01-22,3,Cancelled
O22108,U00570,P00765,2024-08-10,1,Delivered
O22109,U01298,P00470,2024-01-07,3,Cancelled
O22110,U02821,P00245,2025-01-19,3,Delivered
O22111,U02597,P01045,2024-11-19,2,Shipped
O22112,U00703,P01057,2023-11-09,1,Cancelled
O22113,U02359,P00325,2025-01-05,1,Delivered
O22114,U01697,P00739,2024-01-16,2,Placed
O22115,U02007,P01290,2025-01-19,2,Delivered
O22116,U01290,P01105,2024-11-05,4,Placed
O22117,U01067,P00714,2023-08-10,4,Delivered
O22118,U01300,P00398,2024-08-24,5,Cancelled
O22119,U00032,P00354,2023-11-08,3,Placed
O22120,U00858,P00093,2024-01-09,1,Delivered
O22121,U00783,P01316,2024-12-10,1,Placed
O22122,U01628,P01137,2025-04-08,3,Delivered
O22123,U01715,P00338,2024-08-28,4,Cancelled
O22124,U01398,P00893,2023-08-15,5,Cancelled
O22125,U01569,P01178,2023-06-21,5,Placed
O22126,U00062,P00157,2025-05-08,1,Placed
O22127,U00984,P01179,2023-06-30,2,Cancelled
O22128,U02279,P00396,2023-09-07,3,Shipped
O22129,U01987,P01222,2024-05-08,4,Delivered
O22130,U01157,P01101,2025-04-05,3,Delivered
O22131,U00419,P01038,2023-11-27,1,Shipped
O22132,U01636,P00734,2023-08-23,4,Delivered
O22133,U02577,P00730,2025-04-24,2,Placed
O22134,U01990,P00293,2023-12-16,4,Shipped
O22135,U01026,P00493,2024-12-26,4,Placed
O22136,U01416,P00227,2024-04-20,1,Shipped
O22137,U01332,P00909,2024-05-19,5,Delivered
O22138,U00052,P01174,2024-04-18,3,Cancelled
O22139,U00023,P00681,2024-03-16,1,Shipped
O22140,U01943,P00023,2024-07-02,2,Shipped
O22141,U00015,P01001,2024-11-17,1,Shipped
O22142,U02944,P00165,2024-10-28,2,Cancelled
O22143,U01960,P00544,2024-08-10,3,Delivered
O22144,U02381,P00410,2025-03-03,5,Shipped
O22145,U01465,P00290,2024-07-30,4,Delivered
O22146,U00562,P01059,2024-04-14,4,Delivered
O22147,U02728,P00480,2023-08-25,5,Placed
