productID,supplierID,productName,category,unitPrice,unitsInStock,reorderLevel
PR01607,S0034,Space,Clothing,4163.59,585,59
PR01608,S0240,Indeed,Clothing,1590.86,513,77
PR01609,S0481,Exactly,Furniture,1592.21,619,13
PR01610,S0403,Tax,Electronics,4716.93,926,51
PR01611,S0452,Star,Automotive,430.06,785,48
PR01612,S0026,Couple,Furniture,1411.14,731,36
PR01613,S0378,Possible,Furniture,4143.24,231,65
PR01614,S0329,Blood,Automotive,2164.92,617,87
PR01615,S0416,Despite,Automotive,4085.89,15,94
PR01616,S0353,Fine,Clothing,63.06,353,32
PR01617,S0321,Almost,Clothing,385.85,237,49
PR01618,S0382,Human,Automotive,3649.24,155,85
PR01619,S0435,Report,Electronics,1819.99,651,35
PR01620,S0268,Third,Pharma,2741.81,144,19
PR01621,S0169,Born,Clothing,4244.48,101,19
PR01622,S0423,Then,Food,4308.59,24,84
PR01623,S0469,Blood,Food,437.09,772,17
PR01624,S0453,Protect,Clothing,2066.2,440,90
PR01625,S0324,Little,Clothing,2133.87,484,46
PR01626,S0142,Threat,Furniture,2634.55,728,49
PR01627,S0484,Carry,Pharma,2162.8,819,26
PR01628,S0204,Mr,Clothing,4097.51,381,83
PR01629,S0137,Order,Food,4913.78,870,57
PR01630,S0033,Number,Electronics,1618.61,472,79
PR01631,S0298,Second,Automotive,2949.13,920,78
PR01632,S0311,Still,Pharma,3526.75,783,53
PR01633,S0187,Him,Clothing,1207.6,112,29
PR01634,S0410,Official,Automotive,1945.5,27,89
PR01635,S0427,Prevent,Electronics,1933.98,737,54
PR01636,S0389,Policy,Pharma,3283.14,190,28
PR01637,S0110,Your,Electronics,845.49,408,21
PR01638,S0334,These,Clothing,1297.39,48,25
PR01639,S0372,Dark,Automotive,595.82,399,98
PR01640,S0333,Cause,Pharma,4540.96,886,97
PR01641,S0018,Pattern,Pharma,3187.3,922,36
PR01642,S0492,Public,Pharma,3745.54,452,24
PR01643,S0426,Herself,Furniture,433.72,38,12
PR01644,S0293,Save,Clothing,3045.27,622,42
PR01645,S0499,Ago,Electronics,1763.37,240,76
PR01646,S0233,Little,Food,777.0,86,63
PR01647,S0169,Hand,Electronics,4902.02,410,94
PR01648,S0217,Notice,Automotive,129.42,80,38
PR01649,S0417,Eight,Furniture,1054.59,221,82
PR01650,S0014,System,Electronics,1304.76,946,78
PR01651,S0496,Same,Clothing,2569.84,622,17
PR01652,S0338,Administration,Electronics,4211.24,939,54
PR01653,S0499,Decide,Clothing,1883.09,651,52
PR01654,S0479,Add,Furniture,897.23,436,26
PR01655,S0174,Room,Furniture,3186.78,427,46
PR01656,S0218,Store,Furniture,4235.69,793,22
PR01657,S0011,Close,Clothing,3835.53,474,50
PR01658,S0348,Value,Pharma,3998.44,690,48
PR01659,S0146,Knowledge,Pharma,1783.93,709,35
PR01660,S0311,Law,Furniture,239.04,158,62
PR01661,S0311,Wonder,Electronics,1767.79,711,89
PR01662,S0230,Bank,Furniture,3008.6,93,78
PR01663,S0291,Along,Electronics,3281.31,817,94
PR01664,S0434,Debate,Food,785.23,436,37
PR01665,S0308,Class,Pharma,1880.39,667,93
PR01666,S0329,Thousand,Furniture,1092.56,526,98
PR01667,S0339,Animal,Electronics,4579.98,772,25
PR01668,S0477,Add,Electronics,1799.43,307,40
PR01669,S0490,Foreign,Furniture,3722.81,409,74
PR01670,S0347,Base,Food,3278.79,17,55
PR01671,S0173,Upon,Pharma,4449.72,993,32
PR01672,S0140,True,Pharma,1664.95,69,93
PR01673,S0081,Seat,Pharma,1067.92,503,76
PR01674,S0231,Determine,Furniture,4093.04,490,33
PR01675,S0480,Situation,Clothing,939.19,700,76
PR01676,S0146,Popular,Food,1478.09,75,48
PR01677,S0272,Culture,Food,4398.14,883,16
PR01678,S0422,Hope,Automotive,2198.72,250,12
PR01679,S0362,Treat,Automotive,3369.38,845,31
PR01680,S0380,Day,Automotive,2492.85,926,79
PR01681,S0401,Prove,Food,1027.5,144,15
PR01682,S0141,Over,Pharma,4455.46,434,25
PR01683,S0382,My,Clothing,1174.05,502,79
PR01684,S0021,Employee,Electronics,4122.11,285,74
PR01685,S0334,Exist,Electronics,3480.64,582,74
PR01686,S0238,Reason,Food,4826.08,81,92
PR01687,S0366,Forget,Automotive,2672.42,474,57
PR01688,S0104,Least,Pharma,2590.18,898,93
PR01689,S0301,Single,Clothing,1930.93,970,76
PR01690,S0023,Fund,Automotive,3232.48,959,17
PR01691,S0459,Run,Electronics,2495.65,171,73
PR01692,S0399,Everything,Furniture,915.77,963,33
PR01693,S0125,Mean,Pharma,1055.7,778,24
PR01694,S0146,Leader,Clothing,4945.49,936,99
PR01695,S0206,Deal,Food,195.35,623,60
PR01696,S0403,Main,Electronics,4102.49,503,24
PR01697,S0008,Pay,Food,3645.25,501,31
PR01698,S0467,Kind,Clothing,2230.98,708,23
PR01699,S0225,Garden,Food,1530.34,735,85
PR01700,S0243,Man,Electronics,2034.33,79,69
PR01701,S0126,Mission,Furniture,3594.25,668,36
PR01702,S0342,Evidence,Automotive,3059.94,601,65
PR01703,S0073,Nothing,Automotive,3343.85,900,19
PR01704,S0103,Cultural,Pharma,1022.0,117,34
PR01705,S0124,It,Automotive,1075.38,601,56
PR01706,S0389,Paper,Furniture,371.19,198,20
PR01707,S0184,Thank,Electronics,4777.78,909,72
PR01708,S0427,Such,Clothing,3419.95,885,47
PR01709,S0494,Enter,Electronics,3746.44,200,14
PR01710,S0075,Probably,Automotive,4496.99,463,24
PR01711,S0019,Wind,Automotive,4400.71,803,27
PR01712,S0326,Pay,Food,4876.22,299,67
PR01713,S0492,Message,Pharma,2031.35,584,63
PR01714,S0485,Several,Food,2040.0,904,31
PR01715,S0382,Us,Electronics,1932.91,667,77
PR01716,S0032,Culture,Electronics,4486.53,463,33
PR01717,S0316,In,Furniture,4954.22,937,87
PR01718,S0079,Entire,Food,4056.28,308,80
PR01719,S0195,Agree,Automotive,173.98,440,44
PR01720,S0091,Far,Furniture,890.95,142,23
PR01721,S0482,May,Automotive,4163.38,245,76
PR01722,S0495,Fire,Automotive,3569.71,122,70
PR01723,S0462,Republican,Food,3159.18,61,25
PR01724,S0497,May,Furniture,1933.57,956,92
PR01725,S0404,Degree,Furniture,1625.07,220,81
PR01726,S0371,Low,Automotive,3361.75,619,20
PR01727,S0172,Certain,Pharma,2006.37,751,40
PR01728,S0489,Phone,Furniture,4100.7,358,76
PR01729,S0161,Cold,Food,3134.56,622,60
PR01730,S0327,Democratic,Automotive,1612.64,937,77
PR01731,S0023,Reflect,Clothing,4073.64,601,13
PR01732,S0265,Always,Pharma,4886.8,589,83
PR01733,S0092,Life,Clothing,129.57,877,71
PR01734,S0327,Decide,Furniture,1888.74,572,68
PR01735,S0036,Training,Clothing,4149.05,209,91
PR01736,S0027,Play,Automotive,4426.4,711,20
PR01737,S0126,Create,Automotive,3318.52,261,83
PR01738,S0419,Himself,Electronics,3316.76,716,25
PR01739,S0125,Bank,Furniture,4110.27,60,57
PR01740,S0273,Ball,Pharma,74.48,965,95
PR01741,S0117,Follow,Furniture,2659.63,473,24
PR01742,S0319,Article,Clothing,1607.11,295,58
PR01743,S0442,Marriage,Electronics,368.06,189,16
PR01744,S0299,Another,Clothing,2952.17,262,24
PR01745,S0279,Despite,Electronics,4280.81,308,89
PR01746,S0279,Interesting,Electronics,2933.18,353,82
PR01747,S0018,Article,Food,1739.28,120,88
PR01748,S0396,Although,Clothing,4146.45,272,76
PR01749,S0432,Miss,Clothing,4674.94,530,38
PR01750,S0242,Attack,Food,3916.78,877,48
PR01751,S0160,Seem,Automotive,3409.26,446,83
PR01752,S0035,Fine,Electronics,1390.27,718,90
PR01753,S0070,Surface,Electronics,4517.68,320,46
PR01754,S0322,Write,Pharma,2945.34,399,97
PR01755,S0445,Reality,Automotive,1737.45,809,30
PR01756,S0425,Television,Furniture,1751.82,607,97
PR01757,S0332,Class,Clothing,1654.21,678,55
PR01758,S0098,Despite,Clothing,3301.2,958,18
PR01759,S0382,Generation,Food,4797.86,217,67
PR01760,S0351,Government,Clothing,3257.66,217,22
PR01761,S0253,Exist,Pharma,2318.49,556,88
PR01762,S0450,Son,Electronics,485.59,624,97
PR01763,S0327,Religious,Pharma,2960.76,450,49
PR01764,S0068,Outside,Automotive,2135.81,882,71
PR01765,S0392,Enter,Electronics,39.95,579,54
PR01766,S0289,Suggest,Food,567.83,399,77
PR01767,S0404,Computer,Automotive,4216.44,336,65
PR01768,S0271,People,Furniture,566.48,210,93
PR01769,S0320,Base,Furniture,691.88,290,95
PR01770,S0040,Him,Electronics,3646.93,880,30
PR01771,S0439,Black,Furniture,4828.77,837,71
PR01772,S0399,Example,Furniture,1257.77,486,41
PR01773,S0349,So,Food,806.08,80,44
PR01774,S0253,Senior,Furniture,1386.95,753,38
PR01775,S0366,Stand,Pharma,3879.77,994,86
PR01776,S0013,Morning,Electronics,122.18,24,88
PR01777,S0228,Final,Clothing,3574.82,93,15
PR01778,S0316,She,Furniture,108.49,418,42
PR01779,S0060,Large,Clothing,3810.91,333,51
PR01780,S0403,May,Pharma,3308.56,306,37
PR01781,S0198,Executive,Furniture,4195.72,822,84
PR01782,S0089,Behind,Automotive,4806.89,126,20
PR01783,S0125,Mind,Automotive,2522.52,820,85
PR01784,S0479,Husband,Electronics,4433.62,623,19
PR01785,S0041,Morning,Food,3856.5,156,56
PR01786,S0473,Least,Pharma,3196.07,164,13
PR01787,S0138,Ok,Food,1953.21,808,38
PR01788,S0216,Good,Pharma,3758.53,541,20
PR01789,S0141,Threat,Pharma,3365.67,365,44
PR01790,S0213,Sound,Food,3174.57,805,56
PR01791,S0331,Campaign,Pharma,2006.6,222,13
PR01792,S0301,Part,Food,2471.98,464,86
PR01793,S0163,Apply,Automotive,4175.15,951,51
PR01794,S0241,Yourself,Automotive,2235.99,90,100
PR01795,S0409,Word,Automotive,4860.07,194,57
PR01796,S0300,New,Automotive,4650.55,297,16
PR01797,S0457,Not,Automotive,3139.35,35,12
PR01798,S0205,Score,Pharma,608.43,224,17
PR01799,S0314,Spend,Food,612.24,601,93
PR01800,S0223,Only,Furniture,4400.34,664,13
PR01801,S0201,Continue,Furniture,1407.43,153,15
PR01802,S0217,Represent,Electronics,4870.54,147,78
PR01803,S0377,Live,Food,347.75,820,63
PR01804,S0064,Audience,Automotive,3896.33,859,91
PR01805,S0250,Senior,Food,3737.01,745,80
PR01806,S0338,Raise,Pharma,2281.45,619,92
PR01807,S0034,Cold,Automotive,4786.43,737,53
PR01808,S0315,It,Food,3186.57,631,95
PR01809,S0030,Happen,Pharma,3793.99,872,93
PR01810,S0451,Population,Furniture,1412.68,160,13
PR01811,S0321,Series,Clothing,950.75,169,52
PR01812,S0467,Generation,Pharma,3749.98,604,40
PR01813,S0308,About,Food,742.59,995,52
PR01814,S0365,Develop,Automotive,3344.1,73,10
PR01815,S0375,Watch,Electronics,1276.27,997,11
PR01816,S0328,Exactly,Furniture,93.07,238,24
PR01817,S0436,Result,Automotive,320.13,356,13
PR01818,S0449,Your,Electronics,3045.65,430,17
PR01819,S0190,Skin,Food,4234.78,661,69
PR01820,S0313,Tax,Food,2439.52,280,37
PR01821,S0131,Your,Furniture,3897.29,881,75
PR01822,S0099,Key,Automotive,213.56,427,17
PR01823,S0466,Try,Clothing,3127.95,135,46
PR01824,S0307,Tv,Furniture,1566.12,434,48
PR01825,S0338,Bed,Automotive,3562.45,149,66
PR01826,S0428,Until,Pharma,1373.23,56,41
PR01827,S0024,Here,Automotive,3346.14,461,18
PR01828,S0245,Sound,Electronics,2366.67,315,24
PR01829,S0363,Teacher,Furniture,4610.01,834,65
PR01830,S0403,Past,Pharma,1614.62,567,66
PR01831,S0087,As,Food,3399.84,972,82
PR01832,S0135,Himself,Automotive,3199.43,566,33
PR01833,S0283,Write,Furniture,1745.79,168,52
PR01834,S0244,How,Clothing,3200.07,630,15
PR01835,S0434,Share,Automotive,831.14,617,12
PR01836,S0280,Away,Pharma,4741.31,820,57
PR01837,S0038,Land,Automotive,2892.62,254,42
PR01838,S0292,Medical,Food,1244.87,946,81
PR01839,S0386,Test,Clothing,1285.08,724,13
PR01840,S0333,Light,Automotive,2848.04,148,37
PR01841,S0342,Get,Clothing,1295.02,455,97
PR01842,S0320,A,Electronics,2188.6,244,21
PR01843,S0480,Do,Electronics,1075.0,397,37
PR01844,S0030,Next,Food,1292.28,281,73
PR01845,S0193,Them,Automotive,2151.59,808,63
PR01846,S0498,Commercial,Furniture,4931.59,525,60
PR01847,S0421,Wait,Pharma,3053.8,262,20
PR01848,S0058,Success,Electronics,2814.02,581,68
PR01849,S0464,Decade,Furniture,1327.75,565,85
PR01850,S0173,Language,Furniture,989.85,909,45
PR01851,S0215,Treatment,Furniture,372.11,259,36
PR01852,S0486,Serious,Furniture,2850.67,601,70
PR01853,S0412,Business,Food,3350.68,3,44
PR01854,S0187,Skill,Automotive,500.63,516,39
PR01855,S0477,Special,Clothing,3322.14,144,85
PR01856,S0463,Western,Clothing,3274.92,821,22
PR01857,S0111,Word,Automotive,875.81,117,42
PR01858,S0356,I,Pharma,2414.71,68,26
PR01859,S0231,Pay,Clothing,577.48,937,47
PR01860,S0178,Strong,Automotive,2814.26,957,88
PR01861,S0301,Before,Food,3481.04,415,93
PR01862,S0146,Seven,Electronics,2108.03,118,64
PR01863,S0495,Never,Furniture,2860.11,39,18
PR01864,S0314,New,Electronics,3372.33,122,38
PR01865,S0169,Or,Pharma,3957.37,891,84
PR01866,S0250,Man,Pharma,1139.52,315,19
PR01867,S0398,Father,Clothing,3338.38,684,17
PR01868,S0017,There,Furniture,1710.18,18,68
PR01869,S0453,Analysis,Furniture,741.53,934,84
PR01870,S0452,Season,Clothing,2357.28,417,12
PR01871,S0173,Father,Food,434.59,696,38
PR01872,S0403,Teacher,Food,756.69,718,91
PR01873,S0047,Power,Pharma,2366.53,601,62
PR01874,S0205,Evening,Clothing,4002.65,896,16
PR01875,S0218,Address,Pharma,3118.94,394,11
PR01876,S0093,Wonder,Furniture,242.97,735,92
PR01877,S0257,Free,Pharma,1851.8,846,76
PR01878,S0051,Spend,Pharma,4257.91,496,48
PR01879,S0437,Senior,Electronics,2574.4,507,34
PR01880,S0493,Such,Pharma,1214.49,496,38
PR01881,S0213,Down,Furniture,4534.51,552,25
PR01882,S0064,Drop,Clothing,2256.37,996,20
PR01883,S0001,Open,Food,2094.58,372,37
PR01884,S0480,Coach,Automotive,2755.09,698,12
PR01885,S0496,Recent,Electronics,880.06,790,43
PR01886,S0292,Piece,Food,663.27,552,57
PR01887,S0279,Feeling,Pharma,383.23,487,18
PR01888,S0058,Building,Pharma,2077.21,998,86
PR01889,S0349,Town,Pharma,2188.41,170,99
PR01890,S0417,Movie,Pharma,1552.36,120,12
PR01891,S0340,South,Food,2725.82,854,48
PR01892,S0386,Them,Clothing,2683.73,345,82
PR01893,S0246,Religious,Electronics,1922.95,448,28
PR01894,S0198,Produce,Automotive,3044.95,860,31
PR01895,S0054,Relationship,Clothing,3911.08,375,71
PR01896,S0136,Partner,Food,4515.21,635,86
PR01897,S0298,Space,Furniture,1134.97,211,48
PR01898,S0475,Rise,Pharma,4692.06,914,21
PR01899,S0016,All,Food,19.04,391,18
PR01900,S0500,Commercial,Food,203.17,888,21
PR01901,S0494,Us,Automotive,4602.42,566,93
PR01902,S0003,Performance,Furniture,4716.8,144,56
PR01903,S0462,Interview,Electronics,4825.3,678,27
PR01904,S0394,Thus,Clothing,4653.46,12,14
PR01905,S0375,Hour,Clothing,542.37,708,70
PR01906,S0409,So,Pharma,770.61,760,33
PR01907,S0364,Be,Food,647.1,789,84
PR01908,S0165,Market,Pharma,876.11,169,79
PR01909,S0297,Keep,Furniture,979.6,679,30
PR01910,S0311,However,Food,2014.51,592,61
PR01911,S0186,Result,Pharma,318.21,473,21
PR01912,S0189,Crime,Clothing,4840.95,458,16
PR01913,S0111,Concern,Furniture,3258.66,299,92
PR01914,S0010,Score,Clothing,463.13,408,20
PR01915,S0406,Leg,Electronics,530.04,617,38
PR01916,S0342,Month,Automotive,4883.2,737,20
PR01917,S0427,Economy,Electronics,1507.81,794,100
PR01918,S0242,All,Automotive,2246.29,39,39
PR01919,S0017,Cold,Furniture,3545.34,73,80
PR01920,S0464,Inside,Automotive,2690.33,996,11
PR01921,S0387,Then,Pharma,529.22,607,67
PR01922,S0167,Myself,Furniture,2593.93,791,79
PR01923,S0090,Its,Automotive,2847.21,816,56
PR01924,S0382,Surface,Clothing,2321.2,576,51
PR01925,S0248,Time,Pharma,3724.48,123,49
PR01926,S0407,There,Pharma,3130.0,811,37
PR01927,S0213,Reach,Pharma,1498.85,217,37
PR01928,S0487,Employee,Pharma,681.27,956,75
PR01929,S0236,Well,Furniture,432.51,163,59
PR01930,S0065,Professor,Food,2785.61,301,98
PR01931,S0341,Station,Clothing,2825.75,341,79
PR01932,S0371,Evidence,Electronics,1878.41,763,64
PR01933,S0148,Mean,Food,456.08,479,85
PR01934,S0489,No,Automotive,2221.08,264,92
PR01935,S0273,Allow,Electronics,3898.2,302,39
PR01936,S0283,The,Clothing,4127.97,171,86
PR01937,S0287,Three,Electronics,4116.51,562,14
PR01938,S0227,Community,Clothing,3504.12,508,41
PR01939,S0106,Doctor,Pharma,665.75,890,14
PR01940,S0256,Affect,Furniture,1884.72,249,11
PR01941,S0107,Decide,Clothing,4976.24,376,38
PR01942,S0250,Smile,Food,4001.87,24,23
PR01943,S0107,Traditional,Food,3757.11,783,56
PR01944,S0099,Green,Electronics,2985.57,79,40
PR01945,S0282,Animal,Food,1982.98,195,88
PR01946,S0433,Former,Electronics,254.22,221,35
PR01947,S0327,Oil,Furniture,1746.7,457,52
PR01948,S0086,Summer,Automotive,4001.07,248,92
PR01949,S0463,Shake,Food,4818.36,54,73
PR01950,S0061,Across,Electronics,507.0,51,98
PR01951,S0450,Call,Pharma,1961.97,777,33
PR01952,S0032,Threat,Automotive,796.96,221,96
PR01953,S0281,Fight,Food,197.5,802,50
PR01954,S0403,Future,Electronics,3114.43,562,22
PR01955,S0112,Above,Food,4834.75,406,51
PR01956,S0044,Huge,Pharma,2753.3,467,52
PR01957,S0230,Task,Automotive,1095.11,229,52
PR01958,S0294,Book,Automotive,3208.07,269,13
PR01959,S0268,Claim,Pharma,3790.89,677,65
PR01960,S0410,Forward,Pharma,3244.63,427,95
PR01961,S0399,Game,Automotive,4637.44,734,22
PR01962,S0164,Store,Food,3545.57,158,81
PR01963,S0026,Between,Clothing,3542.37,442,83
PR01964,S0487,Low,Automotive,3465.35,551,43
PR01965,S0315,Mention,Pharma,1789.04,450,37
PR01966,S0232,Article,Clothing,337.18,620,21
PR01967,S0032,Manager,Clothing,728.14,728,45
PR01968,S0152,Federal,Clothing,1200.78,220,53
PR01969,S0394,Thing,Clothing,1194.85,212,74
PR01970,S0073,Green,Furniture,1618.05,156,43
PR01971,S0281,Help,Automotive,297.66,622,16
PR01972,S0284,Process,Pharma,1593.54,360,62
PR01973,S0275,Total,Automotive,1413.8,693,67
PR01974,S0388,Today,Pharma,4390.48,190,43
PR01975,S0361,Present,Furniture,4205.69,962,43
PR01976,S0187,Expect,Electronics,3688.78,816,20
PR01977,S0136,That,Electronics,2410.61,952,31
PR01978,S0352,Might,Clothing,801.38,539,64
PR01979,S0464,Talk,Pharma,185.94,582,37
PR01980,S0164,Decade,Automotive,4536.12,596,52
PR01981,S0449,Economic,Pharma,4469.42,56,96
PR01982,S0246,Two,Automotive,860.39,377,66
PR01983,S0318,Company,Automotive,2761.56,403,17
PR01984,S0370,Agreement,Clothing,352.16,91,68
PR01985,S0016,Look,Automotive,3470.05,1000,96
PR01986,S0397,Water,Electronics,2623.1,589,74
PR01987,S0230,Wife,Electronics,4465.05,820,33
PR01988,S0498,Town,Furniture,736.49,666,88
PR01989,S0351,Pattern,Clothing,3683.56,59,67
PR01990,S0292,Major,Pharma,4487.41,584,67
PR01991,S0489,Million,Furniture,2879.93,585,98
PR01992,S0036,Air,Furniture,4090.82,93,98
PR01993,S0402,Remain,Pharma,332.3,558,18
PR01994,S0360,Present,Electronics,4136.68,199,46
PR01995,S0470,Out,Clothing,1650.11,743,11
PR01996,S0386,Fast,Electronics,1377.04,289,26
PR01997,S0332,Which,Clothing,3667.22,51,76
PR01998,S0338,Plan,Clothing,2680.38,977,25
PR01999,S0304,Mouth,Electronics,3363.43,142,36
PR02000,S0352,Exactly,Clothing,4727.08,580,34
PR02001,S0349,Bill,Pharma,411.25,448,11
PR02002,S0169,Listen,Pharma,355.67,304,73
PR02003,S0293,Crime,Clothing,2365.91,107,32
PR02004,S0049,Clearly,Automotive,2946.3,293,12
PR02005,S0020,Network,Furniture,1588.84,23,22
PR02006,S0497,Prepare,Clothing,732.83,345,57
PR02007,S0114,Respond,Clothing,4232.77,275,88
PR02008,S0200,Reason,Food,2817.51,780,13
PR02009,S0114,Maybe,Electronics,980.72,809,40
PR02010,S0292,Floor,Automotive,4183.33,946,55
PR02011,S0317,Establish,Clothing,1521.23,122,80
PR02012,S0119,Ball,Furniture,3957.6,253,58
PR02013,S0021,Establish,Furniture,1144.42,80,83
PR02014,S0491,Especially,Pharma,1847.82,929,25
PR02015,S0061,Economy,Pharma,1625.69,761,91
PR02016,S0404,Place,Food,2895.14,865,42
PR02017,S0052,Future,Food,996.2,859,58
PR02018,S0144,Class,Pharma,2925.2,707,44
PR02019,S0080,Increase,Pharma,4455.83,572,19
PR02020,S0389,Think,Clothing,1940.44,72,33
PR02021,S0072,Color,Clothing,280.23,460,46
PR02022,S0240,Care,Pharma,2439.4,599,24
PR02023,S0427,Spring,Clothing,2472.59,458,88
PR02024,S0476,Despite,Food,2633.73,713,21
PR02025,S0490,Place,Food,2145.24,188,20
PR02026,S0018,Write,Food,2027.85,844,73
PR02027,S0342,Home,Pharma,1336.69,33,94
PR02028,S0017,Gas,Pharma,4032.56,477,82
PR02029,S0336,Type,Clothing,278.64,509,93
PR02030,S0237,Later,Pharma,2264.75,410,66
PR02031,S0245,Measure,Food,2120.0,838,43
PR02032,S0109,Production,Clothing,3819.47,149,80
PR02033,S0349,Prepare,Electronics,1714.49,326,24
PR02034,S0043,Only,Electronics,2528.03,2,90
PR02035,S0477,Less,Automotive,1091.17,762,93
PR02036,S0458,Person,Furniture,1087.27,353,17
PR02037,S0498,Far,Food,3235.1,2,83
PR02038,S0081,Issue,Furniture,3564.9,45,34
PR02039,S0018,White,Furniture,2036.22,140,67
PR02040,S0273,Among,Food,4040.88,798,66
PR02041,S0472,Language,Electronics,4174.57,588,90
PR02042,S0282,Behind,Furniture,367.83,275,23
PR02043,S0407,Where,Electronics,3082.41,895,37
PR02044,S0167,Thousand,Furniture,3226.84,42,99
PR02045,S0431,Lawyer,Automotive,4624.94,615,67
PR02046,S0263,Nature,Food,4392.84,609,91
PR02047,S0465,Necessary,Food,332.16,217,29
PR02048,S0305,Turn,Electronics,3434.61,881,21
PR02049,S0434,Defense,Pharma,3274.29,329,21
PR02050,S0012,Office,Clothing,2295.9,369,60
PR02051,S0016,Apply,Electronics,4883.2,602,80
PR02052,S0229,Push,Pharma,1450.44,928,81
PR02053,S0462,Read,Clothing,612.58,364,99
PR02054,S0002,Hope,Furniture,477.57,768,55
PR02055,S0373,May,Clothing,2925.87,463,70
PR02056,S0050,General,Automotive,1218.69,712,43
PR02057,S0331,End,Food,3927.65,188,40
PR02058,S0392,Especially,Pharma,3204.8,383,81
PR02059,S0325,Soon,Food,3001.16,371,87
PR02060,S0162,Key,Automotive,735.31,929,71
PR02061,S0220,However,Automotive,955.57,176,53
PR02062,S0193,Another,Clothing,3865.53,66,76
PR02063,S0020,Social,Electronics,2753.41,513,67
PR02064,S0434,Marriage,Clothing,1737.54,690,36
PR02065,S0251,Military,Furniture,1680.69,688,52
PR02066,S0426,Present,Furniture,3798.03,208,99
PR02067,S0252,Recent,Food,1793.44,385,52
PR02068,S0289,Explain,Pharma,3768.04,977,58
PR02069,S0330,Land,Pharma,4680.57,450,13
PR02070,S0465,Story,Pharma,2313.82,195,16
PR02071,S0083,Enough,Automotive,1487.01,630,92
PR02072,S0287,Not,Electronics,4884.68,426,39
PR02073,S0040,Word,Food,3554.62,61,11
PR02074,S0464,Stock,Electronics,251.57,451,46
PR02075,S0301,Later,Food,677.3,824,96
PR02076,S0104,Land,Food,2562.11,847,26
PR02077,S0299,Consumer,Automotive,4801.86,156,86
PR02078,S0320,City,Food,4814.1,688,80
PR02079,S0441,Drop,Clothing,2220.7,442,76
PR02080,S0447,Environmental,Food,946.36,452,54
PR02081,S0070,Put,Food,510.42,450,59
PR02082,S0397,Wish,Furniture,4242.4,693,35
PR02083,S0166,Cost,Food,3185.28,946,49
PR02084,S0313,Point,Clothing,1473.83,979,90
PR02085,S0250,Exist,Pharma,1504.94,281,51
PR02086,S0168,Positive,Pharma,549.96,591,37
PR02087,S0259,Your,Food,2767.17,784,96
PR02088,S0410,Personal,Electronics,226.54,819,72
PR02089,S0178,Theory,Automotive,311.83,756,39
PR02090,S0212,Reduce,Electronics,4351.62,40,25
PR02091,S0311,Become,Pharma,910.39,60,16
PR02092,S0066,Between,Clothing,290.84,604,64
PR02093,S0056,Every,Furniture,3930.14,87,10
PR02094,S0051,We,Furniture,2486.48,113,71
PR02095,S0187,Call,Automotive,4919.42,301,21
PR02096,S0436,Drug,Pharma,1894.65,935,46
PR02097,S0402,Individual,Automotive,772.49,58,88
PR02098,S0103,Network,Pharma,4808.7,961,53
PR02099,S0132,Change,Clothing,4213.42,169,56
PR02100,S0032,Staff,Food,2101.53,873,94
PR02101,S0162,Hard,Clothing,3944.32,882,11
PR02102,S0075,Conference,Pharma,4140.86,730,31
PR02103,S0288,Professional,Clothing,683.64,507,60
PR02104,S0202,Born,Pharma,2383.17,236,40
PR02105,S0481,Account,Clothing,2678.48,373,77
PR02106,S0319,Including,Clothing,1927.09,92,53
PR02107,S0068,Thought,Clothing,2640.12,254,45
PR02108,S0056,Area,Clothing,3053.22,373,47
PR02109,S0476,Heart,Automotive,1494.82,486,14
PR02110,S0194,Surface,Pharma,4279.05,8,27
PR02111,S0436,Life,Automotive,3151.35,462,70
PR02112,S0055,Camera,Pharma,3205.83,116,94
PR02113,S0232,Their,Clothing,3476.1,753,87
PR02114,S0273,House,Clothing,1744.44,551,53
PR02115,S0003,Blue,Clothing,2801.51,876,68
PR02116,S0362,Drive,Clothing,1676.01,410,79
PR02117,S0303,Worry,Automotive,4620.88,866,49
PR02118,S0456,Walk,Clothing,1797.11,978,67
PR02119,S0319,Authority,Electronics,2457.16,449,28
PR02120,S0210,Song,Automotive,4179.52,712,30
PR02121,S0068,Similar,Food,2429.33,672,37
PR02122,S0213,Past,Clothing,1105.77,694,54
PR02123,S0345,Group,Automotive,4289.98,772,85
PR02124,S0210,Role,Clothing,3364.9,360,24
PR02125,S0351,Lose,Pharma,603.23,119,63
PR02126,S0063,Concern,Clothing,4301.37,861,15
PR02127,S0455,With,Food,238.88,440,45
PR02128,S0099,Hundred,Electronics,4334.8,806,14
PR02129,S0349,Thousand,Food,2627.94,118,23
PR02130,S0320,Medical,Electronics,1461.76,183,58
PR02131,S0168,Unit,Clothing,1491.83,558,79
PR02132,S0285,Yard,Electronics,2270.34,219,63
PR02133,S0346,Top,Electronics,576.22,245,14
PR02134,S0487,Tonight,Automotive,4461.31,140,23
PR02135,S0356,Hundred,Automotive,4661.48,991,67
PR02136,S0479,Of,Electronics,1238.61,344,98
PR02137,S0482,Nor,Electronics,2321.37,273,66
PR02138,S0356,Light,Clothing,4143.85,249,76
PR02139,S0363,Administration,Furniture,1040.14,383,80
PR02140,S0045,Inside,Automotive,2017.25,861,19
PR02141,S0150,Natural,Pharma,4471.74,675,89
PR02142,S0273,Add,Automotive,2921.72,765,57
