shipmentID,orderID,shipDate,deliveryDate,carrier,status
SH24246,O11622,2023-11-14,,"Galloway, Williams and Olson",Delayed
SH24247,O13711,2025-04-13,2025-04-13,Daniels Group,Lost
SH24248,O13749,2023-08-11,2023-08-11,"Mcdonald, Wilkins and Bell",In Transit
SH24249,O11909,2024-07-21,,Johnson Ltd,Lost
SH24250,O16563,2023-07-12,2023-07-12,Hamilton-Adams,Delayed
SH24251,O17774,2024-08-18,2024-08-18,"Fitzpatrick, Alvarado and Schultz",Delivered
SH24252,O12162,2024-10-20,2024-10-20,"Johnson, Butler and Garcia",Delivered
SH24253,O11031,2023-08-31,2023-08-31,Tanner Inc,Delayed
SH24254,O12555,2024-01-18,2024-01-18,"Hall, Rios and Webb",Delayed
SH24255,O15666,2024-04-30,2024-04-30,Barker PLC,Lost
SH24256,O16283,2024-08-31,,Freeman-Boyd,Delivered
SH24257,O10343,2023-10-08,,Zimmerman LLC,Delayed
SH24258,O16426,2024-12-05,2024-12-05,Jackson Ltd,Delivered
SH24259,O11844,2024-11-15,2024-11-15,Avery Group,Delayed
SH24260,O11790,2023-10-13,2023-10-13,Hall-Contreras,Delivered
SH24261,O16488,2023-10-24,2023-10-24,"West, Martin and Brown",Delayed
SH24262,O11330,2025-02-21,2025-02-21,"Smith, Reynolds and Joseph",In Transit
SH24263,O14432,2025-06-05,2025-06-05,Mitchell-Adams,In Transit
SH24264,O15771,2024-02-07,2024-02-07,Moore Inc,In Transit
SH24265,O17098,2023-07-12,2023-07-12,Leonard-Mcclure,Delayed
SH24266,O17790,2024-03-01,,"Ross, Pearson and Bradley",In Transit
SH24267,O13737,2025-03-26,2025-03-26,Patterson Ltd,Delayed
SH24268,O17493,2023-12-12,2023-12-12,Hall-Nelson,In Transit
SH24269,O14300,2023-09-10,2023-09-10,Jenkins-Morgan,Delivered
SH24270,O16346,2023-11-18,,Nguyen and Sons,Lost
SH24271,O14095,2024-02-20,2024-02-20,Reed LLC,Delayed
SH24272,O13048,2025-05-11,2025-05-11,Harmon-Waller,Delayed
SH24273,O13527,2025-04-12,2025-04-12,Diaz LLC,Lost
SH24274,O10481,2023-08-15,,Brown and Sons,Delayed
SH24275,O12528,2024-05-26,2024-05-26,Richards Group,Delivered
SH24276,O16470,2024-07-22,2024-07-22,Mcmillan and Sons,Lost
SH24277,O15991,2025-02-10,2025-02-10,Sullivan-Sullivan,Delayed
SH24278,O14487,2024-11-08,2024-11-08,Burnett Group,Delayed
SH24279,O12388,2024-09-02,2024-09-02,Hall-Friedman,Delayed
SH24280,O15040,2024-12-14,2024-12-14,"Pittman, Adams and Clark",Delayed
SH24281,O10564,2024-03-28,2024-03-28,Cabrera-Haynes,Delivered
SH24282,O12589,2024-11-27,2024-11-27,"Foster, Walker and Wilson",Lost
SH24283,O16398,2024-11-13,2024-11-13,Cooper-Sims,Delayed
SH24284,O12845,2023-10-08,2023-10-08,Todd-Taylor,In Transit
SH24285,O11208,2024-07-09,2024-07-09,"Campbell, Barker and Holmes",Delayed
SH24286,O17923,2023-12-06,,Craig and Sons,Lost
SH24287,O15142,2024-01-28,,Hawkins Ltd,Delivered
SH24288,O14458,2025-05-14,2025-05-14,"Johnson, Anderson and Thompson",In Transit
SH24289,O13034,2024-08-11,2024-08-11,Walker LLC,Delayed
SH24290,O16917,2024-09-10,2024-09-10,Gonzalez LLC,Delivered
SH24291,O11643,2024-09-30,2024-09-30,Meyer-Hopkins,In Transit
SH24292,O10906,2025-04-12,2025-04-12,Patton PLC,Delivered
SH24293,O17327,2024-04-06,2024-04-06,"Clark, Rush and Williams",Lost
SH24294,O13060,2024-08-19,2024-08-19,Rice Inc,In Transit
SH24295,O13676,2025-01-10,2025-01-10,"Nelson, Molina and Johnson",Delayed
SH24296,O14299,2024-05-08,2024-05-08,"Jefferson, Ray and Braun",Lost
SH24297,O13146,2024-09-25,2024-09-25,Williams-Nguyen,In Transit
SH24298,O15353,2024-12-20,,Haynes-Pope,In Transit
SH24299,O12613,2024-02-05,2024-02-05,Phillips Ltd,Lost
SH24300,O15986,2025-01-18,,Dixon Group,Delayed
SH24301,O17385,2023-09-22,2023-09-22,Terry-Mckee,In Transit
SH24302,O15497,2024-10-23,,"Price, Velez and Walton",Delivered
SH24303,O11694,2024-01-21,2024-01-21,Graves LLC,Delivered
SH24304,O12342,2024-09-30,2024-09-30,Douglas-Newton,Delayed
SH24305,O15238,2024-03-16,,Frye-Martinez,In Transit
SH24306,O11407,2025-05-27,2025-05-27,"Brown, Orr and Bautista",Delivered
SH24307,O11009,2025-04-21,2025-04-21,Stone Inc,Delivered
SH24308,O12724,2025-02-28,,"Moore, Snyder and Walker",In Transit
SH24309,O14488,2023-07-30,2023-07-30,"Alvarez, Marquez and Santos",In Transit
SH24310,O11263,2025-05-16,2025-05-16,Johnson Group,Delayed
SH24311,O17605,2025-01-01,,Levy-Pope,Lost
SH24312,O16028,2023-10-25,2023-10-25,Holmes-Olson,In Transit
SH24313,O14172,2023-07-26,2023-07-26,"Miller, Woodard and Freeman",Delayed
SH24314,O17711,2025-04-22,2025-04-22,Thomas-Brooks,In Transit
SH24315,O16407,2024-10-02,,"Carr, Bullock and Brown",Delivered
SH24316,O12477,2025-04-16,2025-04-16,"Hudson, Olson and Lee",Delayed
SH24317,O11332,2024-09-08,2024-09-08,Vargas Group,Delayed
SH24318,O10387,2023-09-15,2023-09-15,"Valenzuela, Green and Gray",In Transit
SH24319,O10202,2024-05-10,2024-05-10,Richards-Vazquez,Delivered
SH24320,O10143,2024-07-20,2024-07-20,"Lopez, Curtis and Perez",Lost
SH24321,O15751,2024-10-22,2024-10-22,Strickland PLC,In Transit
SH24322,O15879,2023-07-22,2023-07-22,Jimenez PLC,In Transit
SH24323,O17983,2024-12-03,2024-12-03,Andersen Group,Delayed
SH24324,O11755,2025-06-09,2025-06-09,Schultz-Hunt,Delivered
SH24325,O11874,2024-12-14,,Shaw-Richardson,In Transit
SH24326,O13330,2023-10-05,2023-10-05,Norris-Schaefer,Delayed
SH24327,O12779,2023-12-08,2023-12-08,"Alexander, Hebert and Bautista",In Transit
SH24328,O14705,2024-04-02,2024-04-02,Mack-Lewis,Delivered
SH24329,O13876,2024-03-22,2024-03-22,Hudson-Gomez,Delivered
SH24330,O15445,2024-10-01,,Perez-Davidson,Delivered
SH24331,O17612,2025-04-22,2025-04-22,Forbes Ltd,Delayed
SH24332,O11744,2024-02-24,2024-02-24,"Berry, Martinez and Hall",Delayed
SH24333,O13844,2023-12-15,,Smith LLC,Lost
SH24334,O17246,2025-02-23,,Moore PLC,Delivered
SH24335,O16166,2025-06-10,,Cross and Sons,Delivered
SH24336,O10546,2024-04-13,2024-04-13,"Jenkins, Butler and Walker",Delivered
SH24337,O12126,2023-10-18,2023-10-18,Rogers and Sons,Delivered
SH24338,O13409,2024-07-27,2024-07-27,"Martin, Webb and Bartlett",Lost
SH24339,O11789,2025-05-22,2025-05-22,"Carrillo, Wiley and Cox",Lost
SH24340,O12883,2023-10-20,2023-10-20,"Evans, Williams and Avila",Delivered
SH24341,O15185,2023-07-31,2023-07-31,Stewart and Sons,Delayed
SH24342,O16125,2025-01-31,2025-01-31,Martin and Sons,Delayed
SH24343,O11220,2025-03-20,2025-03-20,Wilcox Group,Lost
SH24344,O12765,2023-08-02,,Pearson-Benitez,Lost
SH24345,O16129,2024-07-23,2024-07-23,Duffy LLC,Delayed
SH24346,O14965,2025-05-23,2025-05-23,"Lucero, Williams and Wilson",Delayed
SH24347,O11151,2023-12-25,2023-12-25,"Wilson, Perez and Cole",Delivered
SH24348,O10669,2024-07-19,,Newman Inc,Delivered
SH24349,O17510,2024-08-02,,Gaines LLC,Delayed
SH24350,O14800,2025-06-14,2025-06-14,Jones-Garcia,Delivered
SH24351,O16140,2025-05-28,2025-05-28,"Jones, Lane and Logan",Delayed
SH24352,O16599,2025-06-07,,"Barnett, Graham and Cook",Delivered
SH24353,O10105,2023-12-28,2023-12-28,Schmidt-Roberts,Delayed
SH24354,O16788,2024-01-22,2024-01-22,Williams-Valdez,Lost
SH24355,O12322,2025-01-01,,Nolan-Munoz,Lost
SH24356,O13701,2023-11-30,,Hobbs LLC,Lost
SH24357,O12786,2024-04-15,2024-04-15,"Adams, Hayes and Kerr",Delivered
SH24358,O12627,2025-06-07,2025-06-07,Mahoney-Cook,Delivered
SH24359,O13867,2024-08-07,2024-08-07,"Vega, Fry and George",Lost
SH24360,O16493,2024-10-22,2024-10-22,"Shah, Mclean and Wilson",Delayed
SH24361,O16284,2024-09-17,,"Harris, Haynes and Cochran",Lost
SH24362,O16303,2023-11-10,2023-11-10,"Davis, Herrera and Bass",Delayed
SH24363,O17662,2025-01-02,,Duffy PLC,Delivered
SH24364,O11229,2023-08-22,2023-08-22,"Davis, Stein and King",Delivered
SH24365,O12092,2024-02-17,,Lee LLC,In Transit
SH24366,O13775,2024-03-28,,Nash Group,In Transit
SH24367,O10908,2024-10-21,2024-10-21,Morgan-Davidson,In Transit
SH24368,O15319,2025-02-14,2025-02-14,Miller LLC,Delivered
SH24369,O16181,2024-08-26,2024-08-26,"Gray, Cortez and Leblanc",Delivered
SH24370,O15212,2025-04-10,2025-04-10,Flores-Brown,Lost
SH24371,O11096,2024-02-26,2024-02-26,Davis-Ryan,Delayed
SH24372,O15506,2024-05-24,2024-05-24,Evans-Smith,Delayed
SH24373,O12548,2024-04-29,2024-04-29,Robertson Inc,In Transit
SH24374,O13498,2024-07-13,2024-07-13,Hayes-Wilson,Delayed
SH24375,O15753,2023-09-10,2023-09-10,"Weeks, Garcia and Williams",Delivered
SH24376,O17261,2024-02-26,2024-02-26,Brown LLC,Delivered
SH24377,O15616,2024-08-25,2024-08-25,Johnson-Wright,Lost
SH24378,O14320,2024-08-03,2024-08-03,"Patton, Jackson and Hernandez",Delivered
SH24379,O17017,2023-07-09,,Barron-Dudley,Lost
SH24380,O15839,2024-03-08,2024-03-08,"Lynch, Carpenter and Bishop",Delayed
SH24381,O13006,2024-03-05,,Short-Bush,Lost
SH24382,O13074,2025-03-22,,Harrison-Campbell,Delayed
SH24383,O13556,2024-10-15,,Hall and Sons,Lost
SH24384,O13890,2025-01-23,2025-01-23,Fisher Group,Delayed
SH24385,O14959,2024-01-18,2024-01-18,"Gray, Thompson and Stephens",Delayed
SH24386,O13136,2023-10-28,2023-10-28,"Patterson, Hall and Hampton",In Transit
SH24387,O14938,2025-02-23,,"Cooper, Davis and Young",Delayed
SH24388,O14615,2024-03-11,2024-03-11,Potter-Berry,In Transit
SH24389,O16620,2024-08-17,2024-08-17,Fernandez Ltd,Delivered
SH24390,O13208,2023-11-05,2023-11-05,"Rodriguez, Hernandez and Logan",Delivered
SH24391,O15975,2024-12-06,2024-12-06,Pearson Group,In Transit
SH24392,O17397,2025-03-01,2025-03-01,"Blair, Bush and Cortez",Lost
SH24393,O16518,2024-02-03,2024-02-03,Price-Joseph,Lost
SH24394,O16594,2025-03-20,,Bailey LLC,Lost
SH24395,O11644,2025-03-31,2025-03-31,Carson-Lucas,Delayed
SH24396,O17682,2023-07-28,,"Anderson, Bishop and Booth",In Transit
SH24397,O16423,2024-01-01,2024-01-01,"Greene, Castillo and Diaz",Lost
SH24398,O14408,2025-06-09,2025-06-09,Henderson-White,In Transit
SH24399,O13643,2024-01-23,,Frank-Singh,In Transit
SH24400,O16770,2024-01-02,2024-01-02,Phelps-Rivera,Lost
SH24401,O17320,2025-05-31,2025-05-31,Rice-Spencer,Delivered
SH24402,O17850,2024-12-12,,"Lynch, Jones and Bishop",Delayed
SH24403,O15255,2025-04-13,2025-04-13,"Turner, Buck and Sullivan",In Transit
SH24404,O11157,2024-01-04,2024-01-04,Lewis Group,Lost
SH24405,O11415,2024-10-06,,Cook LLC,In Transit
SH24406,O14043,2023-10-29,2023-10-29,Washington PLC,Lost
SH24407,O15979,2024-08-05,2024-08-05,Mccarty LLC,Delivered
SH24408,O11600,2025-05-05,2025-05-05,Schwartz Group,Delayed
SH24409,O10028,2024-05-24,2024-05-24,Foley PLC,Lost
SH24410,O16520,2024-08-01,2024-08-01,Rodriguez PLC,Delayed
SH24411,O12964,2023-12-12,,"Zamora, Jones and Fox",Delayed
SH24412,O16107,2024-11-10,2024-11-10,Nelson and Sons,Lost
SH24413,O17296,2023-08-15,2023-08-15,Johnson PLC,In Transit
SH24414,O17827,2024-02-14,2024-02-14,"Perez, Thomas and Rodriguez",In Transit
SH24415,O14762,2024-11-06,2024-11-06,Rowland LLC,Delayed
SH24416,O11472,2024-03-11,,"Reed, Watson and Miller",In Transit
SH24417,O14776,2024-11-27,2024-11-27,"Foster, Price and Walker",Delayed
SH24418,O15653,2024-08-01,2024-08-01,Steele-Reid,In Transit
SH24419,O10874,2024-09-16,2024-09-16,"Roy, Austin and Simpson",Lost
SH24420,O10511,2023-07-17,2023-07-17,"White, Gibson and Brown",Delivered
SH24421,O13727,2025-03-05,2025-03-05,"Fisher, Mueller and Wilson",Delivered
SH24422,O16710,2024-09-11,2024-09-11,"Horton, Manning and Dennis",Delivered
SH24423,O17569,2024-05-23,,Williams-Allen,Delivered
SH24424,O17975,2023-08-06,2023-08-06,Branch Group,Delivered
SH24425,O14410,2023-10-01,2023-10-01,Adams Ltd,Delivered
SH24426,O17669,2024-07-07,,Serrano-Hughes,In Transit
SH24427,O11610,2023-12-11,2023-12-11,"Henderson, Walls and Foster",Delivered
SH24428,O14499,2024-06-16,2024-06-16,Martin-Reid,Delayed
SH24429,O12928,2023-09-13,2023-09-13,"Schmidt, Wood and Brady",In Transit
SH24430,O13429,2025-04-18,2025-04-18,Harrison-Perez,In Transit
SH24431,O12172,2025-03-30,,Strong-Jones,Delivered
SH24432,O16796,2024-02-22,2024-02-22,"Diaz, Wise and Munoz",Lost
SH24433,O12776,2025-04-03,2025-04-03,Solis Inc,In Transit
SH24434,O11993,2024-07-25,2024-07-25,"Clarke, Warner and Santiago",Delayed
SH24435,O13423,2024-08-31,2024-08-31,Beasley-Cohen,In Transit
SH24436,O17843,2023-07-29,2023-07-29,Ortiz Group,Lost
SH24437,O10774,2025-05-24,2025-05-24,Fuller-Burns,In Transit
SH24438,O14235,2024-08-27,2024-08-27,Carlson Group,In Transit
SH24439,O11775,2024-10-17,2024-10-17,Gaines-Serrano,Delayed
SH24440,O11346,2024-01-25,2024-01-25,"Moore, Hernandez and Carpenter",Delivered
SH24441,O13786,2023-12-31,2023-12-31,Cruz Group,Lost
SH24442,O15024,2023-11-08,2023-11-08,Curry-Nelson,Delayed
SH24443,O13102,2025-05-05,2025-05-05,Jones-Chandler,Delivered
SH24444,O17988,2025-03-16,2025-03-16,Graham LLC,Delayed
SH24445,O15407,2024-12-19,2024-12-19,Powell LLC,In Transit
SH24446,O13841,2025-05-19,,Johnson PLC,In Transit
SH24447,O11579,2024-12-29,2024-12-29,"Beck, Merritt and Jackson",Delivered
SH24448,O11269,2024-12-05,2024-12-05,Jacobs Group,Delivered
SH24449,O14603,2024-01-14,2024-01-14,Esparza Ltd,In Transit
SH24450,O10033,2025-01-30,2025-01-30,"Taylor, Baker and Doyle",Lost
SH24451,O16647,2024-08-05,2024-08-05,Perez and Sons,Lost
SH24452,O10048,2024-06-04,2024-06-04,"Graham, Johnston and Olsen",Delivered
SH24453,O14831,2024-05-31,2024-05-31,Obrien-Brooks,In Transit
SH24454,O15504,2025-01-02,,"Berger, Higgins and Chandler",Delayed
SH24455,O10586,2024-05-07,2024-05-07,"Young, Gibbs and Deleon",Lost
SH24456,O15302,2024-05-20,,"West, Liu and Morgan",In Transit
SH24457,O16170,2024-02-29,2024-02-29,Williams-Roberts,In Transit
SH24458,O13978,2024-06-22,2024-06-22,"Dixon, Barnes and Davenport",Delayed
SH24459,O16960,2025-01-31,2025-01-31,Cooper LLC,In Transit
SH24460,O12278,2023-07-16,2023-07-16,"Powell, Williams and Costa",Delivered
SH24461,O15262,2023-07-17,2023-07-17,Davis-Miller,In Transit
SH24462,O13578,2024-01-16,2024-01-16,"Nunez, Harvey and Gomez",Delayed
SH24463,O16537,2025-02-03,2025-02-03,"Williams, Shepard and Schwartz",Delayed
SH24464,O13728,2024-08-24,2024-08-24,Diaz LLC,In Transit
SH24465,O16238,2023-12-31,2023-12-31,"Jacobson, Boyd and Gomez",Delayed
SH24466,O14444,2023-09-09,2023-09-09,"Wolf, Pollard and Mayo",Lost
SH24467,O17052,2023-07-28,2023-07-28,Patel-Arias,In Transit
SH24468,O14846,2025-04-05,2025-04-05,Price Ltd,In Transit
SH24469,O12127,2024-06-07,2024-06-07,"Black, Sloan and Miller",Delayed
SH24470,O17648,2024-11-03,2024-11-03,Jimenez LLC,Lost
SH24471,O13895,2023-10-25,2023-10-25,Pena LLC,Lost
SH24472,O10731,2024-07-28,,Haley-Henson,Lost
SH24473,O11922,2024-12-02,2024-12-02,"Boyle, Harris and Stuart",In Transit
SH24474,O15415,2024-12-30,2024-12-30,Clark Ltd,Delayed
SH24475,O16487,2024-12-17,2024-12-17,"Stewart, Brown and Jackson",In Transit
SH24476,O10857,2024-09-02,2024-09-02,Green and Sons,Lost
SH24477,O11489,2023-09-08,,Wilson-Green,Lost
SH24478,O13939,2023-09-25,2023-09-25,Trujillo Group,Delivered
SH24479,O15445,2024-02-20,,Randall Ltd,Lost
SH24480,O15768,2023-07-24,2023-07-24,Hahn PLC,Delivered
SH24481,O11140,2025-02-16,,"Murray, Smith and Skinner",Lost
SH24482,O16833,2024-12-17,2024-12-17,Yates-Stewart,In Transit
SH24483,O11948,2024-04-14,2024-04-14,Lee PLC,Delayed
SH24484,O12872,2024-07-18,2024-07-18,Brown Inc,Delivered
SH24485,O11539,2024-09-10,2024-09-10,White Group,Delayed
SH24486,O11363,2024-12-22,2024-12-22,"Ochoa, Ross and Hill",Lost
SH24487,O16914,2024-11-06,2024-11-06,"White, Henderson and Ryan",Delayed
SH24488,O15809,2024-07-20,2024-07-20,"Johnson, Berg and Ortiz",Delivered
SH24489,O10745,2023-08-11,2023-08-11,Ford Ltd,In Transit
SH24490,O17868,2023-08-26,2023-08-26,Dixon PLC,Delivered
SH24491,O13605,2023-10-05,,"Evans, Johnson and Williams",Lost
SH24492,O11552,2024-01-15,2024-01-15,Collins Ltd,Delivered
SH24493,O14498,2024-04-05,2024-04-05,"Burke, Stevens and Payne",Delayed
SH24494,O16505,2024-02-11,2024-02-11,Cook-Edwards,Lost
SH24495,O16619,2024-08-10,,Hodges Inc,Delayed
SH24496,O14382,2024-12-05,,"Kelly, Anderson and Manning",In Transit
SH24497,O14993,2024-07-10,2024-07-10,"Hill, Miles and Rogers",Delayed
SH24498,O10799,2024-07-23,2024-07-23,Hansen-Green,Delayed
SH24499,O17428,2024-02-18,,Hull Ltd,Lost
SH24500,O13270,2023-06-20,,Cohen-King,In Transit
SH24501,O15701,2024-04-05,2024-04-05,Haas-Chavez,Delayed
SH24502,O13828,2024-12-07,,Wiley-Klein,In Transit
SH24503,O12341,2024-12-02,2024-12-02,"Williams, Flores and Hall",In Transit
SH24504,O12515,2024-02-05,2024-02-05,Moore and Sons,In Transit
SH24505,O10799,2025-04-18,2025-04-18,"Walker, Leon and Whitney",Delivered
SH24506,O16426,2024-12-23,,Meyer-Nichols,Delayed
SH24507,O14144,2025-05-20,2025-05-20,Nelson Ltd,Delivered
SH24508,O15868,2024-07-07,2024-07-07,"Phillips, Carrillo and Roy",Lost
SH24509,O13268,2023-08-19,,Russell LLC,Lost
SH24510,O12445,2024-03-15,,"White, Rivera and Morgan",Delivered
SH24511,O11809,2025-03-09,,Lawrence-Murphy,Delivered
SH24512,O15209,2024-05-26,2024-05-26,Porter-Robinson,Delayed
SH24513,O17232,2024-11-11,2024-11-11,Rice-Burns,Delivered
SH24514,O15896,2024-11-16,,Phillips-Burton,Delayed
SH24515,O15549,2025-02-23,2025-02-23,"Fields, Anderson and Ferrell",Lost
SH24516,O15494,2024-02-13,2024-02-13,Fernandez-Smith,Lost
SH24517,O17545,2023-08-20,2023-08-20,Cole and Sons,Delivered
SH24518,O13822,2023-08-14,2023-08-14,Davis-Parks,In Transit
SH24519,O10847,2024-07-14,2024-07-14,"Murphy, Johns and Mosley",Lost
SH24520,O11820,2023-10-24,2023-10-24,Graham-Leon,Lost
SH24521,O16376,2024-12-01,,Riley-Russell,Delivered
SH24522,O13269,2023-12-06,2023-12-06,Steele-Harris,In Transit
SH24523,O12326,2023-12-31,,Roy Inc,In Transit
SH24524,O17303,2023-07-07,2023-07-07,Schmidt-Luna,In Transit
SH24525,O12479,2024-10-30,,"Brock, Craig and Taylor",Delivered
SH24526,O10882,2024-12-11,2024-12-11,"Chase, Boone and Summers",In Transit
SH24527,O14433,2024-03-28,2024-03-28,Medina and Sons,Delayed
SH24528,O15984,2024-07-24,2024-07-24,Lee LLC,In Transit
SH24529,O12928,2025-05-16,2025-05-16,Vance-Johnson,In Transit
SH24530,O14705,2023-11-15,2023-11-15,Banks and Sons,Lost
SH24531,O14532,2025-01-15,2025-01-15,Villanueva-Forbes,Lost
SH24532,O10015,2024-01-24,,"Price, Johnson and Montes",In Transit
SH24533,O17289,2024-03-22,2024-03-22,"Fuller, Thompson and Yates",Lost
SH24534,O17752,2023-09-16,2023-09-16,Miller Group,Lost
SH24535,O16727,2025-05-06,,Jennings-Hendricks,In Transit
SH24536,O17563,2023-06-22,2023-06-22,"Stewart, Hill and Hill",In Transit
SH24537,O12766,2023-07-23,2023-07-23,French and Sons,In Transit
SH24538,O13103,2023-10-05,2023-10-05,"Ramirez, Norris and Huffman",Delivered
SH24539,O16506,2025-04-01,2025-04-01,Austin-Cruz,Lost
SH24540,O11374,2024-08-06,2024-08-06,Pierce-Melton,Delivered
SH24541,O17279,2024-05-30,2024-05-30,Hopkins Inc,Delayed
SH24542,O14070,2023-11-10,,"Allen, Ramirez and Martin",In Transit
SH24543,O17500,2024-05-29,2024-05-29,Higgins-Kirk,Delayed
SH24544,O13991,2023-11-20,2023-11-20,Stuart Ltd,Lost
SH24545,O14390,2024-09-19,2024-09-19,Quinn-Martinez,Delayed
SH24546,O14390,2024-08-19,2024-08-19,Gilmore-Gibson,Lost
SH24547,O12675,2025-06-09,,"Bentley, Scott and Greene",In Transit
SH24548,O14556,2024-07-14,2024-07-14,Cox LLC,In Transit
SH24549,O10897,2024-04-10,2024-04-10,Cordova-Miller,Lost
SH24550,O13517,2023-11-16,2023-11-16,Thomas-Davis,In Transit
SH24551,O12667,2024-12-07,2024-12-07,Ballard Ltd,Delivered
SH24552,O12460,2025-06-04,2025-06-04,Burnett-Lane,Delayed
SH24553,O12765,2024-06-09,2024-06-09,Hoover Inc,In Transit
SH24554,O16192,2024-10-06,2024-10-06,Smith-Gonzales,Delivered
SH24555,O14735,2025-01-18,2025-01-18,Hernandez Group,Delayed
SH24556,O12452,2023-12-08,2023-12-08,Miles Inc,Delivered
SH24557,O14531,2024-12-25,2024-12-25,"Monroe, Hawkins and Savage",Lost
SH24558,O15223,2023-12-22,2023-12-22,"Vazquez, James and Archer",Delivered
SH24559,O10297,2024-07-31,2024-07-31,Boyer-Hernandez,Lost
SH24560,O12717,2023-07-01,2023-07-01,"Turner, Larson and Arnold",Delivered
SH24561,O13295,2024-12-19,,Graham and Sons,Delayed
SH24562,O13992,2024-07-07,2024-07-07,"Williams, Jordan and Smith",In Transit
SH24563,O10670,2023-12-26,,Elliott-Walker,Delivered
SH24564,O11763,2023-07-22,2023-07-22,Tucker-Phillips,In Transit
SH24565,O16521,2025-01-19,,Hardy PLC,Delivered
SH24566,O11940,2025-05-03,2025-05-03,Johnson Group,In Transit
SH24567,O10143,2025-01-26,2025-01-26,Snow Inc,In Transit
SH24568,O13107,2024-11-06,,Knight Group,Delivered
SH24569,O11723,2024-04-25,2024-04-25,"Harris, Elliott and West",In Transit
SH24570,O10470,2024-10-23,2024-10-23,"Hughes, Dunn and Smith",Delivered
SH24571,O16186,2024-06-30,2024-06-30,Buchanan-Allen,In Transit
SH24572,O10109,2025-01-05,,Jones-Howard,Delivered
SH24573,O17062,2023-11-12,2023-11-12,Barrera-Avila,Delivered
SH24574,O17242,2023-12-15,2023-12-15,"Bullock, Cervantes and Patterson",Lost
SH24575,O11861,2023-07-03,2023-07-03,"Ramos, Ward and Williams",Delivered
SH24576,O15843,2025-04-11,,Sanders-Ellis,Lost
SH24577,O16204,2024-08-31,2024-08-31,"Adams, Booker and Cruz",In Transit
SH24578,O15263,2025-01-04,2025-01-04,Salazar LLC,Lost
SH24579,O14304,2024-02-16,2024-02-16,"Eaton, Davis and Morgan",Lost
SH24580,O12538,2023-09-22,2023-09-22,Wallace-Hughes,Delivered
SH24581,O15521,2025-06-04,2025-06-04,Johnson LLC,Delivered
SH24582,O13521,2024-05-16,2024-05-16,Contreras-James,In Transit
SH24583,O10086,2024-01-26,2024-01-26,Castro-Ewing,Delayed
SH24584,O17925,2023-11-12,2023-11-12,"Nguyen, Johnson and Edwards",Delivered
SH24585,O10571,2024-11-23,2024-11-23,Davis-Thompson,Lost
SH24586,O17688,2023-06-27,2023-06-27,"Harvey, Russo and Simpson",Lost
SH24587,O16971,2024-07-19,,Chapman-Mathews,Lost
SH24588,O16027,2025-05-06,2025-05-06,Jackson and Sons,Delivered
SH24589,O13513,2023-07-10,,"Williams, Miller and Arnold",Delayed
SH24590,O13851,2023-11-30,2023-11-30,"Rhodes, Fuentes and Lopez",In Transit
SH24591,O16509,2023-07-14,2023-07-14,"Walters, Parker and Smith",Delivered
SH24592,O17872,2023-08-27,2023-08-27,Sanders-Jackson,Lost
SH24593,O16742,2024-02-22,2024-02-22,Harrell-Gibson,In Transit
SH24594,O16076,2023-09-04,2023-09-04,Douglas-Johnson,Delayed
SH24595,O11631,2024-07-28,2024-07-28,Farley-Ray,Delayed
SH24596,O14658,2024-11-13,2024-11-13,Gordon-Washington,Lost
SH24597,O10157,2024-08-05,2024-08-05,Calderon-Gallegos,In Transit
SH24598,O12350,2024-06-10,2024-06-10,Warren and Sons,Lost
SH24599,O17913,2025-03-12,2025-03-12,Martinez Inc,Delayed
SH24600,O10491,2024-02-22,,Rowe and Sons,Lost
SH24601,O10978,2024-07-05,2024-07-05,"Hubbard, Macias and Beck",Delayed
SH24602,O16342,2023-07-27,2023-07-27,"Freeman, Dixon and King",Lost
SH24603,O10283,2025-01-31,2025-01-31,Martinez and Sons,Delayed
SH24604,O17788,2023-09-24,2023-09-24,Nelson-Clark,Delivered
SH24605,O17370,2025-02-25,2025-02-25,Hill-Thomas,Lost
SH24606,O15727,2023-10-01,2023-10-01,Black Ltd,Lost
SH24607,O15120,2024-01-16,2024-01-16,Jefferson PLC,Delayed
SH24608,O15716,2023-07-31,2023-07-31,Barnes-Hill,Lost
SH24609,O11041,2025-03-04,2025-03-04,Kent-Meyers,Delayed
SH24610,O16267,2024-07-25,2024-07-25,Foster-Johnson,In Transit
SH24611,O17363,2024-04-09,2024-04-09,"James, Ramirez and Maldonado",In Transit
SH24612,O17679,2024-12-18,2024-12-18,King-Ellison,In Transit
SH24613,O12835,2023-12-29,2023-12-29,Petersen-Sanders,In Transit
SH24614,O16538,2023-08-23,2023-08-23,"Harris, Reilly and Gallegos",In Transit
SH24615,O12477,2023-07-17,2023-07-17,Reeves-Lucas,Lost
SH24616,O15554,2024-07-04,,"Compton, Gonzalez and Terry",Delivered
SH24617,O14132,2024-08-22,2024-08-22,"Pacheco, Floyd and Richards",In Transit
SH24618,O11892,2024-09-25,2024-09-25,"Rodriguez, Nixon and Meyer",Delivered
SH24619,O13985,2024-10-09,2024-10-09,Nicholson-Ramirez,Delayed
SH24620,O17622,2024-01-19,2024-01-19,Olson-Zavala,Lost
SH24621,O11960,2024-02-15,2024-02-15,"Mcintosh, Smith and Valentine",Lost
SH24622,O11517,2023-08-13,,Cummings PLC,Lost
