policyID,customerID,policyType,premium,issueDate,status,coverageAmount,agentID
P16519,C2410,Auto,4109,2021-12-15,Expired,479321,A473
P16520,C1358,Travel,947,2024-08-10,Active,419368,A373
P16521,C0685,Health,4113,2024-03-06,Expired,236233,A465
P16522,C4702,Health,721,2021-10-06,Lapsed,50580,A020
P16523,C0279,Home,928,2020-12-26,Active,353524,A486
P16524,C0812,Travel,4003,2021-03-13,Lapsed,447801,A376
P16525,C4272,Travel,4301,2022-09-03,Active,290114,A260
P16526,C0257,Auto,3690,2020-11-09,Expired,452908,A432
P16527,C4315,Auto,3624,2022-10-22,Expired,80361,A398
P16528,C4752,Travel,2236,2024-11-26,Active,370383,A409
P16529,C0990,Travel,403,2023-12-10,Active,316977,A470
P16530,C4472,Auto,2482,2025-03-13,Expired,444621,A252
P16531,C2308,Home,2205,2025-04-19,Lapsed,485984,A181
P16532,C4154,Home,2359,2022-01-01,Expired,465261,A085
P16533,C2161,Home,2392,2023-07-27,Expired,61081,A218
P16534,C3042,Life,3493,2021-01-29,Active,106456,A384
P16535,C3905,Travel,3589,2024-10-14,Active,111618,A367
P16536,C0615,Auto,2072,2021-08-09,Active,447193,A019
P16537,C4905,Home,515,2023-06-14,Lapsed,89842,A470
P16538,C2213,Auto,1792,2021-05-10,Expired,46176,A499
P16539,C2966,Life,3682,2022-01-01,Active,359202,A184
P16540,C2545,Travel,3229,2021-07-15,Active,160670,A175
P16541,C1833,Health,4475,2023-10-03,Expired,159786,A045
P16542,C2128,Life,2981,2025-06-02,Lapsed,270468,A257
P16543,C1704,Life,681,2023-03-29,Active,146933,A021
P16544,C4908,Life,3089,2021-06-29,Lapsed,497790,A475
P16545,C4180,Life,1671,2024-08-22,Lapsed,310751,A220
P16546,C2125,Life,1920,2024-01-15,Expired,61748,A392
P16547,C2406,Life,3684,2022-10-04,Active,362093,A111
P16548,C4669,Life,367,2023-01-24,Expired,359791,A477
P16549,C4427,Home,1412,2022-04-01,Lapsed,155896,A082
P16550,C3058,Life,642,2022-01-10,Lapsed,73014,A235
P16551,C0670,Life,1864,2020-11-06,Expired,484743,A482
P16552,C4232,Health,3559,2022-11-28,Active,52905,A178
P16553,C4776,Home,2155,2024-02-03,Lapsed,234834,A183
P16554,C1735,Home,2380,2021-01-18,Lapsed,482657,A315
P16555,C1825,Life,2034,2024-02-18,Lapsed,486466,A348
P16556,C1051,Travel,2853,2020-12-10,Expired,196083,A103
P16557,C2522,Health,1759,2021-01-10,Lapsed,221097,A330
P16558,C3868,Life,395,2021-09-23,Lapsed,253991,A346
P16559,C2762,Health,3619,2021-04-07,Expired,382718,A299
P16560,C3270,Travel,2568,2025-01-21,Active,393943,A194
P16561,C0978,Home,4948,2023-05-25,Active,304983,A220
P16562,C1033,Travel,3462,2023-04-25,Lapsed,70421,A119
P16563,C2301,Auto,3184,2025-04-15,Expired,433040,A135
P16564,C3288,Home,2995,2024-01-13,Expired,429840,A343
P16565,C4712,Auto,3827,2024-11-24,Active,325200,A370
P16566,C1081,Home,3898,2020-10-31,Expired,248879,A024
P16567,C2875,Life,1687,2024-11-20,Active,485138,A010
P16568,C0569,Travel,3723,2022-08-07,Active,49195,A122
P16569,C4779,Life,3377,2024-12-20,Expired,336374,A270
P16570,C3471,Auto,2678,2023-01-21,Expired,359962,A156
P16571,C3223,Home,4417,2024-11-05,Lapsed,156028,A071
P16572,C2399,Home,1188,2023-12-10,Active,323127,A289
P16573,C1282,Home,979,2024-07-06,Expired,65338,A209
P16574,C4961,Health,1913,2022-12-07,Active,408499,A165
P16575,C4675,Auto,4759,2022-09-01,Expired,136486,A201
P16576,C0653,Auto,1364,2021-07-18,Active,154543,A425
P16577,C4010,Life,4342,2022-03-13,Lapsed,80428,A483
P16578,C0786,Travel,2467,2024-02-17,Active,468383,A247
P16579,C1618,Health,3396,2024-02-03,Lapsed,106950,A168
P16580,C0612,Auto,3810,2020-07-12,Expired,432781,A357
P16581,C3621,Auto,2060,2021-05-20,Active,264437,A255
P16582,C4702,Life,3746,2020-07-02,Expired,164805,A009
P16583,C3094,Travel,342,2023-10-29,Expired,78962,A296
P16584,C3911,Auto,1183,2022-12-10,Expired,72928,A191
P16585,C1799,Home,826,2020-09-26,Active,434738,A132
P16586,C0346,Health,2846,2021-02-13,Expired,463476,A070
P16587,C4044,Home,2301,2024-02-03,Lapsed,359195,A387
P16588,C0722,Health,1397,2021-11-28,Expired,100006,A109
P16589,C1331,Travel,4410,2024-08-12,Expired,455099,A253
P16590,C0643,Travel,428,2024-10-29,Lapsed,363372,A363
P16591,C4381,Auto,1892,2024-11-14,Active,282743,A263
P16592,C1345,Travel,1708,2020-11-10,Lapsed,161322,A285
P16593,C3096,Life,1872,2021-10-21,Lapsed,321099,A398
P16594,C4709,Life,2891,2021-09-23,Active,223199,A288
P16595,C1029,Health,846,2022-02-04,Active,12525,A171
P16596,C2131,Auto,4552,2025-04-21,Lapsed,348347,A295
P16597,C1606,Auto,3899,2025-04-25,Lapsed,355983,A348
P16598,C1298,Health,3227,2024-09-24,Lapsed,352432,A471
P16599,C1540,Travel,2689,2024-07-23,Active,235672,A147
P16600,C4543,Health,4474,2023-11-04,Expired,485739,A293
P16601,C3967,Life,2454,2024-04-12,Active,383845,A377
P16602,C4952,Home,1782,2024-05-17,Active,129882,A033
P16603,C2558,Health,4504,2023-12-27,Expired,70835,A342
P16604,C0752,Health,1382,2023-11-16,Active,132588,A048
P16605,C2950,Auto,4412,2022-05-31,Active,414074,A287
P16606,C4660,Auto,1175,2021-10-02,Active,191927,A452
P16607,C2074,Health,3870,2020-08-21,Lapsed,333243,A423
P16608,C2789,Travel,526,2025-01-31,Expired,206498,A345
P16609,C2855,Life,3348,2022-10-08,Active,107846,A107
P16610,C1819,Home,2262,2021-10-19,Expired,491692,A316
P16611,C1215,Travel,3569,2024-05-09,Active,200095,A090
P16612,C3615,Travel,2455,2021-04-07,Active,376848,A039
P16613,C1511,Travel,1034,2022-01-27,Lapsed,116799,A032
P16614,C4590,Travel,3716,2024-07-30,Lapsed,347929,A352
P16615,C2563,Auto,961,2021-02-23,Active,125562,A284
P16616,C2243,Life,854,2024-01-10,Expired,247086,A039
P16617,C1611,Home,4309,2020-10-05,Lapsed,197925,A121
P16618,C2276,Home,4758,2022-10-03,Lapsed,263799,A175
P16619,C0156,Travel,4035,2025-02-25,Active,331505,A166
P16620,C0716,Auto,2626,2025-06-09,Expired,368425,A344
P16621,C3348,Auto,1830,2023-09-04,Expired,201767,A133
P16622,C3775,Home,3427,2024-11-30,Active,57831,A436
P16623,C2102,Health,4895,2023-08-11,Expired,370672,A246
P16624,C4464,Home,2704,2020-11-27,Active,30280,A004
P16625,C1325,Life,815,2021-12-06,Active,409015,A165
P16626,C0151,Life,3249,2022-02-17,Active,290428,A303
P16627,C3672,Home,1553,2024-04-12,Active,347275,A082
P16628,C0821,Health,2795,2020-09-16,Lapsed,128261,A123
P16629,C3375,Travel,2352,2024-03-22,Lapsed,261878,A043
P16630,C2782,Auto,4665,2020-08-02,Lapsed,35329,A265
P16631,C1113,Life,1166,2025-03-17,Lapsed,383797,A460
P16632,C4126,Travel,4178,2024-02-27,Active,430245,A152
P16633,C0892,Life,3394,2024-02-17,Active,398510,A464
P16634,C4047,Health,2559,2022-04-30,Active,326419,A499
P16635,C1037,Health,2686,2025-03-15,Active,462323,A251
P16636,C3245,Auto,4798,2024-03-13,Lapsed,316221,A060
P16637,C4854,Health,1641,2025-02-21,Active,379080,A344
P16638,C4824,Life,926,2020-07-27,Active,388977,A370
P16639,C3149,Travel,1198,2021-11-19,Lapsed,26338,A186
P16640,C2662,Travel,4958,2022-05-25,Lapsed,320517,A106
P16641,C2213,Home,1333,2024-05-13,Expired,384752,A215
P16642,C3502,Health,1737,2025-03-31,Active,22892,A233
P16643,C4890,Travel,3129,2021-04-19,Active,211183,A298
P16644,C0982,Travel,3492,2021-05-22,Active,76766,A220
P16645,C3694,Health,305,2022-02-07,Lapsed,22106,A428
P16646,C1940,Home,2410,2024-09-23,Active,448323,A271
P16647,C0683,Auto,644,2022-12-12,Expired,232467,A480
P16648,C1321,Life,2868,2020-08-10,Lapsed,429336,A136
P16649,C1862,Home,1921,2024-07-30,Lapsed,471492,A290
P16650,C4743,Life,4413,2020-08-10,Lapsed,485846,A482
P16651,C0449,Life,2294,2020-10-14,Lapsed,475398,A491
P16652,C1283,Home,2852,2020-06-28,Active,339492,A284
P16653,C1676,Home,1088,2022-09-13,Lapsed,58269,A292
P16654,C3731,Life,3607,2023-11-27,Active,20279,A286
P16655,C3049,Home,1309,2023-10-31,Active,113204,A099
P16656,C0594,Travel,3618,2022-12-06,Expired,78749,A184
P16657,C4946,Home,3063,2021-01-06,Lapsed,348875,A117
P16658,C4385,Home,4953,2023-06-02,Active,488139,A412
P16659,C4628,Auto,2004,2025-05-17,Active,68360,A268
P16660,C1105,Life,1662,2024-12-21,Active,238673,A117
P16661,C0613,Travel,3715,2024-08-20,Lapsed,478709,A027
P16662,C0343,Life,1199,2024-06-13,Lapsed,366445,A480
P16663,C2624,Life,3954,2020-09-21,Active,119046,A316
P16664,C4857,Travel,848,2021-12-11,Lapsed,225411,A396
P16665,C2479,Travel,4550,2022-02-21,Expired,84243,A394
P16666,C2066,Home,4662,2021-12-18,Expired,135720,A407
P16667,C1646,Auto,452,2020-11-15,Lapsed,466566,A367
P16668,C4570,Home,4712,2023-04-30,Lapsed,157994,A450
P16669,C3820,Home,2931,2023-01-07,Active,130606,A071
P16670,C0053,Home,3395,2024-04-30,Expired,49939,A145
P16671,C1654,Travel,4631,2022-02-28,Active,443719,A108
P16672,C0852,Life,2330,2021-11-12,Expired,345825,A306
P16673,C0764,Travel,4881,2023-09-28,Active,146547,A053
P16674,C4367,Life,4694,2021-06-11,Expired,11263,A139
P16675,C0780,Health,3229,2024-01-18,Active,141198,A325
P16676,C1386,Home,898,2025-03-30,Active,360606,A028
P16677,C0662,Auto,3958,2021-06-19,Lapsed,483706,A238
P16678,C4389,Life,1666,2021-04-26,Lapsed,465919,A445
P16679,C0244,Home,2411,2024-08-12,Lapsed,323191,A244
P16680,C4986,Home,2418,2020-09-08,Expired,58424,A493
P16681,C2030,Health,1866,2021-10-16,Lapsed,120585,A234
P16682,C2530,Travel,3983,2021-11-17,Expired,393297,A383
P16683,C1856,Travel,436,2021-11-28,Active,97943,A350
P16684,C0497,Travel,591,2024-09-17,Active,363092,A329
P16685,C3682,Home,4097,2024-05-18,Expired,432752,A187
P16686,C1878,Travel,1012,2021-01-15,Expired,460571,A095
P16687,C1455,Life,4660,2023-01-19,Lapsed,264470,A204
P16688,C3536,Life,3758,2023-03-02,Expired,372173,A382
P16689,C2403,Auto,730,2020-11-01,Lapsed,220481,A089
P16690,C3515,Auto,729,2020-11-20,Expired,64737,A417
P16691,C1482,Travel,2130,2022-12-13,Expired,289744,A462
P16692,C0277,Auto,2022,2023-10-28,Expired,216962,A050
P16693,C0781,Travel,570,2022-01-06,Lapsed,280477,A437
P16694,C3256,Auto,3340,2020-11-20,Expired,116907,A021
P16695,C2488,Life,1304,2021-05-23,Expired,474496,A024
P16696,C2046,Home,3473,2024-07-18,Expired,209667,A373
P16697,C4406,Travel,3116,2022-04-12,Lapsed,398728,A203
P16698,C0863,Home,1306,2024-04-04,Active,377188,A484
P16699,C3767,Home,3952,2023-07-18,Lapsed,467614,A209
P16700,C2517,Life,2190,2025-05-29,Active,299296,A089
P16701,C0430,Home,2889,2024-10-13,Active,77328,A084
P16702,C2261,Health,1253,2023-03-30,Lapsed,206282,A211
P16703,C4743,Travel,4075,2022-09-29,Lapsed,239159,A017
P16704,C2067,Auto,4334,2021-08-30,Active,173088,A317
P16705,C4974,Auto,834,2025-04-30,Expired,235628,A036
P16706,C1012,Life,2383,2023-03-26,Expired,139206,A314
P16707,C1829,Home,2396,2021-05-12,Lapsed,171266,A126
P16708,C1827,Home,2607,2020-12-02,Active,258099,A197
P16709,C0933,Travel,3903,2025-06-12,Lapsed,480230,A006
P16710,C2302,Auto,3297,2021-10-21,Expired,257251,A239
P16711,C3069,Health,622,2024-11-12,Active,431845,A088
P16712,C2458,Travel,2326,2025-05-20,Lapsed,435912,A340
P16713,C3434,Auto,2158,2025-03-11,Expired,234708,A004
P16714,C4855,Life,1698,2025-03-27,Lapsed,151921,A452
P16715,C3098,Auto,4644,2022-04-29,Active,186633,A115
P16716,C0161,Travel,3330,2022-03-24,Lapsed,418158,A270
P16717,C4240,Travel,4531,2023-01-25,Active,344650,A264
P16718,C2371,Travel,3251,2024-04-18,Lapsed,456871,A391
P16719,C3757,Travel,2038,2024-08-09,Lapsed,129081,A243
P16720,C0494,Health,526,2023-01-02,Lapsed,154216,A228
P16721,C0977,Life,3637,2024-09-30,Expired,122562,A150
P16722,C1397,Health,4384,2023-08-26,Expired,309364,A304
P16723,C2411,Life,3139,2022-12-03,Expired,104513,A214
P16724,C2589,Travel,1025,2021-02-01,Lapsed,242164,A113
P16725,C1384,Health,957,2023-01-05,Lapsed,215976,A193
P16726,C0245,Life,3951,2023-11-23,Active,60920,A280
P16727,C1525,Auto,4254,2022-09-28,Lapsed,344728,A376
P16728,C2930,Auto,2614,2024-04-16,Lapsed,226584,A060
P16729,C2990,Health,1868,2023-09-19,Lapsed,428756,A471
P16730,C4840,Life,3604,2022-04-11,Active,174333,A351
P16731,C0996,Auto,2428,2021-04-12,Active,181598,A377
P16732,C3623,Health,4053,2024-03-20,Expired,280347,A374
P16733,C3498,Travel,4544,2022-06-20,Lapsed,339759,A220
P16734,C0502,Auto,1530,2021-07-30,Lapsed,144007,A485
P16735,C2350,Health,1263,2025-06-16,Expired,252583,A067
P16736,C3231,Home,737,2025-04-04,Lapsed,91072,A422
P16737,C0599,Auto,2693,2024-11-24,Lapsed,90335,A235
P16738,C0982,Health,2361,2022-10-06,Lapsed,492200,A330
P16739,C0710,Health,3226,2022-07-24,Expired,209237,A215
P16740,C1658,Life,3842,2023-08-28,Active,374876,A385
P16741,C0684,Health,3541,2021-09-16,Expired,378111,A047
P16742,C2123,Home,766,2023-10-12,Expired,133673,A359
P16743,C3874,Health,1825,2020-07-23,Active,452273,A040
P16744,C0566,Auto,1692,2022-12-22,Lapsed,372872,A285
P16745,C2018,Travel,2476,2023-04-26,Active,384768,A318
P16746,C0739,Home,4164,2024-12-05,Lapsed,71372,A046
P16747,C1825,Health,3207,2023-09-25,Expired,314015,A424
P16748,C0147,Life,515,2021-08-13,Lapsed,249024,A473
P16749,C1518,Health,1771,2023-01-22,Active,114102,A115
P16750,C1934,Home,4255,2024-10-12,Expired,243323,A205
P16751,C3615,Auto,2107,2020-10-19,Expired,82296,A383
P16752,C4409,Travel,4698,2020-08-26,Lapsed,111537,A411
P16753,C0924,Travel,4930,2024-10-22,Lapsed,215080,A324
P16754,C0172,Health,416,2023-10-22,Expired,180893,A406
P16755,C1249,Health,3034,2022-09-10,Expired,43311,A436
P16756,C0289,Health,2990,2023-12-14,Lapsed,418118,A260
P16757,C2458,Health,4663,2024-05-22,Lapsed,230995,A397
P16758,C1645,Life,1586,2025-01-11,Expired,499410,A088
P16759,C3196,Life,2241,2022-04-09,Active,417825,A184
P16760,C1208,Travel,4308,2021-10-11,Expired,57454,A228
P16761,C4754,Health,3534,2020-08-07,Expired,469359,A179
P16762,C2421,Life,3016,2023-01-03,Expired,265687,A412
P16763,C3960,Home,3733,2024-11-06,Active,131543,A037
P16764,C2774,Home,2692,2025-05-30,Lapsed,311148,A302
P16765,C2994,Travel,3431,2022-09-11,Active,74546,A431
P16766,C4777,Travel,1795,2024-01-19,Active,48498,A134
P16767,C0607,Life,4283,2021-04-30,Lapsed,358779,A193
P16768,C1927,Travel,2382,2024-08-26,Lapsed,498090,A341
P16769,C2480,Travel,3108,2021-02-01,Expired,299459,A409
P16770,C2716,Home,3732,2025-02-07,Active,147319,A497
P16771,C3566,Health,868,2020-10-21,Active,442133,A278
P16772,C0949,Health,2388,2024-11-01,Expired,366037,A018
P16773,C2718,Travel,2190,2023-10-28,Active,272704,A154
P16774,C0741,Travel,2347,2022-12-27,Active,483727,A317
P16775,C0924,Travel,2411,2022-09-15,Expired,422640,A131
P16776,C2481,Travel,1402,2023-02-11,Lapsed,35538,A189
P16777,C4277,Home,3826,2023-12-20,Lapsed,177423,A005
P16778,C1112,Health,3684,2023-02-26,Expired,161843,A241
P16779,C1923,Travel,1729,2023-01-28,Expired,492538,A111
P16780,C0421,Life,3852,2024-04-01,Lapsed,370769,A429
P16781,C0485,Life,4565,2023-01-13,Lapsed,366390,A070
P16782,C1917,Travel,3372,2023-06-11,Lapsed,494168,A398
P16783,C4849,Life,1515,2021-11-07,Lapsed,288389,A015
P16784,C4703,Life,3083,2020-08-31,Lapsed,370378,A399
P16785,C0122,Health,2347,2024-05-26,Active,181458,A052
P16786,C2383,Health,1948,2024-03-08,Active,279196,A380
P16787,C2589,Life,2595,2023-06-21,Lapsed,75235,A018
P16788,C2975,Home,3692,2024-01-07,Expired,424630,A257
P16789,C3562,Auto,4296,2024-08-10,Expired,197950,A021
P16790,C1733,Travel,639,2023-06-30,Lapsed,473872,A348
P16791,C3145,Home,2323,2021-01-28,Expired,471917,A070
P16792,C0109,Auto,1702,2021-12-02,Active,87128,A237
P16793,C2942,Home,4690,2024-05-12,Expired,18490,A295
P16794,C2696,Life,3113,2025-03-18,Expired,375867,A337
P16795,C3662,Life,526,2023-10-23,Lapsed,166606,A483
P16796,C2328,Home,2289,2025-05-09,Expired,87493,A149
P16797,C3576,Home,3993,2022-12-03,Expired,199562,A290
P16798,C2320,Health,3133,2024-11-28,Expired,102407,A214
P16799,C0255,Health,4675,2023-12-16,Expired,374319,A090
P16800,C0564,Life,1613,2022-01-31,Lapsed,472643,A050
P16801,C1290,Life,527,2022-08-21,Expired,343373,A477
P16802,C2398,Auto,2703,2020-09-23,Active,367471,A170
P16803,C4000,Health,2531,2023-10-07,Expired,487453,A286
P16804,C2291,Travel,3239,2020-12-06,Active,141041,A308
P16805,C4543,Home,316,2023-03-31,Expired,347221,A026
P16806,C1371,Auto,4685,2023-04-13,Lapsed,122379,A386
P16807,C3340,Life,1686,2020-09-09,Active,238738,A300
P16808,C1302,Life,4229,2022-04-01,Active,403203,A361
P16809,C3815,Health,2499,2025-05-01,Lapsed,404073,A327
P16810,C2205,Life,1096,2024-05-16,Lapsed,204267,A184
P16811,C3567,Travel,811,2020-12-29,Active,482743,A131
P16812,C2235,Life,1286,2024-06-13,Active,108530,A428
P16813,C3281,Life,4854,2022-10-24,Active,352505,A290
P16814,C0058,Life,4313,2023-04-06,Expired,319235,A472
P16815,C2312,Auto,4476,2024-11-04,Lapsed,408543,A190
P16816,C2136,Home,3364,2023-10-15,Active,75550,A212
P16817,C2958,Home,3974,2021-09-14,Expired,425128,A279
P16818,C4476,Health,3712,2024-07-31,Lapsed,367880,A252
P16819,C1364,Auto,1632,2023-09-30,Active,156295,A418
P16820,C0224,Home,534,2024-01-03,Active,60092,A425
P16821,C3370,Life,4152,2020-06-19,Lapsed,386760,A053
P16822,C1527,Home,3274,2025-06-02,Active,144644,A107
P16823,C3534,Life,4249,2025-01-25,Active,436974,A209
P16824,C4035,Home,4947,2020-07-09,Active,249983,A327
P16825,C2057,Home,473,2022-07-27,Expired,282849,A013
P16826,C0199,Home,2597,2022-10-25,Expired,27856,A139
P16827,C4103,Travel,4622,2021-03-07,Lapsed,214434,A141
P16828,C1074,Life,674,2024-08-16,Active,240696,A194
P16829,C2665,Life,4843,2021-06-22,Active,463907,A125
P16830,C1868,Health,4315,2021-06-18,Active,252922,A427
P16831,C1713,Health,4411,2023-04-17,Expired,211811,A038
P16832,C1206,Auto,1646,2023-12-11,Active,349717,A051
P16833,C0041,Health,4055,2023-10-27,Expired,165327,A455
P16834,C3738,Life,4560,2021-01-14,Lapsed,94052,A255
P16835,C0871,Travel,3314,2023-05-20,Active,304715,A376
P16836,C4832,Life,4253,2021-12-31,Active,454720,A406
P16837,C0718,Home,1075,2024-09-16,Expired,479976,A208
P16838,C0624,Life,3423,2022-03-08,Expired,402817,A048
P16839,C3922,Travel,4097,2021-04-15,Expired,281077,A500
P16840,C0389,Travel,1566,2020-12-19,Expired,353418,A466
P16841,C0534,Life,1369,2023-05-09,Expired,287792,A161
P16842,C3062,Life,3604,2020-08-15,Active,295816,A106
P16843,C2040,Life,4679,2024-10-12,Expired,340192,A386
P16844,C3030,Life,1270,2021-12-16,Lapsed,66925,A048
P16845,C2005,Life,4813,2021-04-03,Lapsed,371925,A292
P16846,C3752,Auto,1629,2022-10-24,Lapsed,471193,A204
P16847,C3867,Home,4557,2020-11-29,Expired,192918,A360
P16848,C0388,Home,3719,2025-04-01,Lapsed,20896,A052
P16849,C0954,Health,2346,2024-05-14,Expired,349431,A099
P16850,C2212,Home,2272,2024-09-12,Expired,67756,A181
P16851,C4072,Auto,1731,2022-12-25,Lapsed,152765,A039
P16852,C0116,Life,1720,2023-07-09,Lapsed,176565,A174
P16853,C2422,Auto,2231,2023-10-05,Active,385718,A005
P16854,C1682,Home,2208,2022-07-01,Active,72863,A016
P16855,C4591,Life,4002,2022-02-06,Expired,438496,A184
P16856,C3923,Health,2169,2021-05-19,Lapsed,162244,A150
P16857,C4864,Health,1844,2023-07-25,Lapsed,472077,A049
P16858,C3252,Travel,3994,2021-05-16,Active,344648,A425
P16859,C4016,Home,2076,2023-05-26,Expired,156119,A120
P16860,C4858,Health,4095,2022-05-31,Lapsed,447105,A237
P16861,C2356,Life,4297,2020-11-22,Active,35823,A225
P16862,C4620,Health,1858,2020-12-08,Expired,446450,A035
P16863,C2681,Travel,2240,2025-05-03,Expired,398526,A017
P16864,C4571,Health,2016,2022-03-05,Lapsed,293255,A359
P16865,C0534,Life,3254,2024-01-26,Lapsed,499633,A466
P16866,C1302,Health,1888,2020-12-29,Expired,47182,A221
P16867,C4091,Travel,1258,2021-04-23,Lapsed,123187,A387
P16868,C0247,Health,2984,2024-08-10,Active,143814,A394
P16869,C1530,Health,3402,2023-05-24,Active,232084,A480
P16870,C0540,Travel,1194,2021-03-11,Active,296565,A003
P16871,C2846,Travel,3821,2020-09-25,Active,81038,A395
P16872,C0535,Life,3240,2023-12-13,Lapsed,82217,A061
P16873,C0878,Life,2889,2020-09-28,Active,208076,A047
P16874,C1482,Home,1312,2022-08-20,Lapsed,33053,A011
P16875,C4060,Auto,4213,2023-12-26,Expired,28942,A036
P16876,C3981,Auto,2848,2024-04-28,Active,373501,A160
P16877,C1866,Travel,4404,2021-01-15,Lapsed,308300,A400
P16878,C3451,Life,1432,2021-05-06,Expired,105616,A257
P16879,C1921,Travel,4854,2025-03-31,Active,171058,A370
P16880,C4819,Health,2460,2020-09-15,Active,192529,A208
P16881,C2495,Travel,2292,2023-09-03,Lapsed,465501,A172
P16882,C1785,Auto,1401,2024-04-30,Lapsed,200039,A388
P16883,C1096,Home,1754,2024-02-27,Active,433688,A103
P16884,C4671,Auto,4792,2022-03-03,Lapsed,61328,A101
P16885,C4749,Auto,2276,2022-09-07,Lapsed,271651,A461
P16886,C2678,Home,774,2024-03-10,Active,426738,A205
P16887,C2642,Health,491,2021-06-03,Lapsed,224532,A038
P16888,C4029,Auto,2281,2024-10-06,Lapsed,418267,A152
P16889,C3628,Auto,4690,2022-12-17,Expired,393253,A226
P16890,C0884,Home,2887,2025-06-05,Expired,499253,A248
P16891,C3290,Health,3972,2021-12-30,Expired,314682,A277
P16892,C4746,Auto,1134,2020-09-17,Expired,71236,A025
P16893,C0520,Auto,4794,2021-06-06,Active,380878,A365
P16894,C0003,Travel,3092,2021-01-12,Lapsed,394371,A082
P16895,C0218,Home,3748,2025-05-29,Active,102256,A498
P16896,C3081,Auto,2811,2025-06-15,Lapsed,13055,A309
P16897,C1867,Home,1852,2025-01-26,Expired,467429,A191
P16898,C1729,Auto,2156,2023-01-09,Expired,15697,A482
P16899,C0441,Travel,707,2021-05-14,Lapsed,160523,A364
P16900,C2307,Travel,4286,2024-11-20,Active,156590,A323
P16901,C3802,Health,4234,2022-06-14,Active,273902,A196
P16902,C0929,Life,3583,2024-07-21,Active,177009,A304
P16903,C2809,Home,2919,2025-05-03,Lapsed,29191,A022
P16904,C1401,Auto,1993,2024-01-08,Active,467868,A348
P16905,C4832,Auto,504,2022-03-09,Lapsed,290090,A204
P16906,C3744,Life,2901,2023-09-14,Expired,121860,A107
P16907,C3314,Health,862,2024-04-03,Expired,499647,A339
P16908,C0226,Health,3385,2021-06-06,Lapsed,241982,A364
P16909,C2518,Health,808,2020-09-21,Lapsed,192079,A049
P16910,C0388,Home,967,2024-06-01,Lapsed,282952,A300
P16911,C2372,Health,1263,2025-03-24,Active,461109,A495
P16912,C0216,Travel,3100,2025-05-20,Active,475720,A472
P16913,C0182,Life,1389,2023-07-25,Expired,368021,A203
P16914,C3532,Travel,2092,2023-04-15,Lapsed,88201,A265
P16915,C3819,Home,4614,2023-07-20,Expired,146528,A131
P16916,C0757,Health,563,2024-04-19,Active,307338,A497
P16917,C3783,Home,1677,2022-03-05,Lapsed,214194,A491
P16918,C0033,Travel,3297,2023-08-08,Expired,400209,A080
P16919,C0523,Life,3810,2021-03-21,Active,157464,A139
P16920,C3573,Auto,1603,2020-11-02,Lapsed,401407,A494
P16921,C3266,Travel,4350,2024-04-25,Lapsed,400176,A121
P16922,C3543,Auto,2315,2020-08-16,Active,378428,A238
P16923,C1761,Life,4623,2024-02-06,Active,308679,A157
P16924,C0620,Life,2039,2023-02-13,Lapsed,315318,A259
P16925,C2670,Travel,367,2023-03-13,Lapsed,96954,A186
P16926,C4223,Auto,842,2022-07-21,Expired,216403,A318
P16927,C2245,Health,2958,2024-12-10,Active,73956,A116
P16928,C2451,Health,2722,2022-12-10,Expired,98012,A049
P16929,C3256,Health,556,2020-10-14,Expired,71610,A323
P16930,C0815,Auto,3009,2020-12-04,Lapsed,256640,A298
P16931,C3445,Travel,2620,2022-10-29,Active,494924,A413
P16932,C0462,Home,2648,2021-09-05,Expired,195810,A335
P16933,C4499,Health,3697,2024-07-27,Active,332055,A313
P16934,C0113,Home,3568,2020-11-26,Active,309053,A456
P16935,C0929,Auto,2402,2021-11-19,Lapsed,198599,A017
P16936,C1392,Life,3643,2022-04-14,Lapsed,30585,A039
P16937,C1199,Auto,603,2023-08-08,Expired,13831,A004
P16938,C1218,Home,489,2023-06-25,Expired,46375,A062
P16939,C4595,Auto,877,2022-07-17,Lapsed,98818,A394
P16940,C3074,Auto,1703,2020-10-30,Expired,165901,A246
P16941,C3037,Travel,1873,2024-09-28,Lapsed,27278,A075
P16942,C0101,Auto,2078,2020-11-22,Lapsed,162991,A296
P16943,C4080,Auto,2552,2020-10-03,Lapsed,477581,A486
P16944,C3846,Life,1726,2021-10-06,Active,315991,A282
P16945,C2090,Travel,1992,2022-04-27,Lapsed,336579,A431
P16946,C1761,Auto,871,2022-08-28,Expired,402845,A221
P16947,C0917,Auto,1360,2024-03-02,Expired,473036,A315
P16948,C2202,Home,2081,2024-06-02,Active,149732,A399
P16949,C2240,Home,4124,2024-07-28,Active,25335,A183
P16950,C0574,Life,3489,2023-01-15,Active,82957,A326
P16951,C4623,Health,3090,2025-05-18,Active,76633,A499
P16952,C3400,Life,4525,2023-08-07,Lapsed,428476,A152
P16953,C1733,Travel,518,2023-04-29,Expired,94147,A369
P16954,C2186,Life,2447,2021-11-22,Expired,389976,A221
P16955,C4018,Travel,4978,2021-05-19,Lapsed,11338,A336
P16956,C3594,Home,530,2020-11-05,Expired,23746,A089
P16957,C3806,Travel,4952,2021-08-11,Expired,264738,A258
P16958,C4442,Health,2111,2025-02-17,Active,350889,A267
P16959,C3108,Life,2128,2024-07-07,Expired,373589,A227
P16960,C0659,Home,1571,2024-07-11,Active,215413,A071
