accountID,customerID,branchID,accountType,balance,openDate,status
A16531,C1474,B197,Checking,57401.05,2017-11-06,Closed
A16532,C4548,B121,Loan,2332.44,2022-10-21,Dormant
A16533,C1956,B187,Savings,99341.18,2022-03-22,Closed
A16534,C3420,B180,Loan,29897.38,2025-03-11,Active
A16535,C4063,B172,Checking,51537.88,2020-03-20,Active
A16536,C2224,B020,Loan,81619.21,2023-06-14,Active
A16537,C0378,B053,Loan,57696.2,2015-08-18,Dormant
A16538,C2273,B018,Loan,21161.59,2020-08-31,Active
A16539,C1300,B135,Savings,8328.76,2020-12-06,Closed
A16540,C3693,B133,Credit,97151.98,2024-09-12,Dormant
A16541,C4129,B023,Checking,64717.43,2019-10-29,Active
A16542,C0988,B138,Savings,86084.54,2018-06-28,Closed
A16543,C4867,B103,Loan,39087.48,2015-09-14,Closed
A16544,C2600,B045,Checking,43957.81,2021-01-08,Closed
A16545,C2442,B013,Checking,60065.46,2018-08-04,Active
A16546,C3375,B065,Checking,51018.17,2024-03-06,Dormant
A16547,C1083,B073,Savings,46755.61,2018-02-22,Closed
A16548,C1782,B160,Credit,42388.34,2015-09-03,Closed
A16549,C0180,B016,Credit,24646.99,2022-07-12,Dormant
A16550,C3265,B141,Savings,85027.0,2023-10-24,Active
A16551,C0083,B115,Checking,34199.73,2024-05-02,Closed
A16552,C2534,B126,Checking,31194.58,2018-10-12,Active
A16553,C4249,B192,Savings,84824.68,2023-08-18,Active
A16554,C4697,B199,Credit,78792.11,2018-01-23,Closed
A16555,C0885,B027,Checking,61910.59,2020-11-20,Dormant
A16556,C2562,B186,Savings,87250.42,2017-10-21,Closed
A16557,C4356,B176,Credit,91541.76,2023-09-29,Active
A16558,C2080,B140,Loan,34691.93,2023-08-25,Active
A16559,C1547,B055,Checking,14511.08,2023-12-23,Active
A16560,C2365,B005,Checking,98962.54,2017-05-20,Active
A16561,C3305,B094,Credit,11875.54,2022-01-10,Active
A16562,C1693,B021,Savings,74328.88,2018-04-24,Active
A16563,C3796,B106,Credit,10018.22,2019-06-12,Dormant
A16564,C0892,B170,Savings,52366.07,2019-01-11,Dormant
A16565,C2522,B130,Credit,36605.96,2020-01-30,Dormant
A16566,C3889,B035,Checking,27307.57,2024-02-28,Dormant
A16567,C0559,B006,Savings,2099.7,2018-11-15,Closed
A16568,C3083,B027,Credit,15969.78,2022-12-03,Closed
A16569,C2617,B038,Checking,56209.16,2020-05-27,Active
A16570,C4649,B127,Checking,43002.7,2021-10-09,Closed
A16571,C0508,B014,Savings,87526.22,2018-06-25,Active
A16572,C3835,B183,Credit,58116.54,2024-12-28,Dormant
A16573,C4303,B105,Checking,28548.69,2022-06-16,Active
A16574,C1285,B193,Checking,47255.18,2017-08-30,Dormant
A16575,C0067,B024,Savings,53701.48,2017-06-26,Closed
A16576,C3445,B034,Credit,63776.51,2022-08-10,Active
A16577,C3939,B182,Savings,39769.97,2023-01-09,Dormant
A16578,C1516,B162,Loan,4482.91,2019-08-07,Dormant
A16579,C3364,B154,Checking,38736.18,2020-12-14,Dormant
A16580,C4910,B169,Credit,85293.21,2015-09-15,Active
A16581,C1432,B093,Savings,88361.43,2016-06-19,Dormant
A16582,C4073,B084,Savings,4053.87,2020-09-01,Active
A16583,C3370,B054,Checking,31489.27,2024-09-24,Closed
A16584,C2800,B006,Savings,7728.33,2025-02-19,Active
A16585,C0476,B168,Credit,79425.14,2016-02-19,Dormant
A16586,C1164,B127,Credit,16165.64,2018-04-30,Closed
A16587,C1734,B174,Savings,663.88,2020-07-07,Dormant
A16588,C0257,B081,Savings,3667.24,2017-08-30,Dormant
A16589,C4138,B114,Savings,47149.07,2023-06-03,Active
A16590,C2693,B074,Loan,83987.04,2024-03-22,Closed
A16591,C1402,B173,Loan,16818.84,2016-08-24,Active
A16592,C2886,B066,Savings,12405.02,2025-01-10,Closed
A16593,C2360,B029,Loan,77887.99,2022-10-18,Active
A16594,C3140,B040,Savings,44049.97,2021-05-07,Closed
A16595,C0421,B059,Checking,34855.96,2019-02-23,Dormant
A16596,C3597,B150,Credit,58543.63,2017-12-11,Active
A16597,C2009,B115,Credit,71902.33,2020-12-03,Active
A16598,C4872,B168,Checking,34372.55,2019-03-11,Closed
A16599,C1520,B025,Loan,94466.96,2019-02-20,Dormant
A16600,C4120,B034,Savings,55874.83,2023-03-28,Closed
A16601,C0313,B087,Loan,20397.43,2020-07-27,Active
A16602,C0263,B171,Savings,34823.11,2020-12-19,Closed
A16603,C0407,B083,Checking,16294.66,2021-09-20,Dormant
A16604,C0431,B192,Credit,27961.57,2020-11-07,Dormant
A16605,C0352,B148,Checking,34596.05,2021-06-23,Dormant
A16606,C1835,B025,Loan,6626.99,2018-10-02,Closed
A16607,C1180,B020,Credit,68432.88,2018-04-22,Dormant
A16608,C0002,B035,Loan,27327.43,2022-05-07,Closed
A16609,C1266,B028,Savings,72510.58,2023-04-26,Dormant
A16610,C0351,B164,Checking,6500.61,2017-06-12,Active
A16611,C2280,B184,Checking,94706.44,2021-09-30,Dormant
A16612,C4576,B154,Checking,13652.22,2024-02-22,Dormant
A16613,C3419,B145,Credit,12167.27,2017-03-23,Closed
A16614,C2877,B091,Loan,5170.33,2020-04-13,Closed
A16615,C1953,B005,Savings,716.54,2022-03-31,Closed
A16616,C0177,B022,Savings,59556.94,2021-04-09,Active
A16617,C0667,B143,Credit,53660.64,2022-02-17,Dormant
A16618,C1158,B081,Loan,60718.31,2022-05-22,Closed
A16619,C4542,B191,Checking,31177.03,2016-01-05,Closed
A16620,C1166,B159,Checking,65076.49,2017-04-02,Closed
A16621,C3154,B106,Loan,51737.79,2024-04-09,Dormant
A16622,C0958,B131,Credit,27446.02,2025-05-21,Dormant
A16623,C0302,B088,Credit,40058.52,2025-03-15,Active
A16624,C2000,B158,Savings,23559.12,2019-01-19,Closed
A16625,C0469,B106,Checking,74314.3,2020-10-11,Active
A16626,C1412,B055,Checking,96644.08,2018-03-14,Active
A16627,C2304,B152,Savings,9458.7,2021-12-23,Closed
A16628,C3008,B145,Savings,23268.85,2015-06-24,Dormant
A16629,C4427,B142,Loan,42888.15,2016-12-10,Active
A16630,C4084,B132,Savings,32988.73,2017-05-10,Closed
A16631,C3060,B113,Checking,99248.37,2022-12-03,Dormant
A16632,C4849,B013,Loan,5840.92,2024-06-11,Dormant
A16633,C4834,B173,Credit,66096.7,2022-02-23,Closed
A16634,C2983,B035,Loan,36734.45,2021-07-16,Active
A16635,C2284,B185,Credit,79335.96,2016-07-01,Active
A16636,C0032,B185,Loan,886.52,2022-05-15,Dormant
A16637,C3961,B068,Loan,28242.08,2018-11-21,Closed
A16638,C0305,B021,Credit,30318.79,2016-02-18,Closed
A16639,C2835,B133,Credit,51551.16,2024-12-11,Dormant
A16640,C1079,B001,Checking,43281.78,2016-09-21,Closed
A16641,C3646,B112,Credit,56781.91,2024-08-20,Active
A16642,C0990,B008,Savings,57822.77,2024-01-28,Active
A16643,C0496,B032,Checking,47146.64,2016-01-28,Active
A16644,C4153,B090,Savings,39713.49,2023-06-16,Active
A16645,C4718,B109,Savings,84573.05,2020-05-20,Active
A16646,C3850,B089,Savings,64099.41,2022-03-24,Closed
A16647,C0525,B008,Checking,42770.74,2020-02-15,Dormant
A16648,C3157,B021,Savings,2836.62,2022-05-27,Dormant
A16649,C3051,B085,Credit,21875.98,2018-02-24,Closed
A16650,C2117,B077,Credit,77620.63,2020-08-25,Active
A16651,C2198,B019,Credit,5271.41,2019-02-10,Active
A16652,C3347,B075,Loan,5574.76,2019-01-13,Closed
A16653,C2590,B088,Savings,42258.55,2015-09-19,Closed
A16654,C3777,B069,Savings,99250.7,2022-10-13,Dormant
A16655,C3585,B171,Savings,11848.06,2022-03-26,Closed
A16656,C1087,B034,Savings,11108.78,2019-07-31,Closed
A16657,C4642,B074,Checking,98865.06,2018-02-27,Active
A16658,C3644,B075,Loan,8935.67,2024-09-23,Active
A16659,C3790,B179,Loan,43670.92,2022-01-11,Active
A16660,C1491,B152,Checking,92469.54,2023-11-06,Closed
A16661,C4959,B152,Loan,93497.0,2023-03-25,Active
A16662,C0810,B020,Credit,52024.09,2021-08-15,Active
A16663,C4935,B100,Credit,83164.34,2020-05-17,Closed
A16664,C4262,B030,Credit,20280.6,2022-10-22,Active
A16665,C0859,B174,Credit,21393.83,2015-11-04,Dormant
A16666,C3620,B041,Loan,35926.47,2018-04-25,Closed
A16667,C0632,B134,Savings,75991.55,2024-05-16,Dormant
A16668,C4992,B121,Checking,51259.37,2021-07-18,Closed
A16669,C1589,B007,Savings,44570.58,2023-05-23,Closed
A16670,C1986,B035,Savings,95020.56,2024-10-29,Dormant
A16671,C1656,B191,Loan,47750.01,2023-09-30,Closed
A16672,C2478,B152,Credit,37845.57,2017-05-31,Dormant
A16673,C4536,B102,Savings,46382.69,2023-02-23,Closed
A16674,C3316,B023,Credit,59110.08,2024-08-30,Dormant
A16675,C3870,B076,Savings,5097.51,2016-05-25,Dormant
A16676,C2040,B084,Checking,36703.73,2020-03-15,Closed
A16677,C2798,B160,Credit,8593.42,2016-03-06,Closed
A16678,C3745,B123,Checking,31384.13,2020-09-30,Active
A16679,C3907,B011,Savings,51708.03,2025-03-18,Active
A16680,C4137,B087,Loan,51277.76,2022-02-20,Active
A16681,C1393,B132,Credit,58568.09,2016-12-16,Active
A16682,C0065,B016,Credit,16175.91,2021-12-11,Active
A16683,C0009,B024,Savings,47258.13,2021-02-05,Dormant
A16684,C4107,B174,Loan,40395.49,2018-04-05,Active
A16685,C4235,B060,Credit,3875.25,2024-07-31,Closed
A16686,C1453,B136,Checking,91368.22,2021-08-05,Active
A16687,C2926,B003,Loan,20674.94,2020-02-16,Dormant
A16688,C2915,B058,Loan,78485.37,2021-12-17,Active
A16689,C1587,B118,Checking,43482.13,2021-02-16,Dormant
A16690,C1221,B062,Checking,44205.0,2017-03-09,Closed
A16691,C1683,B079,Checking,18993.42,2024-06-09,Dormant
A16692,C4763,B073,Credit,73952.39,2016-08-28,Dormant
A16693,C3788,B197,Checking,72336.73,2021-08-25,Dormant
A16694,C1661,B186,Savings,72858.11,2021-03-31,Dormant
A16695,C3066,B161,Savings,70328.07,2025-02-06,Active
A16696,C1585,B029,Checking,62707.33,2020-06-30,Dormant
A16697,C0161,B184,Credit,4685.69,2020-06-07,Dormant
A16698,C2382,B112,Savings,7207.28,2015-11-11,Dormant
A16699,C1753,B099,Checking,83441.05,2019-08-10,Dormant
A16700,C0254,B132,Checking,51979.74,2016-01-03,Closed
A16701,C4990,B080,Savings,37912.57,2023-04-30,Closed
A16702,C4528,B025,Checking,99948.43,2022-04-13,Closed
A16703,C0357,B074,Checking,45093.4,2021-01-05,Active
A16704,C4353,B078,Loan,86653.07,2016-04-25,Active
A16705,C3269,B171,Credit,85065.4,2016-04-23,Closed
A16706,C3971,B040,Loan,83516.39,2018-02-14,Dormant
A16707,C2673,B087,Credit,35334.68,2024-07-15,Active
A16708,C4193,B137,Credit,96013.08,2024-05-10,Active
A16709,C3686,B033,Loan,62713.57,2017-01-23,Dormant
A16710,C2428,B047,Loan,2908.98,2017-07-28,Closed
A16711,C2960,B140,Savings,2058.38,2019-12-29,Dormant
A16712,C3609,B105,Credit,66921.38,2020-06-07,Active
A16713,C0305,B026,Savings,59167.42,2017-04-20,Closed
A16714,C3406,B022,Checking,22614.03,2018-12-01,Dormant
A16715,C4541,B118,Credit,25898.7,2023-08-08,Closed
A16716,C2327,B115,Credit,13235.87,2020-03-02,Dormant
A16717,C4944,B153,Checking,52086.93,2018-10-24,Active
A16718,C1640,B014,Loan,65822.6,2019-05-16,Active
A16719,C3919,B007,Savings,14018.99,2020-10-23,Closed
A16720,C3565,B139,Credit,49283.19,2016-09-23,Dormant
A16721,C4174,B074,Checking,60035.77,2016-12-14,Closed
A16722,C2712,B192,Loan,3265.08,2018-10-15,Dormant
A16723,C0704,B105,Savings,35159.9,2022-10-01,Closed
A16724,C2794,B160,Checking,64906.5,2019-07-06,Active
A16725,C4274,B061,Loan,57222.15,2022-01-31,Closed
A16726,C2397,B053,Loan,57040.6,2018-08-23,Active
A16727,C0830,B096,Credit,24234.61,2024-07-16,Closed
A16728,C1722,B168,Credit,90468.31,2022-08-12,Active
A16729,C2868,B087,Loan,97387.7,2021-05-13,Closed
A16730,C0831,B045,Checking,55283.9,2019-02-23,Dormant
A16731,C0941,B015,Credit,30983.63,2018-10-07,Dormant
A16732,C2982,B081,Checking,12208.62,2018-05-07,Dormant
A16733,C4635,B107,Credit,9744.71,2021-11-25,Closed
A16734,C3175,B005,Credit,55080.88,2017-06-16,Closed
A16735,C3955,B180,Credit,51107.69,2017-10-09,Dormant
A16736,C2254,B056,Savings,605.15,2022-09-12,Dormant
A16737,C4183,B140,Savings,49142.87,2021-03-13,Active
A16738,C4513,B007,Savings,1213.0,2016-03-18,Closed
A16739,C0103,B024,Checking,75366.38,2022-09-10,Closed
A16740,C0298,B045,Checking,76190.89,2018-05-02,Dormant
A16741,C4965,B147,Savings,38622.13,2019-09-30,Dormant
A16742,C2690,B188,Loan,5378.4,2025-02-21,Active
A16743,C2783,B170,Savings,73237.32,2016-09-28,Active
A16744,C1071,B124,Savings,32096.1,2020-02-16,Closed
A16745,C2753,B142,Loan,54996.93,2018-04-14,Closed
A16746,C2681,B139,Credit,33274.98,2024-02-20,Closed
A16747,C3217,B134,Checking,46797.44,2022-03-20,Closed
A16748,C2204,B174,Checking,72729.96,2023-08-08,Active
A16749,C0396,B090,Checking,34856.64,2018-01-30,Dormant
A16750,C4758,B161,Savings,41017.34,2019-12-01,Dormant
A16751,C3709,B005,Credit,65275.36,2016-11-19,Dormant
A16752,C3180,B130,Checking,79777.42,2017-01-30,Active
A16753,C1900,B024,Savings,37342.6,2019-09-03,Dormant
A16754,C0032,B147,Loan,15883.39,2021-02-12,Active
A16755,C0734,B154,Checking,48682.82,2015-10-06,Active
A16756,C2980,B129,Loan,15535.88,2021-05-07,Dormant
A16757,C4666,B200,Savings,90333.03,2016-08-28,Closed
A16758,C0204,B193,Loan,63750.11,2024-12-20,Dormant
A16759,C1203,B020,Checking,59228.94,2017-12-26,Closed
A16760,C3946,B024,Credit,21230.49,2015-11-12,Active
A16761,C1403,B104,Credit,1794.87,2021-05-31,Active
A16762,C1629,B087,Credit,55488.96,2022-10-21,Active
A16763,C4139,B063,Savings,54452.35,2024-07-07,Dormant
A16764,C0254,B120,Savings,69448.0,2023-09-10,Closed
A16765,C2551,B004,Savings,28921.77,2024-01-21,Closed
A16766,C1932,B045,Loan,10408.37,2015-10-09,Closed
A16767,C2693,B063,Credit,43664.78,2016-04-03,Closed
A16768,C1575,B022,Checking,17172.4,2022-05-19,Dormant
A16769,C3725,B195,Credit,44542.95,2022-04-30,Closed
A16770,C3431,B156,Credit,1548.8,2019-03-25,Closed
A16771,C1504,B099,Savings,64680.3,2021-02-26,Dormant
A16772,C1766,B075,Checking,80162.15,2015-08-14,Dormant
A16773,C3735,B116,Loan,22352.95,2015-07-09,Dormant
A16774,C1545,B064,Credit,56514.54,2019-09-18,Closed
A16775,C3772,B153,Loan,31303.32,2022-01-13,Dormant
A16776,C0630,B115,Savings,91774.01,2021-05-29,Active
A16777,C0319,B182,Loan,90069.37,2018-11-15,Active
A16778,C2615,B168,Loan,84915.06,2023-09-18,Dormant
A16779,C1798,B057,Loan,69145.51,2021-07-26,Dormant
A16780,C2444,B188,Credit,57879.34,2020-10-25,Dormant
A16781,C0714,B067,Credit,84049.85,2016-08-03,Closed
A16782,C0693,B079,Checking,21588.4,2023-08-25,Dormant
A16783,C2572,B078,Savings,51355.97,2016-12-26,Dormant
A16784,C3517,B188,Checking,12607.23,2018-11-09,Active
A16785,C4779,B069,Credit,36745.79,2020-12-31,Active
A16786,C2596,B052,Loan,45542.91,2020-01-06,Active
A16787,C3793,B132,Checking,86510.73,2016-09-03,Closed
A16788,C1317,B045,Credit,96955.62,2018-09-13,Closed
A16789,C4333,B110,Credit,38533.82,2018-07-05,Dormant
A16790,C4540,B191,Savings,24302.71,2020-09-29,Dormant
A16791,C0667,B082,Loan,39276.42,2024-03-02,Active
A16792,C1444,B095,Savings,92161.03,2022-10-18,Dormant
A16793,C1840,B004,Loan,77168.2,2017-03-09,Active
A16794,C3152,B055,Savings,31003.76,2020-11-18,Active
A16795,C3884,B094,Savings,78709.5,2021-05-10,Active
A16796,C1180,B074,Checking,39813.03,2017-12-01,Dormant
A16797,C0903,B024,Checking,47434.58,2022-08-21,Closed
A16798,C1863,B168,Checking,95419.71,2021-06-26,Dormant
A16799,C3111,B163,Savings,97876.86,2021-12-01,Active
A16800,C2254,B105,Savings,52399.47,2020-09-29,Dormant
A16801,C3173,B015,Savings,67851.53,2020-07-06,Dormant
A16802,C0124,B121,Savings,18104.42,2025-01-19,Dormant
A16803,C4046,B194,Loan,89692.52,2016-02-23,Closed
A16804,C1599,B180,Credit,89157.59,2024-06-06,Closed
A16805,C0397,B064,Savings,3758.42,2019-10-04,Dormant
A16806,C4830,B174,Savings,96328.04,2019-04-25,Active
A16807,C0388,B071,Credit,71791.81,2022-07-31,Dormant
A16808,C2096,B097,Loan,70321.97,2025-06-06,Dormant
A16809,C4474,B135,Checking,98545.21,2023-10-30,Closed
A16810,C0070,B146,Savings,33301.61,2017-01-11,Active
A16811,C1349,B045,Savings,55001.66,2018-05-29,Dormant
A16812,C2955,B015,Savings,12038.92,2025-02-18,Active
A16813,C0238,B118,Savings,96213.04,2023-07-28,Active
A16814,C1776,B189,Credit,98391.25,2022-06-28,Dormant
A16815,C1872,B106,Credit,98978.16,2022-11-21,Dormant
A16816,C2720,B126,Loan,66080.7,2021-04-06,Dormant
A16817,C2942,B002,Checking,3625.83,2019-09-04,Closed
A16818,C4390,B051,Checking,24253.84,2023-01-25,Dormant
A16819,C1969,B078,Credit,78054.96,2020-08-18,Dormant
A16820,C4648,B061,Checking,792.79,2017-04-29,Dormant
A16821,C3408,B109,Savings,1213.87,2019-02-23,Closed
A16822,C1783,B110,Credit,32893.46,2018-10-02,Active
A16823,C2656,B025,Credit,1508.63,2015-11-17,Active
A16824,C2380,B020,Loan,96528.26,2024-11-19,Active
A16825,C3164,B017,Loan,87105.07,2019-02-11,Active
A16826,C0254,B098,Checking,708.62,2019-12-29,Active
A16827,C4046,B193,Savings,75691.02,2022-03-12,Dormant
A16828,C4911,B141,Savings,66022.99,2023-10-08,Dormant
A16829,C3340,B166,Checking,54830.42,2017-02-19,Active
A16830,C0509,B157,Loan,18565.32,2025-04-04,Active
A16831,C1597,B081,Savings,54815.15,2018-11-09,Dormant
A16832,C4758,B023,Credit,79820.65,2025-03-09,Active
A16833,C2480,B192,Credit,12137.06,2021-12-03,Dormant
A16834,C4522,B133,Savings,15767.46,2017-03-08,Active
A16835,C0908,B166,Loan,54139.56,2024-07-21,Dormant
A16836,C4337,B151,Savings,89255.82,2023-03-27,Active
A16837,C2539,B021,Credit,40912.33,2024-11-07,Closed
A16838,C4794,B047,Credit,34988.44,2024-08-07,Dormant
A16839,C3093,B071,Savings,14518.53,2024-05-23,Active
A16840,C0822,B110,Savings,15122.41,2019-05-27,Dormant
A16841,C2508,B014,Loan,44846.45,2022-05-09,Dormant
A16842,C1042,B009,Credit,60792.5,2024-07-07,Dormant
A16843,C2938,B026,Credit,15358.06,2020-02-13,Active
A16844,C0643,B100,Savings,84689.47,2022-06-17,Closed
A16845,C1313,B131,Savings,50504.05,2018-10-29,Closed
A16846,C1444,B043,Checking,57112.32,2020-09-08,Dormant
A16847,C1432,B105,Checking,29976.38,2018-04-07,Dormant
A16848,C2764,B004,Checking,63697.53,2023-05-31,Closed
A16849,C3865,B048,Savings,14703.0,2022-08-16,Dormant
A16850,C3730,B088,Checking,75031.69,2018-08-25,Active
A16851,C3383,B148,Checking,82099.06,2019-08-26,Closed
A16852,C3869,B177,Savings,10582.08,2024-11-27,Dormant
A16853,C2035,B016,Loan,74652.57,2018-05-12,Active
A16854,C2710,B101,Credit,69367.79,2017-06-04,Active
A16855,C2070,B031,Savings,70195.04,2024-07-08,Active
A16856,C1482,B093,Checking,18685.74,2020-10-22,Closed
A16857,C0928,B103,Credit,41606.19,2024-11-26,Active
A16858,C3143,B164,Checking,145.49,2023-02-11,Active
A16859,C4653,B123,Credit,48655.62,2016-12-04,Dormant
A16860,C4288,B135,Credit,15688.85,2015-12-08,Active
A16861,C2791,B082,Loan,41571.2,2016-06-15,Active
A16862,C1074,B081,Credit,58342.51,2022-05-13,Active
A16863,C2870,B178,Loan,24961.62,2023-01-24,Dormant
A16864,C0401,B035,Savings,84411.59,2018-11-29,Dormant
A16865,C4384,B028,Loan,49707.09,2021-08-27,Closed
A16866,C1607,B076,Checking,66994.18,2018-01-02,Active
A16867,C4387,B078,Checking,68689.74,2019-04-24,Active
A16868,C3876,B061,Loan,50271.74,2018-08-09,Closed
A16869,C0963,B170,Checking,75212.75,2021-08-10,Dormant
A16870,C4593,B063,Credit,62999.84,2016-06-23,Active
A16871,C1761,B121,Credit,12187.68,2017-11-05,Dormant
A16872,C2963,B080,Checking,63509.21,2018-05-07,Closed
A16873,C0012,B073,Checking,80398.9,2025-05-19,Active
A16874,C0028,B137,Credit,56955.32,2020-04-22,Dormant
A16875,C2774,B166,Loan,9041.35,2015-08-31,Active
A16876,C0915,B165,Credit,79820.23,2017-09-05,Closed
A16877,C4963,B176,Checking,15207.85,2022-01-15,Closed
A16878,C0405,B111,Savings,60771.04,2021-01-05,Active
A16879,C1855,B025,Loan,16673.05,2016-05-09,Closed
A16880,C2232,B045,Loan,77958.62,2016-04-16,Closed
A16881,C0575,B172,Savings,41785.51,2024-11-03,Closed
A16882,C3471,B119,Loan,75270.12,2020-02-21,Active
A16883,C4758,B130,Credit,50923.44,2025-03-16,Closed
A16884,C3649,B160,Savings,62674.62,2017-01-21,Closed
A16885,C0187,B174,Savings,15851.76,2024-08-12,Dormant
A16886,C4311,B149,Credit,52554.84,2023-04-29,Active
A16887,C0355,B186,Checking,35520.33,2019-05-17,Dormant
A16888,C1050,B192,Checking,44108.55,2022-11-21,Closed
A16889,C4855,B039,Loan,21934.81,2017-12-02,Active
A16890,C0153,B062,Savings,89228.74,2022-03-02,Active
A16891,C2175,B062,Credit,82948.5,2019-03-02,Closed
A16892,C0110,B156,Loan,81181.05,2022-04-12,Active
A16893,C3792,B156,Credit,72531.76,2022-01-02,Active
A16894,C3727,B176,Loan,8079.46,2021-01-04,Closed
A16895,C0247,B037,Savings,75207.4,2019-01-19,Active
A16896,C4165,B017,Savings,83435.94,2023-01-12,Dormant
A16897,C4274,B139,Savings,79299.55,2015-10-01,Active
A16898,C4758,B176,Checking,98093.94,2020-01-02,Active
A16899,C3935,B114,Savings,31454.51,2024-05-20,Active
A16900,C4752,B186,Checking,11033.83,2024-05-17,Active
A16901,C2347,B099,Loan,75106.04,2017-10-11,Dormant
A16902,C4044,B190,Loan,62272.58,2021-06-30,Active
A16903,C0768,B151,Loan,69082.65,2016-09-21,Active
A16904,C0333,B095,Loan,74040.1,2024-06-22,Dormant
A16905,C2369,B062,Loan,43261.89,2021-07-20,Dormant
A16906,C1017,B015,Checking,89347.39,2021-05-11,Closed
A16907,C2855,B017,Checking,86328.76,2024-07-27,Dormant
A16908,C0500,B085,Savings,52845.92,2024-06-13,Active
A16909,C3579,B048,Checking,80260.51,2025-05-03,Active
A16910,C1208,B150,Checking,38571.54,2022-09-01,Dormant
A16911,C3670,B034,Loan,19203.52,2018-10-25,Active
A16912,C2962,B075,Savings,49158.78,2016-11-27,Closed
A16913,C1339,B100,Savings,90600.44,2020-11-28,Dormant
A16914,C1999,B164,Loan,17157.71,2020-10-24,Dormant
A16915,C2893,B012,Loan,69565.24,2022-04-10,Closed
A16916,C0740,B079,Loan,95445.31,2023-08-11,Active
A16917,C1328,B009,Checking,52037.52,2019-06-09,Active
A16918,C4561,B105,Loan,60412.17,2017-07-01,Dormant
A16919,C2515,B178,Credit,22685.43,2024-04-11,Dormant
A16920,C3851,B013,Checking,49729.88,2016-02-24,Dormant
A16921,C0130,B077,Credit,36693.45,2020-11-18,Dormant
A16922,C2478,B198,Savings,53871.54,2017-09-30,Closed
A16923,C0966,B059,Savings,79234.62,2024-04-20,Active
A16924,C3958,B176,Credit,64254.8,2018-05-23,Dormant
A16925,C2454,B061,Loan,49731.17,2022-08-30,Dormant
A16926,C0495,B089,Savings,89063.29,2020-04-25,Dormant
A16927,C0443,B184,Credit,75983.92,2019-08-23,Closed
A16928,C0832,B021,Loan,91039.76,2018-10-17,Active
A16929,C1803,B164,Credit,64408.78,2024-03-18,Active
A16930,C4643,B029,Loan,40015.27,2019-07-27,Active
A16931,C0636,B001,Loan,94710.1,2019-03-13,Closed
A16932,C3951,B197,Credit,70440.61,2024-09-18,Closed
A16933,C1193,B174,Checking,51484.68,2019-10-25,Closed
A16934,C1004,B063,Loan,60555.38,2015-11-18,Dormant
A16935,C0975,B055,Loan,22506.49,2017-08-24,Closed
A16936,C4752,B008,Credit,36921.91,2015-08-31,Active
A16937,C4404,B096,Savings,29969.51,2021-03-25,Closed
A16938,C2483,B135,Credit,86732.98,2018-08-03,Dormant
A16939,C1041,B071,Loan,58672.71,2022-11-18,Active
A16940,C4573,B112,Checking,24791.77,2021-05-31,Dormant
A16941,C1282,B146,Credit,4333.15,2021-08-22,Active
A16942,C0462,B149,Loan,10930.29,2019-11-17,Active
A16943,C4015,B028,Credit,62463.17,2017-03-04,Active
A16944,C3629,B053,Credit,33858.92,2015-06-19,Closed
A16945,C3980,B052,Loan,17006.51,2024-08-13,Dormant
A16946,C1711,B029,Checking,17545.62,2019-01-06,Dormant
A16947,C4735,B186,Credit,75001.5,2022-08-24,Dormant
A16948,C3645,B146,Loan,77841.15,2015-06-27,Dormant
A16949,C0081,B002,Loan,46655.22,2024-06-08,Active
A16950,C0971,B157,Credit,81712.95,2015-07-09,Closed
A16951,C0887,B174,Loan,9515.83,2024-01-12,Active
A16952,C3731,B121,Loan,3499.07,2017-05-02,Dormant
A16953,C2033,B094,Credit,22200.86,2018-12-13,Closed
A16954,C2556,B163,Checking,48311.61,2018-12-30,Dormant
A16955,C4807,B118,Loan,8512.22,2021-02-15,Closed
A16956,C1485,B100,Credit,14683.41,2024-03-25,Active
A16957,C0074,B014,Checking,96705.74,2022-06-19,Dormant
A16958,C4795,B067,Savings,56894.78,2020-06-18,Dormant
A16959,C1373,B169,Checking,24556.97,2022-09-03,Closed
A16960,C3831,B040,Checking,56935.05,2017-11-27,Active
A16961,C2401,B042,Credit,92712.24,2025-05-16,Active
A16962,C3143,B110,Credit,12010.07,2017-02-16,Dormant
A16963,C3237,B056,Checking,25881.21,2016-05-08,Dormant
A16964,C1660,B131,Checking,42660.97,2020-07-16,Closed
A16965,C3239,B143,Savings,88948.73,2024-01-14,Dormant
A16966,C3793,B003,Loan,63141.41,2025-02-01,Active
A16967,C3942,B084,Credit,76491.75,2016-05-05,Dormant
A16968,C0558,B110,Savings,36067.84,2022-05-10,Closed
A16969,C2049,B184,Credit,80208.22,2024-09-04,Closed
A16970,C2600,B112,Credit,5866.07,2020-10-01,Closed
A16971,C4563,B138,Credit,76652.53,2018-05-03,Active
A16972,C3731,B136,Savings,68160.41,2018-11-27,Closed
A16973,C4222,B095,Credit,37072.65,2015-11-13,Closed
A16974,C2271,B034,Loan,77993.76,2017-03-05,Closed
A16975,C3961,B043,Checking,11194.69,2015-07-16,Active
A16976,C3767,B159,Checking,88051.06,2021-09-27,Dormant
A16977,C3454,B138,Loan,6358.31,2023-04-03,Dormant
A16978,C1610,B135,Checking,49114.78,2016-10-07,Dormant
A16979,C2471,B167,Credit,82934.28,2024-02-15,Dormant
A16980,C3379,B017,Savings,50370.3,2018-01-14,Closed
