shipmentID,orderID,shipDate,deliveryDate,carrier,status
SH25056,O10211,2025-03-19,2025-03-19,Sweeney PLC,In Transit
SH25057,O14222,2025-04-17,2025-04-17,"Haynes, Jones and Sullivan",In Transit
SH25058,O16915,2023-11-24,2023-11-24,Anderson-Jones,Delivered
SH25059,O13407,2023-11-19,2023-11-19,Reynolds PLC,Delivered
SH25060,O13038,2024-04-08,,Graham Ltd,Delayed
SH25061,O11110,2023-12-01,2023-12-01,"Jackson, Beck and Pena",Lost
SH25062,O10599,2024-06-23,2024-06-23,"Holt, Moore and Carpenter",Lost
SH25063,O14730,2024-02-21,2024-02-21,Garrison-Meyer,Lost
SH25064,O11640,2024-10-22,2024-10-22,Bauer Ltd,Delayed
SH25065,O15157,2023-08-29,2023-08-29,Smith-Thompson,Lost
SH25066,O10147,2023-10-27,2023-10-27,"Brown, Smith and Cross",Delivered
SH25067,O16440,2024-05-14,2024-05-14,"Brennan, Burton and Branch",In Transit
SH25068,O11248,2024-11-10,2024-11-10,Bates-Davenport,Delivered
SH25069,O13781,2024-12-16,2024-12-16,Brock Inc,Delayed
SH25070,O17264,2024-04-02,2024-04-02,"Fuller, Meyer and Ryan",Lost
SH25071,O13499,2024-02-09,2024-02-09,Jones Ltd,Delivered
SH25072,O16828,2025-05-05,2025-05-05,Baird and Sons,In Transit
SH25073,O14724,2025-06-10,2025-06-10,Boone Inc,In Transit
SH25074,O10145,2023-11-04,2023-11-04,"Stevens, Hampton and Morales",Lost
SH25075,O16731,2025-05-18,,"Flores, Crawford and Palmer",Lost
SH25076,O12825,2024-11-18,2024-11-18,Foley-Shannon,Delivered
SH25077,O13211,2025-01-17,,Anderson-Mathews,In Transit
SH25078,O16697,2025-06-12,2025-06-12,Morgan Inc,Delayed
SH25079,O10597,2023-12-14,2023-12-14,Ruiz Inc,Lost
SH25080,O12261,2024-07-13,2024-07-13,Jones-Stevens,Lost
SH25081,O15206,2024-05-29,2024-05-29,Humphrey and Sons,Delivered
SH25082,O12527,2024-04-05,2024-04-05,Walker PLC,In Transit
SH25083,O12745,2024-09-19,2024-09-19,"Johnson, Hunt and Colon",Delivered
SH25084,O14506,2024-01-06,2024-01-06,Edwards-Beck,In Transit
SH25085,O11765,2024-05-27,2024-05-27,Carpenter-Washington,In Transit
SH25086,O10804,2024-11-06,2024-11-06,"Guerrero, Evans and James",Lost
SH25087,O10127,2024-02-29,2024-02-29,"Hicks, Hernandez and Hudson",Delivered
SH25088,O13915,2024-01-28,2024-01-28,"Shannon, Moss and Flowers",Delayed
SH25089,O13600,2023-12-07,2023-12-07,Parsons Group,In Transit
SH25090,O11839,2025-04-20,2025-04-20,Shea-Mcconnell,In Transit
SH25091,O14539,2024-10-20,,"Lee, Arnold and Kent",Delivered
SH25092,O10833,2024-10-05,2024-10-05,Fleming Group,Lost
SH25093,O13562,2023-09-22,2023-09-22,Owen-Martin,In Transit
SH25094,O11177,2024-10-03,2024-10-03,Watts and Sons,Delayed
SH25095,O12816,2025-02-09,2025-02-09,"Rubio, Davis and Ryan",Lost
SH25096,O10609,2023-10-28,2023-10-28,Lee-Heath,Delayed
SH25097,O13351,2023-11-22,2023-11-22,Matthews-Cruz,In Transit
SH25098,O10074,2023-08-11,2023-08-11,Patel-Russell,In Transit
SH25099,O16389,2024-12-19,2024-12-19,Freeman and Sons,Delivered
SH25100,O11480,2024-03-09,2024-03-09,Pena-Davidson,In Transit
SH25101,O14282,2025-01-06,2025-01-06,"Shea, Lawrence and Ramos",In Transit
SH25102,O17864,2024-11-03,2024-11-03,Wilson-Garrett,Delayed
SH25103,O15067,2025-05-02,2025-05-02,Sanchez PLC,Delivered
SH25104,O15646,2024-05-22,2024-05-22,"Davis, Jackson and Johnston",Lost
SH25105,O17669,2024-06-08,,"Davis, Daniels and Allen",Delayed
SH25106,O17545,2023-10-03,2023-10-03,"Mercado, Castro and Poole",Lost
SH25107,O13780,2023-12-01,2023-12-01,Hubbard and Sons,Lost
SH25108,O11930,2024-03-09,2024-03-09,Gilmore and Sons,Lost
SH25109,O13576,2024-01-30,2024-01-30,Payne LLC,Delivered
SH25110,O17983,2023-10-21,,Clark-Davis,Lost
SH25111,O13925,2024-11-21,2024-11-21,Morrow LLC,Delivered
SH25112,O12341,2025-04-29,2025-04-29,"Anthony, Shah and Johnson",Delayed
SH25113,O17799,2024-01-09,,Murphy-Hardy,In Transit
SH25114,O17160,2024-06-10,,Hill Ltd,Lost
SH25115,O15464,2023-12-20,2023-12-20,"Sanders, Clayton and Stevens",In Transit
SH25116,O15701,2023-08-28,2023-08-28,Nguyen Inc,Lost
SH25117,O14956,2024-05-04,2024-05-04,Hughes Group,Delivered
SH25118,O11184,2024-04-12,2024-04-12,Mendez Inc,Lost
SH25119,O17738,2024-01-22,2024-01-22,West and Sons,Delivered
SH25120,O12216,2024-08-01,2024-08-01,Richardson PLC,Delivered
SH25121,O10219,2024-08-30,2024-08-30,"Jackson, Tucker and Williams",Delivered
SH25122,O10422,2023-09-28,2023-09-28,Ryan-Wheeler,In Transit
SH25123,O14998,2023-07-21,2023-07-21,"Fernandez, Thomas and Perez",Delivered
SH25124,O13804,2024-05-23,2024-05-23,Martinez-Stewart,In Transit
SH25125,O15782,2024-02-23,,Morris-Montes,Lost
SH25126,O16167,2024-11-30,2024-11-30,"Davis, Hall and Howard",Delayed
SH25127,O17593,2024-10-12,2024-10-12,Perry Inc,Delivered
SH25128,O16173,2024-07-17,,"Wells, Nguyen and Barnes",In Transit
SH25129,O15823,2023-12-05,2023-12-05,"Ochoa, Rogers and Gonzalez",Lost
SH25130,O13848,2023-12-08,2023-12-08,Williams-Bowman,Delayed
SH25131,O11086,2024-11-11,2024-11-11,"Scott, Andrews and Diaz",Lost
SH25132,O11527,2025-05-18,2025-05-18,Mayer LLC,In Transit
SH25133,O16059,2023-10-23,2023-10-23,"Morse, Kennedy and Johnson",Delayed
SH25134,O16283,2024-05-03,2024-05-03,Cooper and Sons,Delivered
SH25135,O13015,2025-04-10,2025-04-10,Cruz PLC,In Transit
SH25136,O14317,2024-03-05,2024-03-05,Gould-Bell,Delivered
SH25137,O15143,2024-06-08,2024-06-08,Barnes Inc,Delivered
SH25138,O10152,2023-12-01,,"Reyes, Stewart and Jones",Delivered
SH25139,O12911,2024-08-20,,"Carter, Sanchez and Estrada",Lost
SH25140,O15289,2024-10-08,2024-10-08,Jones-Castaneda,In Transit
SH25141,O12090,2024-11-11,2024-11-11,Nelson PLC,Delivered
SH25142,O10577,2023-08-31,2023-08-31,"Brooks, Owen and Thornton",In Transit
SH25143,O17967,2024-06-20,2024-06-20,Leonard-Jenkins,Lost
SH25144,O10304,2023-07-06,2023-07-06,"Alexander, Johnson and Fisher",In Transit
SH25145,O14538,2024-04-12,2024-04-12,Payne LLC,Delayed
SH25146,O17693,2024-05-04,2024-05-04,Woods LLC,In Transit
SH25147,O13701,2023-07-16,2023-07-16,Atkinson Inc,Delayed
SH25148,O13429,2024-11-21,2024-11-21,Rosales-Brown,Lost
SH25149,O14685,2024-02-24,2024-02-24,Martin and Sons,In Transit
SH25150,O10601,2023-07-04,,"Mitchell, Combs and Rasmussen",In Transit
SH25151,O15272,2023-11-10,2023-11-10,"Payne, Navarro and Campbell",Lost
SH25152,O12667,2024-03-30,2024-03-30,Thomas-Smith,Delivered
SH25153,O16165,2023-07-02,,Harris LLC,Delayed
SH25154,O12117,2024-09-22,2024-09-22,Bowman LLC,In Transit
SH25155,O13466,2023-07-01,2023-07-01,Pearson-Wade,Delivered
SH25156,O11490,2024-10-04,2024-10-04,Bullock-Cruz,Lost
SH25157,O13192,2024-10-19,,"Everett, Donovan and Miller",Lost
SH25158,O13505,2023-11-09,2023-11-09,"Jacobson, Avila and Williams",Delivered
SH25159,O16038,2024-04-21,2024-04-21,Young-Ramsey,Lost
SH25160,O12687,2024-05-16,2024-05-16,"Warren, Hernandez and Johnson",Lost
SH25161,O11698,2025-04-10,2025-04-10,"Melendez, Russell and Burton",Delivered
SH25162,O16786,2023-10-02,,Chapman and Sons,Delivered
SH25163,O16548,2025-05-07,2025-05-07,Steele-Anderson,Lost
SH25164,O12973,2024-08-03,2024-08-03,Jensen LLC,Delivered
SH25165,O11099,2024-10-03,,"Lamb, Smith and Williams",Lost
SH25166,O16265,2025-01-21,2025-01-21,"Cobb, Pratt and Harrington",Delivered
SH25167,O13358,2024-03-31,,Williams-Hamilton,Delayed
SH25168,O11604,2025-03-31,2025-03-31,Webster Inc,Delivered
SH25169,O14515,2024-10-25,2024-10-25,Nguyen Inc,Delayed
SH25170,O16785,2023-12-17,,"Andrade, Navarro and Herrera",Delayed
SH25171,O10698,2023-07-15,2023-07-15,Thomas-Stephens,Delivered
SH25172,O12388,2023-08-13,,Frederick-Yates,In Transit
SH25173,O15471,2025-04-03,2025-04-03,"Patton, Armstrong and Andrews",In Transit
SH25174,O10319,2024-08-26,2024-08-26,Cunningham-Martinez,In Transit
SH25175,O13273,2025-04-11,2025-04-11,Bruce and Sons,In Transit
SH25176,O14966,2023-10-25,2023-10-25,Bruce LLC,Lost
SH25177,O13997,2025-04-24,,Collier Group,Lost
SH25178,O10471,2024-11-27,2024-11-27,"Huang, Hale and Conner",In Transit
SH25179,O13866,2025-03-10,,Hamilton Ltd,Delivered
SH25180,O13689,2024-11-18,,Johnson-Elliott,In Transit
SH25181,O14760,2024-10-08,2024-10-08,Strickland LLC,Lost
SH25182,O13258,2024-05-04,2024-05-04,Mcdaniel and Sons,Delayed
SH25183,O14879,2024-12-12,2024-12-12,Williams Group,In Transit
SH25184,O10210,2024-10-18,2024-10-18,Brown-Cowan,Delivered
SH25185,O10042,2024-08-10,2024-08-10,Carroll-Thomas,Delayed
SH25186,O11502,2024-11-16,2024-11-16,"Jackson, Vega and Carter",Delayed
SH25187,O12872,2023-08-14,2023-08-14,"Watson, Horton and Reyes",Lost
SH25188,O11687,2024-01-23,2024-01-23,Ford-Matthews,Delivered
SH25189,O10168,2024-09-22,2024-09-22,"Rivas, Salazar and Pruitt",Delayed
SH25190,O17257,2025-01-23,,Stewart Inc,Delivered
SH25191,O17191,2023-11-11,2023-11-11,Robinson-Jensen,Lost
SH25192,O14064,2024-04-23,2024-04-23,Wagner-Atkins,Delivered
SH25193,O17417,2025-05-21,,Kelley Group,Delayed
SH25194,O16144,2025-05-05,2025-05-05,"Taylor, Cain and Thomas",Lost
SH25195,O14205,2025-04-07,2025-04-07,"Nelson, Norton and Hampton",Lost
SH25196,O10756,2023-10-25,2023-10-25,Gardner Ltd,Delivered
SH25197,O10049,2024-07-28,2024-07-28,Aguirre and Sons,Delivered
SH25198,O10880,2024-09-03,2024-09-03,Santos Inc,Delivered
SH25199,O16477,2024-04-20,2024-04-20,White LLC,Delayed
SH25200,O11520,2023-11-03,2023-11-03,Jones and Sons,In Transit
SH25201,O13883,2025-01-04,,Michael-Watts,In Transit
SH25202,O16032,2023-09-20,2023-09-20,"Bradshaw, Chambers and Fox",Delivered
SH25203,O11756,2024-01-20,2024-01-20,Smith-Obrien,In Transit
SH25204,O12296,2024-08-10,2024-08-10,Kelly-Parks,In Transit
SH25205,O10672,2025-02-05,2025-02-05,Leon Group,Delivered
SH25206,O17156,2023-09-29,2023-09-29,Fleming-Reese,Delayed
SH25207,O16117,2023-11-20,2023-11-20,Gomez Ltd,Delayed
SH25208,O15775,2024-09-21,2024-09-21,Ballard-Shannon,Lost
SH25209,O17961,2024-05-30,2024-05-30,Castro and Sons,Delivered
SH25210,O13172,2025-01-25,2025-01-25,Reyes-Farrell,Lost
SH25211,O15719,2025-04-09,2025-04-09,"Solomon, Walker and Thomas",Delivered
SH25212,O11298,2024-02-21,2024-02-21,Torres-Fritz,Delayed
SH25213,O15685,2024-03-13,2024-03-13,Webster LLC,Delayed
SH25214,O11096,2024-10-21,,"Hart, Walker and Mack",Delivered
SH25215,O16257,2024-11-04,,"Jones, Skinner and Wells",Lost
SH25216,O11339,2024-09-26,,Wilkinson Ltd,Delayed
SH25217,O13142,2024-12-13,2024-12-13,Harris-Casey,Delayed
SH25218,O10796,2024-01-14,2024-01-14,Baker-Joseph,In Transit
SH25219,O13052,2025-04-06,,"Jordan, Patterson and Johnson",Lost
SH25220,O11823,2024-08-09,2024-08-09,Mcdaniel-Reed,Delivered
SH25221,O17131,2025-05-22,2025-05-22,Harris Inc,Delayed
SH25222,O16355,2025-05-23,2025-05-23,Martin LLC,Lost
SH25223,O14261,2025-04-04,2025-04-04,Wall-Griffin,Delivered
SH25224,O10358,2024-09-01,,Stone PLC,In Transit
SH25225,O12453,2023-11-26,,Rodriguez and Sons,Lost
SH25226,O11847,2024-03-04,2024-03-04,"Smith, Gross and Ortiz",Delayed
SH25227,O16949,2024-01-20,2024-01-20,Brown Group,Delivered
SH25228,O15387,2023-08-06,,Smith Inc,Delivered
SH25229,O10171,2024-12-25,2024-12-25,Rollins LLC,Lost
SH25230,O16038,2024-01-16,2024-01-16,Mccarty LLC,Delayed
SH25231,O17437,2024-01-11,,"Parker, Espinoza and Tran",Lost
SH25232,O15361,2024-11-17,,Gamble Group,Lost
SH25233,O16034,2023-06-28,2023-06-28,"Brooks, Olson and Gonzales",In Transit
SH25234,O12372,2023-10-04,2023-10-04,"Murillo, Castillo and Moran",Delayed
SH25235,O14311,2025-06-16,2025-06-16,"Lopez, Ruiz and Perry",Lost
SH25236,O16840,2023-09-08,2023-09-08,Espinoza Group,In Transit
SH25237,O10958,2024-04-27,2024-04-27,"James, Gonzalez and Acosta",Lost
SH25238,O11968,2024-06-06,2024-06-06,Davis-Martinez,Lost
SH25239,O12563,2023-11-29,2023-11-29,"Martin, Hill and Smith",In Transit
SH25240,O16541,2025-01-11,2025-01-11,Mendoza Ltd,In Transit
SH25241,O15954,2024-02-03,,May PLC,Lost
SH25242,O11036,2024-09-07,2024-09-07,Lewis-Rush,Lost
SH25243,O13222,2024-12-08,,Wells-Watkins,Lost
SH25244,O14472,2024-05-13,,Frye PLC,Delivered
SH25245,O14526,2025-01-30,2025-01-30,"Thomas, Mcclain and Johnson",Delayed
SH25246,O15511,2024-01-25,2024-01-25,"Harper, Cole and Rush",In Transit
SH25247,O14555,2023-12-12,,"Christian, Rios and Brown",In Transit
SH25248,O12407,2024-11-03,2024-11-03,Nelson PLC,Lost
SH25249,O15616,2023-06-18,2023-06-18,Espinoza-Jackson,Lost
SH25250,O16630,2023-12-28,2023-12-28,Hernandez-Clark,In Transit
SH25251,O10761,2023-11-20,2023-11-20,"Hayes, Stevens and Hunter",Lost
SH25252,O10861,2024-04-01,2024-04-01,Murillo LLC,In Transit
SH25253,O14337,2025-03-29,2025-03-29,"Potts, Richardson and Garcia",In Transit
SH25254,O12507,2023-09-11,2023-09-11,"Cobb, Chase and Malone",In Transit
SH25255,O11586,2023-10-14,2023-10-14,"Lopez, Burke and Hill",In Transit
SH25256,O13166,2025-02-16,2025-02-16,Matthews-Huffman,Delayed
SH25257,O12584,2024-11-13,2024-11-13,Pena-Cooper,Lost
SH25258,O15748,2025-01-18,2025-01-18,Davis-Watson,Delivered
SH25259,O14746,2024-04-11,,Thompson-Park,Delivered
SH25260,O15203,2025-06-01,2025-06-01,"Taylor, Smith and Mitchell",Delayed
SH25261,O14094,2024-07-26,2024-07-26,"Hines, Nolan and Jones",In Transit
SH25262,O13924,2024-04-20,,Shepherd-Holder,Lost
SH25263,O14872,2025-02-21,,Stanley-Craig,Lost
SH25264,O16875,2023-10-27,2023-10-27,"Lewis, Mcmahon and Rich",In Transit
SH25265,O15629,2023-07-09,2023-07-09,Harmon Group,In Transit
SH25266,O13437,2023-11-22,2023-11-22,Garcia-Mccormick,Lost
SH25267,O11169,2023-08-19,,Christensen-Moore,Lost
SH25268,O15987,2023-12-10,2023-12-10,Mckee Inc,Lost
SH25269,O12227,2024-11-04,,"Preston, Schultz and Frazier",Delivered
SH25270,O11815,2023-08-02,2023-08-02,Stevenson Ltd,Lost
SH25271,O13548,2024-06-14,,Thompson Inc,Delivered
SH25272,O12032,2023-09-11,2023-09-11,Peters-Brewer,Delayed
SH25273,O14348,2024-05-01,2024-05-01,Boone-Tapia,Lost
SH25274,O16073,2024-09-15,2024-09-15,Mckinney-Gonzalez,In Transit
SH25275,O17550,2024-08-11,2024-08-11,"Murphy, Hinton and Patrick",Lost
SH25276,O11078,2024-04-25,2024-04-25,Ellison and Sons,In Transit
SH25277,O17976,2024-11-20,2024-11-20,Cunningham-Wilson,In Transit
SH25278,O11033,2024-12-15,2024-12-15,Matthews-Lawrence,Delayed
SH25279,O12738,2023-11-23,2023-11-23,Parker-Gray,In Transit
SH25280,O11079,2025-01-04,2025-01-04,"Morales, Keller and Hendricks",Lost
SH25281,O14560,2023-12-02,2023-12-02,Cruz Group,Delivered
SH25282,O17866,2025-03-09,,Roberts-Jenkins,In Transit
SH25283,O16321,2025-04-04,2025-04-04,Newton-Lara,Delivered
SH25284,O15276,2024-03-21,2024-03-21,Harris-Singleton,Delayed
SH25285,O17849,2024-11-05,2024-11-05,"Myers, Solomon and Lewis",Lost
SH25286,O12841,2023-09-06,2023-09-06,"Christensen, Elliott and Harris",Delayed
SH25287,O15972,2025-02-13,,Anderson Ltd,In Transit
SH25288,O12110,2024-06-10,2024-06-10,Schmidt-Simon,In Transit
SH25289,O17685,2025-03-12,2025-03-12,"Fisher, Walker and Hinton",Delayed
SH25290,O11413,2024-11-23,2024-11-23,"Williams, Johnson and Hodges",Lost
SH25291,O11412,2023-07-01,2023-07-01,Wang-Thompson,In Transit
SH25292,O17249,2024-04-19,2024-04-19,"Nguyen, Jimenez and Cummings",Delayed
SH25293,O10154,2023-10-13,,Allison-Jones,In Transit
SH25294,O17932,2024-08-01,2024-08-01,Hill-Simon,Delivered
SH25295,O12348,2023-07-24,2023-07-24,Oconnor-Shelton,Delivered
SH25296,O15467,2024-08-22,,Carroll-Ramirez,Delayed
SH25297,O11967,2024-07-01,2024-07-01,Williams PLC,Delivered
SH25298,O17981,2023-11-09,2023-11-09,"Brown, Reeves and Ellison",Lost
SH25299,O16936,2023-12-05,2023-12-05,Torres Inc,In Transit
SH25300,O12364,2023-11-16,2023-11-16,"Freeman, Harrison and Melton",Lost
SH25301,O15370,2023-08-28,2023-08-28,"Becker, Jackson and Crawford",Lost
SH25302,O13027,2024-06-29,2024-06-29,Martin Group,In Transit
SH25303,O16722,2023-10-15,2023-10-15,Bates PLC,Delayed
SH25304,O10574,2025-04-02,2025-04-02,"Haynes, Silva and Rivera",Lost
SH25305,O11422,2025-01-25,,"Snyder, Smith and Mann",Lost
SH25306,O10161,2023-10-02,2023-10-02,Williams Ltd,In Transit
SH25307,O14712,2025-03-20,2025-03-20,Gibson-Bartlett,Lost
SH25308,O13565,2024-06-19,2024-06-19,Hamilton-Mercer,In Transit
SH25309,O14573,2025-03-28,2025-03-28,Moran and Sons,Delivered
SH25310,O14556,2024-08-08,2024-08-08,"Matthews, Gilbert and Stone",Delayed
SH25311,O15234,2023-12-06,2023-12-06,Lutz PLC,Delayed
SH25312,O11293,2025-05-31,2025-05-31,"Dillon, Ramirez and Hernandez",In Transit
SH25313,O17638,2024-03-30,2024-03-30,Barr Group,In Transit
SH25314,O10341,2023-07-01,2023-07-01,"Aguilar, Neal and Green",In Transit
SH25315,O17769,2024-05-13,,Ferrell-Johnson,In Transit
SH25316,O17327,2024-01-19,2024-01-19,Pearson Inc,Delayed
SH25317,O15976,2025-02-28,,"Thompson, Morales and Williams",Lost
SH25318,O12682,2024-11-12,2024-11-12,"Butler, White and Williams",Delayed
SH25319,O15955,2023-10-22,2023-10-22,Harper Group,In Transit
SH25320,O16730,2024-09-09,2024-09-09,"Smith, Webb and Clark",Delayed
SH25321,O13136,2024-08-12,,Barnett PLC,In Transit
SH25322,O16597,2024-02-01,,Harper-Barker,Delivered
SH25323,O11315,2023-10-24,2023-10-24,Keller and Sons,Delivered
SH25324,O16630,2025-04-06,2025-04-06,Edwards Inc,Delayed
SH25325,O14751,2023-11-08,2023-11-08,Ortiz Inc,In Transit
SH25326,O17595,2024-01-08,2024-01-08,"Alexander, Leblanc and Hobbs",Delayed
SH25327,O16951,2024-05-04,2024-05-04,Fields-Cox,In Transit
SH25328,O13387,2024-10-04,2024-10-04,King Group,In Transit
SH25329,O12267,2023-08-06,,Wu Group,In Transit
SH25330,O10896,2024-01-28,2024-01-28,"Adams, Mckee and Hill",In Transit
SH25331,O15144,2024-02-06,,Williams-Baker,In Transit
SH25332,O13135,2024-12-19,2024-12-19,"Morgan, Perkins and Hernandez",In Transit
SH25333,O12482,2024-12-06,2024-12-06,Booth-Hensley,In Transit
SH25334,O13002,2023-06-23,2023-06-23,Graham and Sons,Delivered
SH25335,O14126,2025-02-11,2025-02-11,Morgan-Cole,In Transit
SH25336,O10764,2024-07-31,2024-07-31,Phillips and Sons,In Transit
SH25337,O13376,2025-03-29,2025-03-29,Franco-Bishop,Lost
SH25338,O10649,2024-05-06,2024-05-06,"Brock, Turner and Perkins",In Transit
SH25339,O12546,2024-10-24,,"Young, Schneider and Rodriguez",Delayed
SH25340,O10812,2024-02-14,2024-02-14,"Campbell, Hammond and Wilson",Lost
SH25341,O12962,2023-06-24,2023-06-24,Watkins Inc,Lost
SH25342,O10682,2024-04-28,2024-04-28,Butler Ltd,Delivered
SH25343,O16721,2023-10-21,,Miller Inc,Delivered
SH25344,O16125,2023-06-23,2023-06-23,Hughes Inc,Delayed
SH25345,O13710,2024-12-14,,Olson-Roberts,Delayed
SH25346,O15247,2023-09-29,2023-09-29,Ortiz-Vance,In Transit
SH25347,O11472,2024-06-08,2024-06-08,"Smith, Hicks and Hodges",Delivered
SH25348,O14748,2024-09-26,2024-09-26,Villanueva-Howard,Delivered
SH25349,O13597,2023-07-07,2023-07-07,"Morgan, Gillespie and Clark",In Transit
SH25350,O17084,2023-09-02,2023-09-02,Hanna Ltd,Lost
SH25351,O11315,2024-05-16,2024-05-16,"Scott, Cervantes and Foley",In Transit
SH25352,O17227,2023-10-14,2023-10-14,Cardenas-Romero,In Transit
SH25353,O17742,2024-09-30,,"Anderson, Williams and Hamilton",Delayed
SH25354,O15831,2024-11-06,,"Sanders, Russell and Taylor",Delivered
SH25355,O11732,2025-01-12,,"Good, Turner and Garza",Lost
SH25356,O15414,2024-03-24,2024-03-24,Allen-Garcia,In Transit
SH25357,O16852,2023-09-15,2023-09-15,"Moore, Mcdonald and Meyer",In Transit
SH25358,O13880,2024-08-19,2024-08-19,Carter Group,In Transit
SH25359,O15897,2024-06-26,2024-06-26,"Ali, Spencer and Everett",Lost
SH25360,O17539,2024-11-28,2024-11-28,Garcia PLC,Delayed
SH25361,O17748,2023-08-12,2023-08-12,Mckee and Sons,Delivered
SH25362,O15797,2023-09-23,2023-09-23,Peters-Kidd,Delayed
SH25363,O16729,2024-07-15,2024-07-15,Chapman Ltd,Lost
SH25364,O16270,2023-12-02,2023-12-02,Sharp-Cooper,Delayed
SH25365,O17650,2025-01-11,2025-01-11,Pineda-Nelson,Delivered
SH25366,O12744,2024-10-18,2024-10-18,Vargas-White,Delivered
SH25367,O11936,2024-01-10,2024-01-10,Green-Howell,Delivered
SH25368,O13714,2024-05-02,2024-05-02,Lee LLC,Lost
SH25369,O10341,2024-01-06,2024-01-06,Castaneda PLC,In Transit
SH25370,O12173,2024-08-22,2024-08-22,Brown-Copeland,In Transit
SH25371,O13823,2024-10-28,2024-10-28,"Villanueva, Cross and Scott",Delayed
SH25372,O16621,2025-06-15,2025-06-15,"Peters, Mitchell and Johnson",Delayed
SH25373,O11871,2025-02-22,2025-02-22,Huber LLC,Delivered
SH25374,O15901,2025-04-11,2025-04-11,Lowe-Monroe,Delayed
SH25375,O10688,2023-08-09,2023-08-09,"Mcgrath, Braun and Cooper",Lost
SH25376,O17597,2023-10-08,2023-10-08,Brown-Johnson,Delayed
SH25377,O13721,2025-01-03,,Miles-Davis,Delivered
SH25378,O16020,2023-10-02,2023-10-02,Baker Ltd,Lost
SH25379,O14592,2024-02-20,2024-02-20,"James, Alexander and Edwards",Delayed
SH25380,O13409,2024-04-15,2024-04-15,Ewing-Smith,Delivered
SH25381,O17576,2024-02-27,2024-02-27,"Walker, Schneider and Price",Delivered
SH25382,O17744,2024-10-06,2024-10-06,"Love, Mendoza and Hall",In Transit
SH25383,O13737,2024-03-10,2024-03-10,Davies-Dickerson,Lost
SH25384,O16498,2023-09-14,,Nguyen-Parker,In Transit
SH25385,O13280,2024-06-03,2024-06-03,"Lopez, Khan and Waters",Lost
SH25386,O11783,2023-09-12,,"Patrick, Harrison and Mcneil",In Transit
SH25387,O16029,2023-11-28,2023-11-28,Klein Group,In Transit
SH25388,O14901,2023-11-09,,"Cook, Glover and Ross",Delayed
SH25389,O16173,2024-09-27,2024-09-27,Estrada-Hurley,Delayed
SH25390,O14084,2023-12-24,2023-12-24,Cox-James,In Transit
SH25391,O17398,2025-04-29,2025-04-29,Andrews-Wilcox,Delivered
SH25392,O10540,2025-05-02,,Jones Group,In Transit
SH25393,O13669,2024-06-25,2024-06-25,Garcia PLC,Lost
SH25394,O13177,2024-07-12,2024-07-12,Gray-White,In Transit
SH25395,O14358,2025-01-28,2025-01-28,Colon-Good,Delayed
SH25396,O11968,2024-04-26,2024-04-26,Rivas-Stevens,Lost
SH25397,O17687,2025-05-23,2025-05-23,"Page, Gonzalez and Ward",In Transit
SH25398,O13905,2024-09-25,,Jones and Sons,In Transit
SH25399,O10375,2024-02-08,2024-02-08,Castillo-Jordan,Delayed
SH25400,O12938,2025-05-03,2025-05-03,"Hunt, Green and Rollins",Delayed
SH25401,O16111,2024-10-07,2024-10-07,Taylor Inc,In Transit
SH25402,O12219,2023-08-22,2023-08-22,"Beck, Compton and Shah",In Transit
SH25403,O15770,2024-10-13,,"Williams, Morgan and Martinez",Delivered
SH25404,O17537,2023-11-27,2023-11-27,Chavez LLC,Delivered
SH25405,O13211,2023-08-06,2023-08-06,Townsend-Johnson,In Transit
SH25406,O10285,2023-09-12,2023-09-12,"Webb, Simmons and Williams",Delayed
SH25407,O14141,2024-06-22,2024-06-22,Torres-Wong,Lost
SH25408,O16559,2024-02-02,,Horton-Smith,Delivered
SH25409,O10642,2025-02-23,2025-02-23,"Morris, Graham and Stevens",In Transit
SH25410,O17618,2024-08-23,2024-08-23,Jennings LLC,In Transit
SH25411,O11041,2023-12-19,,Kelly-Jackson,Lost
SH25412,O16357,2025-04-30,2025-04-30,Contreras LLC,Delayed
SH25413,O17097,2023-12-29,,Brown-Peterson,Delivered
SH25414,O11196,2024-07-24,2024-07-24,Elliott Inc,In Transit
SH25415,O11513,2024-08-31,2024-08-31,Nelson-Gonzalez,In Transit
SH25416,O10666,2025-02-15,2025-02-15,"Becker, Scott and Jackson",In Transit
SH25417,O14432,2025-06-10,,Burnett-Hernandez,Lost
SH25418,O17568,2025-03-19,2025-03-19,Travis-Decker,Delayed
SH25419,O12258,2025-02-18,2025-02-18,Diaz PLC,In Transit
SH25420,O15721,2024-02-16,,"Mclaughlin, Rodriguez and Lowery",Delayed
SH25421,O17792,2023-07-08,2023-07-08,Oconnor-Walker,In Transit
SH25422,O14452,2023-12-27,2023-12-27,Rodriguez-Mclaughlin,Lost
SH25423,O12565,2024-08-23,2024-08-23,Smith-Wallace,Lost
SH25424,O15711,2023-12-23,,"Foley, Underwood and Gould",Delayed
SH25425,O10642,2024-12-12,2024-12-12,"Hunter, Fischer and Mckay",Delayed
SH25426,O16817,2024-01-12,2024-01-12,"Stephens, Sherman and Wade",Delayed
SH25427,O10957,2023-08-09,,"Finley, Dickerson and Haynes",In Transit
SH25428,O13498,2023-12-15,,"Mcdonald, Collins and Porter",Delivered
SH25429,O12561,2024-04-30,2024-04-30,Reed-Gibbs,Lost
