transactionID,accountID,amount,transactionDate,type,description
TX28065,A10749,12949.29,2022-12-14,Deposit,Poor different feel.
TX28066,A13155,-523.62,2020-12-07,Deposit,Value all risk.
TX28067,A14400,381.32,2023-10-26,Transfer,True carry city.
TX28068,A13221,-337.77,2024-09-01,Transfer,Arm peace where son.
TX28069,A14897,309.03,2024-10-01,Payment,Outside us low money and.
TX28070,A11778,16918.52,2025-03-29,Deposit,Middle Congress.
TX28071,A15658,5660.44,2024-10-21,Payment,Admit Mr play daughter.
TX28072,A11068,2082.38,2022-09-24,Payment,Big hold wonder.
TX28073,A14277,-434.46,2022-07-29,Deposit,But lawyer budget moment only.
TX28074,A16073,16973.76,2022-03-16,Payment,Born if long decision.
TX28075,A10251,-1962.93,2022-11-21,Deposit,Talk stay culture partner.
TX28076,A13245,2200.88,2021-11-10,Deposit,Future partner certainly.
TX28077,A16997,10398.6,2021-05-31,Deposit,Example have pattern left.
TX28078,A14876,14172.69,2020-08-14,Withdrawal,Edge glass but million these.
TX28079,A10809,7954.04,2021-05-18,Withdrawal,Director almost modern.
TX28080,A13552,8922.44,2023-04-19,Deposit,Individual question quite develop single.
TX28081,A17243,-2857.2,2023-09-10,Withdrawal,Blue our really often.
TX28082,A17558,-4851.42,2020-09-18,Withdrawal,House when prove.
TX28083,A17418,11466.81,2020-09-01,Payment,Avoid ground floor.
TX28084,A13878,9854.82,2023-05-22,Withdrawal,Future dinner offer environment.
TX28085,A12084,4245.36,2025-04-24,Withdrawal,Audience throw source.
TX28086,A11889,12844.5,2021-03-09,Payment,Nature question control economic.
TX28087,A11026,12356.89,2022-01-03,Transfer,Explain only notice agree it.
TX28088,A16446,17772.64,2025-03-14,Withdrawal,Republican kind social ever.
TX28089,A15995,1293.1,2021-06-01,Withdrawal,Too thousand attorney.
TX28090,A17989,4101.06,2023-04-16,Deposit,Continue assume arrive front group.
TX28091,A14147,1119.33,2022-10-11,Transfer,Around edge test skill indeed.
TX28092,A15284,9335.1,2022-09-28,Transfer,Author capital consumer special.
TX28093,A10267,-676.38,2022-02-03,Payment,Management memory know.
TX28094,A12433,-1577.36,2020-09-18,Transfer,Understand serve each risk.
TX28095,A16174,16565.76,2020-08-02,Withdrawal,Mouth either.
TX28096,A14966,9331.36,2023-08-30,Transfer,Question program end whether.
TX28097,A13499,5003.94,2024-10-05,Transfer,Cost list.
TX28098,A14104,723.27,2022-10-03,Withdrawal,Good wait American.
TX28099,A15105,15812.57,2020-12-01,Withdrawal,Present explain newspaper significant present.
TX28100,A10193,2015.77,2024-11-02,Deposit,Machine office reach very become.
TX28101,A17206,11675.44,2022-09-11,Withdrawal,Any successful.
TX28102,A10104,-790.68,2024-11-25,Payment,Fine color benefit.
TX28103,A13489,6793.58,2020-12-01,Deposit,Thank sometimes million.
TX28104,A15902,-492.92,2022-10-24,Transfer,Left resource when couple.
TX28105,A14584,-4459.41,2025-01-07,Transfer,Garden article team.
TX28106,A12915,8256.53,2023-03-25,Withdrawal,Improve visit season.
TX28107,A10802,14545.71,2022-08-25,Transfer,Prevent raise attention throughout.
TX28108,A12174,658.55,2024-09-11,Withdrawal,Call just as her.
TX28109,A17499,-3592.91,2024-06-05,Deposit,Above sure security always when.
TX28110,A11479,6948.97,2024-04-21,Withdrawal,Which everyone three.
TX28111,A11156,8191.68,2022-06-24,Deposit,Indicate program without.
TX28112,A13552,-3760.52,2025-02-17,Deposit,Them station.
TX28113,A13938,5724.65,2022-09-30,Deposit,Participant phone best.
TX28114,A15299,11863.25,2022-04-22,Payment,Goal task.
TX28115,A10537,13078.91,2020-11-07,Withdrawal,Low other little remain.
TX28116,A10641,-403.59,2025-02-28,Deposit,And poor attack rule once.
TX28117,A14188,-2771.62,2024-06-26,Payment,Pick hotel name.
TX28118,A11625,-333.26,2022-04-27,Transfer,Word top same early.
TX28119,A15740,221.71,2022-11-25,Payment,Often somebody life window.
TX28120,A11117,8773.56,2025-02-25,Transfer,Partner serious.
TX28121,A11923,11502.53,2022-04-10,Payment,Prevent product program.
TX28122,A13410,10941.11,2022-08-05,Payment,Industry nor at happy.
TX28123,A17213,10178.23,2024-04-26,Deposit,White watch middle mind fish.
TX28124,A16507,2623.8,2025-01-16,Payment,Culture while environment today.
TX28125,A12436,-2127.94,2023-12-29,Deposit,Watch sport data.
TX28126,A11158,12126.43,2022-04-28,Transfer,Think beat.
TX28127,A15531,17081.16,2024-04-19,Deposit,Teach check indicate relationship.
TX28128,A17418,15343.34,2021-01-25,Withdrawal,Parent staff notice.
TX28129,A17436,16802.65,2022-04-30,Deposit,Hope choice realize.
TX28130,A10145,1239.01,2024-12-13,Transfer,Second mother form rather.
TX28131,A17839,17621.29,2023-08-06,Payment,Central person meeting.
TX28132,A12203,1190.04,2021-08-19,Payment,Probably contain ten.
TX28133,A17562,10529.85,2024-02-12,Transfer,Morning as magazine five.
TX28134,A16609,11788.7,2020-09-05,Withdrawal,Just protect again.
TX28135,A17528,10199.65,2022-08-10,Payment,Star benefit material explain.
TX28136,A12788,7353.85,2025-05-11,Withdrawal,Pretty consumer force win compare.
TX28137,A14139,18625.94,2021-05-25,Payment,South amount especially bit.
TX28138,A13212,-835.6,2021-05-17,Transfer,Can present audience compare use.
TX28139,A12723,12549.11,2023-07-24,Deposit,Them sit lead series.
TX28140,A13812,-1422.92,2023-06-01,Deposit,Leader growth fall future.
TX28141,A17358,-1386.45,2024-10-05,Payment,Budget Congress town lead.
TX28142,A12709,10562.0,2023-11-20,Payment,Threat degree green police.
TX28143,A15669,10360.95,2024-11-23,Deposit,Worry move decide onto.
TX28144,A15138,16990.41,2023-06-02,Payment,Visit memory yes stand wait.
TX28145,A17020,8400.29,2023-07-24,Deposit,Others family.
TX28146,A12979,5104.2,2023-09-04,Transfer,Add word agent.
TX28147,A10200,19445.26,2024-02-19,Payment,Strategy house.
TX28148,A10152,18855.76,2024-01-15,Deposit,Article more thing account.
TX28149,A14925,19695.57,2022-12-13,Withdrawal,Hot region thousand information.
TX28150,A16056,1151.12,2021-10-27,Payment,Third though increase compare.
TX28151,A13812,14662.95,2020-10-16,Withdrawal,Career baby building cost.
TX28152,A15010,17562.89,2024-01-01,Withdrawal,Stop important nothing anyone.
TX28153,A17043,3053.66,2025-05-27,Deposit,Must office.
TX28154,A10210,14884.29,2022-01-16,Deposit,Future TV talk area.
TX28155,A17429,18308.41,2023-08-13,Deposit,Administration less modern statement.
TX28156,A17337,-2498.95,2023-09-04,Withdrawal,Return agreement style.
TX28157,A15154,-4406.43,2022-10-28,Payment,Say interesting girl.
TX28158,A10888,-2418.98,2023-12-24,Payment,Group wish.
TX28159,A16685,11181.19,2021-01-11,Payment,Decision big nearly minute.
TX28160,A17527,15632.75,2024-10-23,Transfer,Wonder industry choose.
TX28161,A14660,3188.53,2020-10-29,Withdrawal,Trial admit sit.
TX28162,A12063,12307.29,2021-11-26,Deposit,Heavy level open himself.
TX28163,A16568,14295.59,2022-11-12,Transfer,Record so arm specific.
TX28164,A11396,10523.37,2021-01-28,Withdrawal,Company out.
TX28165,A10866,4328.96,2023-02-04,Payment,New few recognize.
TX28166,A14155,11065.46,2021-04-11,Deposit,Then activity strong.
TX28167,A17299,5064.66,2020-11-26,Payment,Base million feel effect.
TX28168,A16386,5380.22,2021-05-30,Transfer,Several special read myself cause.
TX28169,A15841,1188.05,2022-07-24,Payment,Operation down better country wind.
TX28170,A13210,9635.68,2021-09-09,Deposit,Should everything suggest pass.
TX28171,A15848,6118.8,2020-09-07,Transfer,Summer sure mission.
TX28172,A15172,3561.99,2021-06-29,Withdrawal,Movement decision.
TX28173,A16164,6160.86,2024-05-14,Transfer,Carry traditional social.
TX28174,A12134,7216.16,2022-11-12,Deposit,Between ten.
TX28175,A10146,11260.24,2021-04-24,Transfer,Congress scientist.
TX28176,A16274,9167.78,2021-03-07,Payment,Practice eye impact.
TX28177,A10994,3936.03,2021-06-25,Transfer,Be reveal audience ahead.
TX28178,A13600,9990.34,2024-12-19,Payment,Beautiful least current learn into.
TX28179,A10178,1129.95,2022-12-12,Transfer,Occur performance can lose.
TX28180,A11837,15662.69,2021-01-18,Withdrawal,Treatment result tend face.
TX28181,A17396,12762.97,2024-10-03,Withdrawal,Bill according beautiful.
TX28182,A11933,4063.04,2020-08-17,Withdrawal,Hot idea.
TX28183,A13310,-4317.24,2024-03-23,Payment,Lawyer can program.
TX28184,A12816,-1689.41,2024-12-08,Payment,Experience suffer worker free.
TX28185,A12043,19580.88,2024-10-27,Transfer,Southern wife morning.
TX28186,A17108,392.43,2023-11-13,Payment,Everything not believe.
TX28187,A14422,13884.1,2024-04-22,Withdrawal,Less collection national visit.
TX28188,A10581,-712.79,2021-08-08,Deposit,Maintain money base hot.
TX28189,A13897,7200.09,2025-02-07,Transfer,Senior fall professor.
TX28190,A10216,7337.91,2024-09-02,Withdrawal,Task six worry energy.
TX28191,A16539,-3255.66,2024-01-01,Payment,Site building rich.
TX28192,A16567,9754.93,2020-11-30,Deposit,Theory head less marriage popular.
TX28193,A16038,7355.95,2021-11-06,Deposit,Suffer article star level.
TX28194,A10506,4710.89,2020-11-11,Payment,Mouth determine.
TX28195,A17765,10548.85,2022-06-06,Transfer,Side pattern be walk.
TX28196,A15657,706.75,2023-09-19,Deposit,Father fly interest billion.
TX28197,A16845,11523.3,2020-10-10,Deposit,Individual laugh catch.
TX28198,A13112,1720.68,2023-10-29,Transfer,Billion when maintain.
TX28199,A16447,6514.72,2025-05-24,Payment,Push wide notice anything.
TX28200,A15147,584.9,2022-05-01,Deposit,Forget near drug.
TX28201,A13550,13717.29,2024-04-14,Payment,Fund sport.
TX28202,A12414,4534.24,2020-11-22,Transfer,Scientist author painting run quality.
TX28203,A14772,5321.57,2021-09-28,Transfer,Light state prove office.
TX28204,A15655,12364.56,2023-08-13,Transfer,Matter account bad watch.
TX28205,A15567,11592.18,2021-11-16,Deposit,Region without.
TX28206,A12689,15165.37,2024-05-07,Transfer,Sure board ahead.
TX28207,A16517,19954.27,2025-02-25,Transfer,Number speak newspaper.
TX28208,A11672,-3941.72,2024-08-10,Withdrawal,Reach hard national fight.
TX28209,A16326,6556.82,2020-10-06,Withdrawal,Attention nothing.
TX28210,A10473,14874.07,2022-01-14,Deposit,Music more.
TX28211,A13519,-3828.85,2021-03-05,Withdrawal,Himself risk from task.
TX28212,A14274,3897.0,2023-11-03,Deposit,But able series.
TX28213,A16962,1980.2,2023-04-20,Payment,Trade nothing.
TX28214,A11427,17523.03,2022-04-23,Withdrawal,Involve trouble begin to election.
TX28215,A15224,11579.92,2024-01-24,Payment,Hand rule position weight.
TX28216,A16521,3693.79,2023-01-26,Withdrawal,After rock.
TX28217,A11707,8567.4,2021-01-27,Payment,Concern city.
TX28218,A11682,12427.61,2025-05-21,Transfer,Push us.
TX28219,A14434,1798.16,2021-03-31,Withdrawal,Technology reduce whether compare hospital.
TX28220,A14960,548.92,2021-12-26,Transfer,Executive four song.
TX28221,A11232,-1355.35,2021-04-24,Withdrawal,Television evidence member receive.
TX28222,A17194,9273.1,2023-05-02,Withdrawal,Us one say now race.
TX28223,A15817,2444.0,2023-04-14,Deposit,Try project front others better.
TX28224,A11208,2744.26,2024-10-19,Transfer,Performance scientist beat.
TX28225,A15424,-3304.35,2023-12-29,Transfer,With should unit.
TX28226,A12514,1844.25,2021-04-13,Payment,Movie personal.
TX28227,A17351,6003.4,2022-08-24,Withdrawal,Part whom party.
TX28228,A15255,12981.92,2021-05-21,Withdrawal,Radio realize environment class various.
TX28229,A16813,-2227.5,2024-09-30,Deposit,Option my new wind free.
TX28230,A13271,-3123.94,2023-10-30,Deposit,Perform information bar friend.
TX28231,A17938,17636.75,2021-01-22,Deposit,Structure no student smile.
TX28232,A12186,11744.33,2022-04-27,Transfer,Kind accept project claim.
TX28233,A10814,7656.39,2023-10-30,Transfer,Maintain cup.
TX28234,A13444,-683.2,2022-07-16,Deposit,Article safe.
TX28235,A14780,6210.03,2024-04-17,Withdrawal,Benefit trouble leader natural safe.
TX28236,A16447,12185.99,2025-02-10,Deposit,Front so field.
TX28237,A13577,3374.08,2021-05-16,Transfer,Group reveal class attorney major.
TX28238,A15149,-1444.19,2023-06-26,Deposit,Peace light issue now remember.
TX28239,A16051,19178.53,2023-05-03,Payment,We structure past current provide.
TX28240,A14405,9380.27,2022-12-25,Transfer,Exist list.
TX28241,A14527,8338.64,2025-01-16,Transfer,Professional government you top good.
TX28242,A17416,19251.48,2025-02-12,Payment,Miss write difficult national gas.
TX28243,A14808,14803.69,2023-11-02,Withdrawal,Meet provide seem.
TX28244,A12110,-2356.3,2021-05-09,Withdrawal,Stay director large.
TX28245,A11449,1585.55,2024-11-28,Transfer,Simple economic.
TX28246,A14454,5789.63,2023-12-16,Transfer,Yard per.
TX28247,A15708,13273.23,2023-08-10,Transfer,Light certain learn million.
TX28248,A10069,-1562.92,2025-04-21,Payment,Present church know mean break.
TX28249,A11791,-2806.93,2024-09-27,Payment,During analysis learn contain soldier.
TX28250,A16662,15450.95,2024-12-04,Transfer,Man you clear party.
TX28251,A15953,13388.45,2022-08-25,Deposit,Body by hour decade.
TX28252,A14427,8821.82,2023-03-13,Withdrawal,Beautiful type message international.
TX28253,A17728,-2007.35,2025-06-03,Deposit,Maybe important own.
TX28254,A10890,5471.5,2022-04-19,Payment,Foot interview Republican why result.
TX28255,A16647,6631.94,2020-09-19,Payment,Everything past behavior.
TX28256,A11839,19760.49,2024-10-07,Deposit,Body practice word create.
TX28257,A17428,-3878.29,2022-08-09,Transfer,Mean budget.
TX28258,A12665,6530.39,2022-11-15,Withdrawal,Cut feel organization last response.
TX28259,A16124,-2530.14,2022-11-23,Withdrawal,Several technology step.
TX28260,A10224,14089.01,2022-07-02,Deposit,Share job onto cause win.
TX28261,A16739,14698.34,2024-03-30,Withdrawal,Rock source evening mother buy.
TX28262,A14006,8027.61,2023-07-29,Withdrawal,Sometimes town.
TX28263,A13381,19374.85,2024-03-27,Deposit,Mind provide bank challenge.
TX28264,A14226,-2974.96,2022-01-09,Withdrawal,Republican mind.
TX28265,A10341,13112.94,2021-01-19,Withdrawal,Somebody house those country bar.
TX28266,A17396,6133.05,2021-05-27,Deposit,Public first individual.
TX28267,A11451,-1014.84,2024-08-06,Deposit,Air relationship.
TX28268,A11797,8707.0,2021-10-26,Deposit,Quality city board drug.
TX28269,A16507,16724.98,2023-09-17,Deposit,Modern film hear.
TX28270,A16026,-3215.65,2021-11-03,Payment,Knowledge right production.
TX28271,A13011,9850.92,2022-08-14,Payment,Stand story care individual.
TX28272,A15225,-314.49,2022-02-20,Transfer,Door member order.
TX28273,A15417,6439.0,2023-04-10,Deposit,Change subject so step.
TX28274,A15314,8720.34,2021-09-05,Payment,Record catch various.
TX28275,A14465,-539.14,2025-06-16,Transfer,Language agency practice.
TX28276,A11915,15270.44,2022-08-16,Deposit,How player.
TX28277,A10837,5069.18,2021-11-09,Withdrawal,Discussion really work thousand.
TX28278,A15679,5109.07,2022-11-09,Payment,Large talk travel check.
TX28279,A14997,13799.91,2025-05-18,Withdrawal,Democratic arm defense even.
TX28280,A10851,12465.34,2023-01-24,Withdrawal,Support hospital serious car.
TX28281,A15221,18142.09,2022-04-08,Withdrawal,Statement special.
TX28282,A11553,15268.44,2024-08-15,Deposit,Shoulder heart enjoy great.
TX28283,A17946,-2165.5,2022-07-24,Payment,Sister entire.
TX28284,A11826,-3665.71,2022-01-07,Withdrawal,Street hour network democratic.
TX28285,A11789,10689.89,2024-01-31,Payment,Enjoy reveal dream factor happen.
TX28286,A13731,10689.12,2025-01-09,Transfer,Ability traditional.
TX28287,A13974,16476.99,2024-08-04,Payment,Main wall expect already.
TX28288,A12257,16007.74,2023-12-05,Transfer,Your minute could bed.
TX28289,A17289,17237.09,2021-01-18,Deposit,Growth special reality generation skin.
TX28290,A12278,956.45,2023-11-23,Transfer,Win president.
TX28291,A15549,19573.18,2020-07-31,Withdrawal,Money standard amount business.
TX28292,A10774,11838.72,2020-11-30,Transfer,Do role left doctor ability.
TX28293,A14840,16006.01,2020-12-13,Deposit,Whom color adult clear.
TX28294,A15171,-363.45,2022-01-13,Transfer,Human wall.
TX28295,A15703,1216.25,2024-05-08,Payment,Scientist teacher theory style.
TX28296,A13878,11083.28,2024-01-04,Deposit,Product product source.
TX28297,A16124,6368.55,2024-06-08,Transfer,Less memory.
TX28298,A10839,4735.25,2022-07-15,Withdrawal,They attorney music resource.
TX28299,A12321,-3546.49,2023-04-28,Deposit,Food walk money.
TX28300,A13788,-4820.85,2024-04-02,Withdrawal,Others give those American.
TX28301,A12000,1442.8,2020-08-16,Payment,Business moment hair.
TX28302,A13281,14778.2,2023-10-12,Transfer,Industry want so us.
TX28303,A16778,17709.23,2024-12-02,Deposit,Indicate the important wait ever.
TX28304,A14559,-1214.97,2023-07-07,Deposit,Report tell conference.
TX28305,A10494,1253.98,2023-09-22,Transfer,Easy central.
TX28306,A17382,12577.27,2023-03-20,Withdrawal,Require one.
TX28307,A16769,9040.1,2025-02-28,Transfer,Record hour city.
TX28308,A15535,7157.92,2024-02-20,Deposit,Law industry.
TX28309,A13918,6903.88,2024-02-05,Withdrawal,Become place order clear name.
TX28310,A17447,3920.11,2025-06-02,Transfer,Reach factor take.
TX28311,A16247,17540.47,2024-11-16,Payment,Upon worry born goal popular.
TX28312,A10500,8353.1,2023-03-10,Payment,Team assume fast before despite.
TX28313,A10077,6352.84,2024-01-03,Withdrawal,Situation use student.
TX28314,A16378,18581.05,2022-03-16,Deposit,Player western discussion build.
TX28315,A17665,16263.84,2020-11-23,Withdrawal,Himself suggest decision.
TX28316,A10862,6952.75,2024-01-17,Transfer,Else imagine after gun.
TX28317,A11284,14109.57,2020-10-28,Transfer,Car drop offer language church.
TX28318,A16735,17484.8,2022-03-23,Withdrawal,Type outside.
TX28319,A15281,13586.38,2022-11-06,Deposit,Land senior while bar.
TX28320,A11451,12616.92,2021-02-03,Transfer,Full better.
TX28321,A11431,19147.34,2021-04-22,Payment,Make fast pressure available leader.
TX28322,A10217,9758.51,2022-10-27,Transfer,Involve eat.
TX28323,A13283,5774.86,2024-10-28,Payment,Use first question final.
TX28324,A14169,4782.2,2023-03-14,Transfer,Table Mrs anyone.
TX28325,A10585,13697.32,2022-03-05,Deposit,Similar sister federal system.
TX28326,A13798,789.54,2022-12-08,Transfer,Feeling and mouth feeling.
TX28327,A14620,2252.36,2021-02-06,Transfer,Catch thing establish call.
TX28328,A10442,11374.51,2024-11-10,Payment,Young share big want.
TX28329,A10797,480.88,2024-01-28,Transfer,Child mother particularly science.
TX28330,A14739,14097.63,2022-05-05,Withdrawal,Form enter manager eight production.
TX28331,A15027,10674.02,2022-06-01,Payment,Herself line.
TX28332,A16690,14718.83,2020-11-04,Transfer,Protect star.
TX28333,A13909,-2739.79,2021-10-28,Payment,Say child order here.
TX28334,A12427,17112.51,2021-11-14,Transfer,Peace someone case need.
TX28335,A15338,-1467.77,2021-04-05,Withdrawal,Yard most check health five.
TX28336,A17187,15640.69,2021-05-25,Deposit,Fish car long bar school.
TX28337,A15909,6373.54,2022-11-28,Payment,Detail media although.
TX28338,A15969,-3261.92,2024-06-28,Deposit,Society not your special you.
TX28339,A13927,17292.43,2023-12-30,Transfer,Between another image.
TX28340,A17206,6794.59,2021-06-06,Transfer,Husband occur.
TX28341,A13845,12373.47,2024-01-20,Withdrawal,Lay skin behind beat.
TX28342,A15044,1654.11,2022-09-19,Payment,Group low support agreement eat.
TX28343,A13348,18230.28,2021-02-23,Deposit,Rather play property.
TX28344,A10153,4551.53,2022-01-08,Payment,Visit only suddenly difference finish.
TX28345,A13436,9.61,2022-10-05,Payment,Community ground.
TX28346,A14484,4290.86,2022-11-26,Payment,Available appear modern.
TX28347,A14613,949.03,2022-03-14,Payment,Weight turn listen.
TX28348,A17959,15680.31,2021-12-01,Payment,Myself hit central because.
TX28349,A10480,8903.61,2021-04-14,Transfer,Them spring majority notice force.
TX28350,A17237,17448.08,2022-09-30,Transfer,Performance management nor store.
TX28351,A14695,3875.32,2024-03-24,Deposit,Also travel option drug.
TX28352,A16211,794.95,2025-04-25,Withdrawal,Soldier economic expect.
TX28353,A13115,9962.33,2022-05-05,Deposit,Enjoy above key.
TX28354,A16573,4730.09,2022-02-22,Transfer,Year federal change.
TX28355,A17241,17844.61,2021-06-01,Withdrawal,Mean whom meeting everybody.
TX28356,A16461,14089.39,2020-11-18,Payment,Particularly character economy.
TX28357,A15349,-4681.04,2025-05-21,Withdrawal,Age he candidate.
TX28358,A14919,2312.47,2023-10-13,Transfer,Writer call north thank open.
TX28359,A16436,10180.24,2020-10-28,Payment,This foot.
TX28360,A10756,17756.18,2024-07-25,Transfer,Remember place Mrs.
TX28361,A10429,-4218.89,2021-12-21,Deposit,Future body away.
TX28362,A16442,19712.92,2024-10-30,Payment,After forward around enjoy well.
TX28363,A15352,15228.57,2022-03-10,Withdrawal,Bar late live ready.
TX28364,A11059,19844.37,2022-03-11,Withdrawal,Walk everyone stage house body.
TX28365,A13778,7482.51,2024-08-15,Deposit,Team its ready.
TX28366,A12262,-428.03,2024-03-19,Payment,Him structure still.
TX28367,A15498,8313.38,2021-12-11,Payment,Likely worker responsibility.
TX28368,A13123,-3822.78,2021-08-25,Deposit,Carry improve article ask.
TX28369,A16711,15272.87,2022-10-11,Payment,National very must over crime.
TX28370,A17980,1206.45,2022-04-13,Withdrawal,Decade wait let can movement.
TX28371,A11619,12293.65,2020-07-04,Payment,Image help agent thing.
TX28372,A14268,19340.68,2023-10-29,Deposit,Stock drive kid two.
TX28373,A10971,-3901.28,2022-08-29,Deposit,Blue though.
TX28374,A10841,6035.3,2022-08-18,Transfer,Prevent wait nor.
TX28375,A16244,8115.07,2020-10-28,Transfer,Past four south ball and.
TX28376,A13100,-3654.95,2021-03-19,Payment,Rule keep close.
TX28377,A12611,-3413.95,2020-10-09,Withdrawal,Picture minute.
TX28378,A15805,-3663.68,2022-02-17,Withdrawal,Beat any hundred sit.
TX28379,A12810,6252.79,2024-10-27,Deposit,Camera already television.
TX28380,A12528,16732.32,2020-10-29,Transfer,Morning successful out.
TX28381,A10102,8132.99,2021-07-30,Withdrawal,Avoid heart recognize star.
TX28382,A12825,7234.91,2021-03-10,Transfer,Quality billion clearly simply.
TX28383,A11906,59.42,2023-09-18,Withdrawal,Look room assume evening body.
TX28384,A12149,1131.63,2023-02-05,Withdrawal,Approach check staff although.
TX28385,A13589,14626.97,2022-08-12,Payment,Method rate office.
TX28386,A13536,4241.77,2020-10-16,Payment,Two morning.
TX28387,A15855,15779.84,2022-12-18,Payment,Know really base.
TX28388,A12956,9059.38,2024-04-05,Transfer,Deep Republican.
TX28389,A11441,9897.17,2022-03-29,Deposit,Art day how west amount.
TX28390,A10318,3372.76,2024-06-12,Payment,Measure part matter spend.
TX28391,A13791,9542.67,2024-10-13,Payment,Total attack offer school.
TX28392,A11121,558.53,2020-08-20,Deposit,Put society hear recent.
TX28393,A16842,1649.43,2021-04-30,Deposit,Agree least effect here.
TX28394,A13018,13002.56,2024-09-20,Deposit,Center case.
TX28395,A10034,17275.47,2024-06-24,Withdrawal,Reach prepare collection this.
TX28396,A12339,484.21,2025-03-14,Deposit,Effect second show.
TX28397,A11284,14466.37,2025-04-17,Deposit,Form example pull.
TX28398,A16255,19290.88,2022-09-20,Deposit,Report which send concern.
TX28399,A17027,1424.14,2021-12-02,Withdrawal,Down state here.
TX28400,A10419,4205.99,2023-03-13,Deposit,Job goal.
TX28401,A17595,4272.58,2022-12-24,Payment,Operation prevent.
TX28402,A14573,9206.68,2022-07-04,Payment,Drug political single election.
TX28403,A11258,2655.83,2023-11-02,Withdrawal,Some energy argue prepare.
TX28404,A17779,10371.48,2022-09-25,Deposit,Before run entire watch.
TX28405,A12004,850.24,2022-09-01,Withdrawal,Deep herself begin forward computer.
TX28406,A14280,-3973.1,2024-04-28,Withdrawal,By newspaper.
TX28407,A11315,12035.79,2021-06-10,Withdrawal,Exactly someone.
TX28408,A11104,19232.52,2022-10-21,Deposit,Trial difficult girl.
TX28409,A16354,1298.48,2021-04-20,Payment,Smile goal trial born.
TX28410,A16136,1191.91,2023-12-18,Withdrawal,Very doctor opportunity.
TX28411,A16006,9311.7,2022-04-03,Transfer,Prove study under adult.
TX28412,A11132,1108.3,2022-10-05,Payment,Family heavy conference establish.
TX28413,A11068,-3088.34,2023-02-09,Payment,Best civil city force.
TX28414,A13412,543.52,2021-04-01,Transfer,Staff high bit.
TX28415,A17537,9102.58,2020-07-08,Deposit,Close house provide.
TX28416,A15194,12326.26,2024-08-18,Transfer,Thing according study late receive.
TX28417,A15607,6633.22,2021-04-06,Withdrawal,Finally expect exactly.
TX28418,A11976,6046.99,2020-12-24,Withdrawal,Generation social per while.
TX28419,A16832,13592.0,2022-03-11,Deposit,Foot positive per.
TX28420,A17913,-2916.04,2023-07-29,Withdrawal,Step stuff full type.
TX28421,A15039,-2218.42,2022-09-09,Transfer,Face everybody well investment.
TX28422,A17448,11479.46,2025-03-16,Deposit,By it specific.
TX28423,A10392,-3511.57,2022-07-28,Transfer,Instead suggest less.
TX28424,A10848,19624.97,2022-02-10,Deposit,Other manage action American.
TX28425,A14468,16526.63,2025-01-11,Withdrawal,Both quite quality public.
TX28426,A11948,3261.55,2025-05-17,Transfer,Fall next night.
TX28427,A10091,16062.04,2024-06-19,Withdrawal,Economy check energy population consider.
TX28428,A11203,12849.04,2021-09-30,Payment,Education everything.
TX28429,A13243,4438.59,2023-12-29,Withdrawal,Skin value mother authority she.
TX28430,A15471,2363.35,2020-08-04,Payment,Recognize wait.
TX28431,A16411,11744.84,2022-01-02,Deposit,Development movement read.
TX28432,A10275,3114.6,2024-03-05,Withdrawal,Bed idea factor.
TX28433,A14453,10915.82,2025-05-15,Withdrawal,Produce physical add in man.
TX28434,A13066,-24.56,2024-02-20,Deposit,Young choose work sound traditional.
TX28435,A10438,7177.06,2024-12-08,Transfer,All body pay garden.
TX28436,A17253,5590.68,2024-07-20,Transfer,Population begin late.
TX28437,A10216,5220.5,2020-07-09,Transfer,On cut style read career.
TX28438,A12638,15684.47,2025-03-12,Withdrawal,Much summer might.
TX28439,A12351,13518.4,2022-02-18,Withdrawal,Out main sort guy finish.
TX28440,A11351,5825.5,2021-05-16,Withdrawal,Republican role detail involve.
TX28441,A12804,13686.0,2024-09-14,Transfer,Decade hear.
TX28442,A13298,-4000.88,2024-11-02,Deposit,Central major trade.
TX28443,A12330,19217.34,2022-10-13,Deposit,Able itself film commercial list.
TX28444,A17320,10369.56,2023-10-09,Transfer,Major drive mind.
TX28445,A10823,17458.74,2021-05-31,Deposit,Year leave thing really positive.
TX28446,A16150,19561.61,2023-02-12,Transfer,Probably indeed.
TX28447,A13423,8196.32,2023-09-11,Transfer,Later capital how window.
TX28448,A11753,-145.22,2024-11-24,Deposit,Hour sing me traditional similar.
TX28449,A16164,18397.99,2021-10-20,Withdrawal,Effort security to.
TX28450,A13563,17506.2,2020-11-03,Deposit,Itself large national music modern.
TX28451,A16717,4335.82,2022-12-11,Payment,Financial them.
TX28452,A15078,8383.15,2023-12-21,Transfer,Summer chance front.
TX28453,A12068,2903.6,2021-03-22,Deposit,Interesting peace save hold west.
TX28454,A13095,-685.44,2024-06-11,Withdrawal,Inside like.
TX28455,A11531,10315.85,2025-05-05,Deposit,Congress kitchen say full.
TX28456,A15361,10357.72,2022-02-12,Payment,Every toward way.
TX28457,A14716,17175.77,2021-09-01,Deposit,Defense get nothing challenge.
TX28458,A15916,18423.63,2021-10-03,Transfer,Star purpose sort.
TX28459,A13828,14993.07,2021-08-03,Deposit,Mind part somebody while several.
TX28460,A10773,3794.96,2021-11-18,Deposit,Economy move less mind.
TX28461,A15826,-1882.66,2021-10-19,Transfer,Bed point term.
