policyID,customerID,policyType,premium,issueDate,status,coverageAmount,agentID
P15868,C4374,Home,4673,2023-05-21,Active,369280,A453
P15869,C0587,Life,3419,2024-08-19,Active,365065,A057
P15870,C1043,Auto,4364,2023-04-13,Active,198354,A040
P15871,C3514,Home,4946,2020-11-10,Active,369801,A461
P15872,C3344,Home,2519,2022-06-09,Active,148779,A045
P15873,C3051,Health,4509,2024-08-25,Active,320605,A374
P15874,C4498,Health,2627,2021-12-21,Lapsed,305702,A463
P15875,C4557,Life,3350,2021-03-11,Active,332168,A359
P15876,C0756,Health,3456,2021-01-31,Expired,216314,A240
P15877,C3050,Health,1159,2025-02-16,Expired,176625,A434
P15878,C3409,Life,2000,2024-12-04,Active,408583,A231
P15879,C2691,Auto,4995,2021-11-12,Expired,432308,A081
P15880,C4601,Auto,4209,2022-02-20,Lapsed,70102,A213
P15881,C2051,Auto,3380,2022-02-27,Expired,496451,A269
P15882,C2716,Health,1845,2021-05-22,Lapsed,160190,A347
P15883,C4747,Auto,3457,2021-03-09,Expired,349209,A447
P15884,C1893,Home,844,2021-06-02,Lapsed,466138,A102
P15885,C0167,Home,1207,2022-07-14,Lapsed,153615,A308
P15886,C2253,Health,2367,2025-03-09,Lapsed,489065,A149
P15887,C3973,Health,3387,2021-04-01,Expired,229733,A305
P15888,C3159,Life,2787,2024-03-27,Lapsed,65913,A123
P15889,C1317,Life,469,2025-06-16,Active,154480,A167
P15890,C3766,Health,4959,2021-08-18,Lapsed,14883,A076
P15891,C0199,Life,3781,2021-01-28,Lapsed,279524,A219
P15892,C0032,Health,3515,2024-01-28,Lapsed,319467,A068
P15893,C1023,Home,3172,2021-02-10,Lapsed,481506,A256
P15894,C0424,Home,1042,2021-09-25,Expired,255113,A335
P15895,C4341,Auto,2640,2023-01-08,Active,117156,A119
P15896,C3822,Life,3065,2024-07-24,Active,220815,A127
P15897,C3005,Travel,2849,2021-09-16,Expired,493300,A149
P15898,C0361,Home,374,2021-08-24,Expired,345905,A296
P15899,C0752,Life,2878,2024-10-11,Expired,204204,A003
P15900,C4178,Health,1638,2024-08-07,Active,150463,A083
P15901,C0219,Travel,2189,2024-09-15,Expired,338996,A300
P15902,C4100,Home,853,2024-10-05,Lapsed,400176,A169
P15903,C0122,Travel,4523,2022-11-04,Expired,212782,A084
P15904,C1086,Travel,2522,2024-03-22,Expired,221192,A442
P15905,C1504,Home,947,2021-04-26,Active,238230,A048
P15906,C3042,Life,4967,2021-02-01,Lapsed,214308,A179
P15907,C4187,Auto,356,2022-06-07,Expired,11918,A094
P15908,C0203,Health,683,2024-10-28,Lapsed,20647,A316
P15909,C1349,Home,3476,2021-04-11,Lapsed,169380,A253
P15910,C3480,Auto,4239,2020-11-04,Expired,68401,A188
P15911,C4133,Home,451,2023-04-28,Lapsed,29201,A277
P15912,C0860,Travel,2456,2020-12-06,Active,76577,A016
P15913,C0885,Home,2337,2021-04-30,Expired,193862,A136
P15914,C1620,Travel,3616,2023-09-23,Lapsed,149290,A088
P15915,C0642,Auto,4748,2021-01-10,Lapsed,86960,A096
P15916,C4370,Health,1078,2023-09-01,Lapsed,478321,A346
P15917,C2635,Life,3788,2021-11-14,Expired,182292,A006
P15918,C1699,Life,3980,2023-06-20,Expired,342463,A061
P15919,C3611,Life,1497,2023-05-16,Lapsed,480005,A346
P15920,C3982,Life,1149,2023-06-09,Expired,367726,A076
P15921,C3876,Life,4849,2023-11-03,Lapsed,426462,A155
P15922,C1785,Travel,4302,2021-04-08,Active,34623,A073
P15923,C4750,Travel,579,2024-07-17,Lapsed,226493,A400
P15924,C4706,Auto,1470,2024-10-13,Lapsed,391496,A425
P15925,C0668,Home,786,2024-08-05,Expired,97530,A453
P15926,C4475,Life,2082,2022-01-26,Active,173903,A408
P15927,C0437,Home,1346,2024-05-27,Expired,13503,A192
P15928,C3024,Travel,4965,2022-01-09,Expired,138004,A056
P15929,C4295,Auto,4537,2023-10-04,Expired,106509,A478
P15930,C3937,Auto,630,2024-03-04,Active,419963,A090
P15931,C2918,Health,4523,2022-02-13,Expired,24861,A063
P15932,C1383,Auto,1997,2024-09-27,Active,486597,A433
P15933,C3807,Travel,3598,2023-07-16,Lapsed,49377,A014
P15934,C3841,Life,534,2023-11-09,Lapsed,318676,A180
P15935,C1508,Travel,1371,2023-03-04,Active,165546,A433
P15936,C2347,Travel,3925,2021-05-04,Active,349666,A346
P15937,C4230,Life,1186,2021-03-02,Lapsed,215524,A388
P15938,C3800,Home,4534,2024-10-15,Lapsed,414497,A079
P15939,C0376,Home,1771,2022-08-26,Active,62877,A282
P15940,C3066,Home,2720,2022-04-13,Lapsed,264767,A385
P15941,C0669,Travel,2545,2025-03-25,Lapsed,338617,A155
P15942,C2810,Travel,556,2023-04-26,Active,240585,A491
P15943,C3295,Health,1228,2025-04-11,Expired,87687,A143
P15944,C4085,Auto,1832,2023-02-17,Lapsed,215540,A093
P15945,C1711,Travel,1207,2022-06-24,Expired,260207,A499
P15946,C0216,Auto,3322,2020-11-27,Active,379232,A307
P15947,C4345,Auto,3977,2023-10-01,Expired,331654,A294
P15948,C2006,Travel,3350,2022-09-11,Active,245395,A419
P15949,C0435,Home,4585,2021-08-14,Lapsed,331571,A483
P15950,C0756,Auto,1455,2022-04-27,Active,360732,A403
P15951,C3631,Travel,3771,2020-09-16,Expired,103794,A444
P15952,C1183,Travel,3380,2020-07-05,Active,123402,A234
P15953,C2977,Home,4443,2023-08-13,Active,260186,A482
P15954,C2008,Life,3249,2022-01-12,Active,354382,A484
P15955,C1058,Auto,1023,2021-01-04,Active,37428,A060
P15956,C3271,Home,2870,2021-06-10,Expired,400034,A061
P15957,C0504,Health,3226,2021-01-07,Expired,358212,A303
P15958,C2603,Health,1106,2020-10-31,Lapsed,354287,A147
P15959,C2898,Travel,2846,2022-11-12,Active,480207,A118
P15960,C2423,Auto,4192,2021-11-28,Lapsed,147247,A235
P15961,C3479,Health,1981,2022-01-20,Expired,146984,A149
P15962,C2096,Home,2077,2023-02-11,Expired,275976,A204
P15963,C2409,Health,4368,2024-10-19,Expired,358651,A438
P15964,C0492,Travel,1627,2025-02-05,Expired,132809,A092
P15965,C4941,Life,4061,2022-04-20,Active,135569,A101
P15966,C4433,Home,815,2023-03-18,Active,120734,A045
P15967,C4837,Health,687,2022-08-11,Expired,184106,A140
P15968,C2514,Health,2123,2021-08-11,Active,65341,A005
P15969,C4736,Home,1935,2022-11-27,Active,204688,A189
P15970,C3386,Travel,4448,2022-05-25,Active,314412,A177
P15971,C4852,Health,1702,2020-07-02,Expired,37567,A362
P15972,C3970,Travel,1087,2024-09-16,Lapsed,39954,A060
P15973,C2425,Life,2716,2020-10-19,Expired,117904,A221
P15974,C4218,Life,3515,2023-08-17,Expired,262795,A003
P15975,C2937,Auto,464,2024-05-14,Active,18495,A056
P15976,C1563,Life,2146,2021-11-22,Lapsed,16944,A165
P15977,C3449,Health,3397,2024-11-24,Expired,208503,A449
P15978,C3121,Life,401,2020-07-01,Expired,193989,A048
P15979,C3463,Auto,963,2022-12-28,Expired,224680,A146
P15980,C1545,Home,681,2024-10-05,Lapsed,29262,A296
P15981,C2080,Auto,2236,2022-12-24,Lapsed,431585,A267
P15982,C1237,Travel,1246,2023-06-29,Expired,264463,A429
P15983,C4973,Health,405,2023-06-24,Lapsed,492018,A198
P15984,C2225,Home,3415,2023-06-02,Lapsed,455494,A111
P15985,C0549,Auto,556,2023-05-04,Active,323249,A218
P15986,C1565,Travel,3977,2021-11-19,Lapsed,182777,A262
P15987,C4313,Health,2993,2023-05-26,Lapsed,292216,A369
P15988,C4589,Auto,2507,2022-08-22,Expired,98648,A275
P15989,C2012,Health,796,2021-01-09,Lapsed,253692,A038
P15990,C3121,Home,462,2020-10-06,Active,38079,A026
P15991,C2683,Home,1071,2021-03-06,Expired,318939,A082
P15992,C2570,Health,687,2020-08-15,Expired,39341,A387
P15993,C2100,Auto,1774,2023-02-17,Lapsed,146831,A115
P15994,C4235,Auto,2170,2020-07-05,Expired,121978,A062
P15995,C4052,Home,485,2022-10-28,Active,88324,A025
P15996,C4522,Life,1135,2021-08-17,Lapsed,328502,A389
P15997,C4471,Home,3614,2022-07-02,Expired,262721,A135
P15998,C3504,Life,4728,2023-10-22,Active,44429,A356
P15999,C4353,Health,1647,2021-07-30,Lapsed,344998,A055
P16000,C3520,Travel,364,2022-02-27,Lapsed,361124,A337
P16001,C2381,Health,1287,2024-09-13,Active,189763,A208
P16002,C2880,Health,2626,2023-09-05,Expired,85006,A270
P16003,C2895,Travel,4985,2024-02-26,Active,247097,A433
P16004,C1064,Health,1670,2021-10-12,Active,47967,A162
P16005,C4262,Home,3102,2023-01-18,Lapsed,43808,A213
P16006,C3702,Travel,2222,2024-11-24,Active,20612,A366
P16007,C4532,Auto,1648,2021-12-01,Lapsed,229898,A034
P16008,C3092,Health,1111,2021-03-23,Active,301715,A471
P16009,C3739,Health,2971,2023-06-15,Lapsed,374554,A012
P16010,C4553,Home,3528,2020-07-04,Active,145081,A110
P16011,C1068,Auto,1781,2021-02-11,Expired,356642,A123
P16012,C2018,Auto,1372,2024-06-24,Lapsed,148012,A165
P16013,C2910,Travel,1630,2023-06-23,Active,301426,A074
P16014,C0085,Travel,524,2025-01-28,Expired,271006,A145
P16015,C2515,Travel,1418,2022-03-19,Expired,491989,A151
P16016,C2962,Life,3533,2023-08-05,Lapsed,272472,A235
P16017,C4648,Life,3676,2023-10-11,Expired,265773,A315
P16018,C0443,Travel,470,2023-07-25,Expired,460815,A149
P16019,C3658,Travel,2228,2022-05-14,Active,341029,A046
P16020,C2736,Travel,3012,2021-10-09,Lapsed,148766,A360
P16021,C4335,Life,3022,2021-08-16,Active,68679,A375
P16022,C2678,Travel,842,2021-06-08,Lapsed,115617,A475
P16023,C1494,Auto,1866,2024-04-13,Lapsed,413864,A025
P16024,C0494,Travel,3897,2021-03-17,Lapsed,288469,A040
P16025,C2229,Health,3482,2024-12-28,Active,497172,A388
P16026,C0421,Health,1130,2022-07-05,Active,377846,A154
P16027,C1377,Travel,1789,2021-01-24,Expired,80486,A097
P16028,C0888,Travel,1229,2021-08-03,Lapsed,203276,A042
P16029,C0843,Life,1739,2024-08-01,Active,22918,A106
P16030,C4705,Travel,2705,2023-05-04,Lapsed,183273,A294
P16031,C0770,Travel,4123,2025-02-28,Lapsed,293365,A051
P16032,C0459,Life,820,2023-12-06,Expired,13595,A235
P16033,C3196,Auto,4382,2023-03-01,Active,113666,A226
P16034,C2039,Life,3464,2022-09-20,Expired,83895,A289
P16035,C1029,Home,892,2023-12-31,Expired,467789,A221
P16036,C2357,Life,1429,2021-01-22,Expired,291136,A101
P16037,C4200,Auto,4858,2024-11-15,Lapsed,198844,A185
P16038,C4400,Life,3814,2023-04-21,Active,60578,A312
P16039,C4464,Auto,3496,2020-12-04,Expired,317501,A410
P16040,C3763,Health,1593,2025-01-30,Expired,267601,A035
P16041,C0813,Home,1722,2021-09-14,Expired,461398,A062
P16042,C3325,Health,2066,2022-08-21,Expired,487532,A456
P16043,C1754,Health,1641,2023-10-09,Active,217336,A138
P16044,C2000,Health,876,2023-06-24,Expired,115197,A327
P16045,C4351,Travel,2751,2022-02-22,Active,347032,A114
P16046,C0213,Life,2633,2023-02-05,Active,87831,A350
P16047,C4469,Health,1790,2023-05-27,Expired,181933,A325
P16048,C4048,Life,4195,2024-01-04,Lapsed,155358,A142
P16049,C3060,Home,811,2024-01-10,Lapsed,390499,A345
P16050,C2440,Auto,4927,2024-03-30,Lapsed,163124,A013
P16051,C2264,Health,3514,2023-02-15,Lapsed,17728,A319
P16052,C0691,Travel,2493,2021-03-12,Lapsed,345717,A346
P16053,C3136,Home,4522,2022-09-08,Expired,30920,A339
P16054,C1757,Auto,2466,2022-09-14,Active,438280,A487
P16055,C0368,Travel,3407,2021-09-26,Lapsed,422234,A271
P16056,C4584,Life,2242,2023-03-18,Active,374561,A232
P16057,C2514,Home,2001,2022-04-22,Lapsed,356561,A284
P16058,C2293,Auto,3211,2020-07-27,Expired,420005,A037
P16059,C4445,Travel,1242,2023-06-02,Expired,391800,A114
P16060,C3962,Auto,1950,2024-12-31,Expired,245522,A166
P16061,C3983,Home,720,2024-03-25,Expired,227063,A426
P16062,C2132,Auto,2832,2025-02-09,Expired,81606,A195
P16063,C2565,Health,3152,2022-06-24,Lapsed,404129,A074
P16064,C3141,Health,3254,2024-02-13,Lapsed,324720,A317
P16065,C3033,Health,4241,2022-03-26,Active,326964,A299
P16066,C3655,Home,2656,2021-01-13,Lapsed,308634,A372
P16067,C4325,Auto,4414,2023-05-20,Active,202440,A442
P16068,C4737,Health,879,2024-10-27,Active,94094,A189
P16069,C1359,Auto,4683,2024-04-28,Lapsed,312306,A497
P16070,C4630,Life,3239,2024-10-02,Active,278661,A385
P16071,C3945,Life,3563,2022-12-14,Active,428852,A164
P16072,C3655,Home,2384,2021-09-18,Active,101460,A239
P16073,C4903,Auto,1948,2023-12-17,Lapsed,442528,A315
P16074,C2209,Life,3715,2023-03-19,Expired,241675,A021
P16075,C2705,Health,1039,2022-12-14,Expired,164283,A047
P16076,C1837,Travel,4317,2021-10-13,Expired,426692,A242
P16077,C2302,Life,4821,2020-12-20,Expired,264197,A105
P16078,C0811,Life,2509,2020-06-19,Expired,197523,A355
P16079,C1503,Travel,3546,2021-02-03,Active,263588,A196
P16080,C2383,Life,3121,2024-07-16,Active,217121,A047
P16081,C3353,Health,685,2023-04-16,Lapsed,28726,A247
P16082,C2963,Health,2390,2023-06-26,Expired,384513,A353
P16083,C3088,Life,859,2020-12-04,Lapsed,157864,A199
P16084,C0787,Auto,1568,2024-09-19,Lapsed,481927,A065
P16085,C3783,Home,1862,2024-09-30,Active,37448,A145
P16086,C0832,Home,3590,2022-08-06,Expired,402999,A146
P16087,C4206,Travel,4327,2024-05-29,Lapsed,494076,A154
P16088,C4097,Life,2894,2022-07-10,Active,319225,A315
P16089,C1493,Health,3548,2022-07-13,Lapsed,55644,A293
P16090,C1745,Auto,2896,2024-03-20,Active,26541,A050
P16091,C2455,Life,1268,2021-04-13,Lapsed,250200,A288
P16092,C1540,Home,3546,2024-03-02,Lapsed,343467,A432
P16093,C1609,Travel,3765,2023-03-16,Expired,112316,A393
P16094,C2975,Auto,2544,2021-06-11,Expired,482495,A426
P16095,C3116,Travel,2912,2023-03-16,Active,486911,A250
P16096,C1238,Travel,1631,2024-01-19,Expired,93504,A379
P16097,C4894,Life,4247,2024-10-31,Active,432897,A200
P16098,C4191,Life,1252,2021-01-20,Lapsed,203200,A264
P16099,C4259,Travel,1443,2024-05-03,Active,472939,A224
P16100,C4132,Health,1940,2022-10-20,Active,143301,A346
P16101,C0326,Travel,1436,2022-12-15,Expired,465565,A451
P16102,C1229,Health,2569,2022-08-16,Expired,423171,A479
P16103,C3660,Home,347,2024-10-11,Active,275901,A456
P16104,C2189,Home,3147,2024-04-22,Lapsed,70523,A151
P16105,C3920,Life,1502,2024-12-19,Expired,295690,A165
P16106,C4060,Life,1029,2022-08-21,Expired,164313,A450
P16107,C3640,Life,3025,2021-11-06,Active,328874,A237
P16108,C0879,Health,1514,2020-09-15,Lapsed,448946,A219
P16109,C1777,Auto,538,2022-10-13,Active,208222,A497
P16110,C1237,Home,4179,2023-01-06,Active,29298,A059
P16111,C3859,Life,4524,2022-05-29,Active,146846,A412
P16112,C0406,Health,3234,2024-01-21,Active,475772,A206
P16113,C1897,Home,4722,2024-11-06,Expired,152176,A227
P16114,C0090,Auto,1230,2023-07-07,Expired,60335,A431
P16115,C4644,Life,406,2020-08-13,Lapsed,354095,A159
P16116,C4317,Health,1496,2025-03-31,Active,27701,A225
P16117,C2255,Home,3104,2022-10-14,Expired,164165,A280
P16118,C2340,Auto,3423,2023-05-17,Active,262117,A463
P16119,C3063,Life,2520,2022-03-30,Lapsed,459736,A329
P16120,C2027,Life,1525,2020-07-13,Lapsed,161479,A092
P16121,C2082,Health,4904,2020-12-05,Expired,347983,A013
P16122,C2611,Life,4317,2023-02-28,Active,327102,A152
P16123,C3649,Life,734,2022-08-05,Active,232279,A198
P16124,C0560,Auto,1310,2024-11-03,Expired,454537,A102
P16125,C0250,Health,759,2024-09-29,Active,355141,A137
P16126,C3945,Home,1631,2020-09-05,Expired,172936,A421
P16127,C0046,Home,988,2022-06-24,Lapsed,92779,A491
P16128,C3267,Home,4134,2023-12-07,Lapsed,320527,A086
P16129,C4383,Health,2600,2024-05-10,Lapsed,98335,A059
P16130,C1976,Auto,1887,2022-02-11,Active,49727,A046
P16131,C1705,Travel,4096,2024-06-24,Expired,119091,A259
P16132,C4475,Auto,3498,2024-06-26,Active,21483,A251
P16133,C4861,Auto,2791,2024-08-26,Lapsed,202812,A343
P16134,C2072,Home,2092,2025-06-09,Lapsed,165894,A125
P16135,C3192,Auto,3833,2022-02-01,Active,28932,A306
P16136,C2327,Life,2646,2021-08-04,Lapsed,44906,A091
P16137,C0182,Home,4492,2021-01-28,Active,154440,A168
P16138,C0724,Auto,4964,2022-07-30,Active,297084,A138
P16139,C3329,Home,3115,2021-12-14,Expired,339251,A134
P16140,C0996,Home,1135,2021-11-25,Active,345787,A174
P16141,C2718,Travel,3303,2024-08-24,Expired,204598,A468
P16142,C0375,Travel,2133,2024-06-23,Active,264977,A234
P16143,C0144,Health,4104,2025-02-25,Active,370646,A444
P16144,C1064,Life,3013,2023-01-09,Active,147692,A343
P16145,C1724,Health,2850,2023-02-20,Lapsed,271163,A479
P16146,C0491,Home,4093,2022-10-12,Active,235913,A105
P16147,C3692,Life,2125,2023-08-12,Active,423607,A419
P16148,C3932,Life,4528,2021-05-24,Expired,41054,A070
P16149,C2745,Auto,2146,2023-02-25,Lapsed,366708,A205
P16150,C0874,Home,1365,2024-02-27,Active,234268,A361
P16151,C2194,Auto,1421,2024-12-07,Active,187372,A223
P16152,C0709,Auto,4983,2023-05-23,Expired,206959,A406
P16153,C4739,Life,369,2021-07-03,Active,499469,A218
P16154,C3554,Travel,2141,2021-04-28,Lapsed,434190,A255
P16155,C1491,Auto,4180,2024-11-13,Lapsed,338793,A034
P16156,C3225,Home,4740,2021-12-29,Lapsed,498606,A263
P16157,C1460,Auto,4981,2024-10-21,Expired,274294,A250
P16158,C4167,Life,1643,2025-05-09,Active,172235,A101
P16159,C3881,Home,1495,2022-04-13,Expired,251494,A430
P16160,C2450,Home,958,2022-05-03,Lapsed,427613,A045
P16161,C0596,Travel,2829,2024-05-15,Expired,389811,A334
P16162,C2494,Life,4765,2023-06-20,Expired,119437,A235
P16163,C3740,Life,961,2022-01-26,Active,438523,A170
P16164,C0549,Auto,4789,2023-12-05,Lapsed,332089,A208
P16165,C3437,Auto,2838,2025-02-01,Expired,19793,A071
P16166,C3634,Home,3242,2025-02-23,Lapsed,41123,A250
P16167,C1990,Auto,2617,2025-04-24,Active,117317,A211
P16168,C0282,Health,2036,2023-11-15,Expired,154763,A245
P16169,C3352,Life,1807,2021-06-18,Active,36807,A360
P16170,C1235,Life,1051,2024-03-03,Active,160383,A103
P16171,C0307,Auto,1211,2021-06-26,Active,337700,A395
P16172,C0204,Health,1895,2020-10-23,Expired,345026,A212
P16173,C4560,Health,4383,2023-04-10,Expired,119247,A453
P16174,C0366,Health,2106,2024-08-01,Expired,35571,A202
P16175,C3027,Health,4904,2021-01-22,Active,26166,A367
P16176,C4159,Travel,4536,2021-02-07,Expired,453972,A398
P16177,C2267,Health,3688,2025-03-31,Expired,439431,A454
P16178,C0355,Life,2907,2021-07-21,Active,378749,A028
P16179,C2687,Travel,1949,2022-10-10,Expired,228301,A414
P16180,C4254,Life,4579,2021-07-19,Expired,204412,A251
P16181,C1272,Travel,830,2021-04-25,Lapsed,236221,A211
P16182,C5000,Travel,627,2024-09-11,Lapsed,61278,A060
P16183,C2941,Life,3083,2023-04-30,Active,202015,A261
P16184,C3382,Auto,453,2024-11-24,Expired,33581,A226
P16185,C3654,Travel,1211,2022-12-21,Expired,272799,A271
P16186,C0381,Health,2127,2024-09-03,Expired,113729,A107
P16187,C4524,Life,4731,2023-12-29,Expired,109198,A373
P16188,C2037,Life,2387,2022-06-10,Active,362183,A445
P16189,C1676,Home,4716,2021-10-29,Lapsed,488859,A358
P16190,C2392,Travel,809,2025-04-19,Lapsed,303952,A389
P16191,C2668,Travel,1182,2023-11-22,Expired,99947,A143
P16192,C2457,Health,1000,2020-10-12,Expired,394867,A056
P16193,C3546,Travel,2460,2022-12-01,Expired,86210,A417
P16194,C1996,Life,2208,2022-10-01,Active,248785,A242
P16195,C3739,Auto,1833,2024-07-29,Lapsed,401074,A181
P16196,C0158,Life,1304,2024-05-15,Lapsed,96494,A265
P16197,C3539,Auto,4920,2021-10-05,Lapsed,311973,A303
P16198,C1526,Auto,3252,2021-01-04,Active,397400,A156
P16199,C1412,Health,1629,2022-11-30,Lapsed,264868,A483
P16200,C0754,Life,451,2024-04-15,Active,89940,A017
P16201,C4775,Home,3281,2023-01-17,Expired,479095,A451
P16202,C1992,Health,1087,2020-11-27,Lapsed,303768,A216
P16203,C3945,Health,3901,2024-06-11,Lapsed,39398,A451
P16204,C1939,Auto,3876,2025-03-14,Lapsed,310727,A268
P16205,C2748,Travel,330,2024-10-24,Active,168021,A353
P16206,C1227,Health,1561,2025-01-18,Expired,195442,A181
P16207,C3734,Health,881,2022-10-13,Expired,50106,A103
P16208,C4792,Health,4312,2021-04-12,Active,414017,A233
P16209,C3208,Travel,3385,2023-10-08,Lapsed,20662,A332
P16210,C4343,Health,2018,2023-01-16,Lapsed,376129,A499
P16211,C3673,Auto,4072,2025-01-21,Active,295696,A276
P16212,C3445,Life,4258,2022-08-09,Lapsed,96426,A391
P16213,C0926,Life,4134,2022-09-22,Active,215719,A185
P16214,C3584,Auto,474,2021-10-29,Active,402405,A042
P16215,C2458,Life,3707,2021-11-17,Expired,235064,A402
P16216,C3758,Travel,2434,2021-09-13,Lapsed,405962,A277
P16217,C3545,Auto,4244,2024-05-11,Expired,432422,A018
P16218,C0824,Health,3061,2024-11-09,Expired,185044,A148
P16219,C1615,Travel,1431,2024-04-14,Expired,164157,A001
P16220,C4500,Travel,3200,2023-10-11,Lapsed,426040,A109
P16221,C4900,Health,3526,2023-12-02,Lapsed,376888,A148
P16222,C4830,Travel,655,2024-05-23,Lapsed,56191,A246
P16223,C2560,Life,1711,2024-08-05,Lapsed,208738,A277
P16224,C1969,Auto,663,2020-07-09,Expired,343405,A228
P16225,C3829,Home,533,2022-05-06,Active,356467,A035
P16226,C1229,Auto,4494,2022-06-27,Active,431551,A190
P16227,C1533,Auto,2032,2023-01-12,Active,367225,A028
P16228,C3834,Home,2570,2021-10-06,Active,165714,A071
P16229,C2197,Home,4979,2023-06-26,Lapsed,205723,A162
P16230,C3569,Travel,2968,2024-09-19,Active,134719,A187
P16231,C3742,Health,4958,2020-09-14,Expired,419779,A109
P16232,C3719,Health,1506,2021-02-15,Active,475430,A473
P16233,C0174,Travel,4505,2024-04-20,Expired,210888,A185
P16234,C3863,Life,2052,2022-04-05,Lapsed,233456,A083
P16235,C0318,Life,809,2020-11-15,Expired,376094,A007
P16236,C4414,Home,835,2024-06-09,Lapsed,442460,A355
P16237,C4066,Health,1822,2024-03-12,Lapsed,298339,A291
P16238,C4268,Home,1280,2022-09-17,Lapsed,301395,A090
P16239,C0180,Health,4675,2020-07-09,Active,280007,A021
P16240,C3434,Health,2382,2024-02-11,Active,75333,A217
P16241,C4293,Travel,1148,2022-10-03,Expired,231710,A453
P16242,C4762,Health,1164,2023-01-12,Lapsed,267867,A069
P16243,C4815,Home,4703,2023-11-11,Lapsed,359239,A276
P16244,C2545,Health,3639,2023-01-25,Expired,98279,A281
P16245,C2833,Travel,4459,2025-02-09,Active,328107,A186
P16246,C4534,Life,3915,2023-02-28,Active,144650,A314
P16247,C1953,Life,803,2025-03-17,Expired,304675,A005
P16248,C4259,Auto,754,2023-01-09,Expired,375634,A428
P16249,C1635,Life,4345,2023-07-28,Lapsed,334656,A226
P16250,C1665,Travel,3177,2024-08-20,Lapsed,357295,A435
P16251,C4341,Auto,2148,2021-08-30,Expired,233297,A034
P16252,C2877,Travel,2686,2024-08-21,Expired,190521,A301
P16253,C4027,Auto,3196,2024-04-28,Active,373320,A323
P16254,C3545,Health,3358,2023-01-31,Active,356206,A398
P16255,C0469,Life,857,2024-07-16,Lapsed,187238,A330
P16256,C3227,Life,1004,2022-03-30,Lapsed,404398,A130
P16257,C0623,Auto,4458,2022-04-07,Expired,374698,A061
P16258,C3447,Life,3714,2021-09-03,Expired,328192,A247
P16259,C3583,Health,1716,2023-07-23,Expired,188878,A183
P16260,C2764,Health,339,2022-03-30,Expired,194685,A011
P16261,C0489,Home,3926,2024-12-10,Active,418446,A391
P16262,C0529,Travel,1126,2023-03-08,Lapsed,464072,A139
P16263,C1178,Health,2191,2020-12-25,Lapsed,126248,A495
P16264,C2834,Home,745,2022-12-04,Expired,489267,A165
P16265,C3144,Auto,3826,2023-05-26,Lapsed,443185,A383
P16266,C0051,Life,2395,2020-06-17,Active,469981,A069
P16267,C1582,Home,4044,2025-01-10,Active,263158,A407
P16268,C3949,Travel,1694,2024-07-06,Expired,228101,A133
P16269,C1751,Home,1144,2023-12-16,Lapsed,480708,A072
P16270,C0385,Health,3630,2020-12-21,Active,316737,A436
P16271,C0122,Home,4837,2020-07-11,Active,464963,A407
P16272,C0460,Home,4268,2021-04-15,Expired,289891,A065
P16273,C2575,Auto,743,2020-08-01,Expired,280390,A121
P16274,C1902,Life,3951,2023-09-06,Lapsed,396685,A065
P16275,C4287,Travel,2879,2023-07-10,Lapsed,235859,A020
P16276,C3643,Auto,4296,2023-07-22,Lapsed,355122,A328
P16277,C0636,Home,4716,2023-12-30,Expired,272515,A204
P16278,C1024,Travel,1913,2024-07-04,Lapsed,114922,A235
P16279,C4161,Home,4308,2024-07-22,Active,349230,A193
P16280,C2418,Travel,326,2024-11-28,Active,221508,A080
P16281,C4874,Travel,2327,2022-11-01,Active,278420,A202
P16282,C1241,Health,3900,2022-12-10,Active,85336,A189
P16283,C0103,Home,556,2023-07-12,Expired,271550,A213
P16284,C0103,Auto,3940,2024-07-17,Active,380406,A190
P16285,C1714,Travel,4238,2023-11-09,Lapsed,247035,A486
P16286,C4795,Life,797,2022-06-06,Lapsed,334439,A088
P16287,C4736,Home,1287,2022-04-26,Expired,135941,A258
P16288,C0052,Auto,4114,2022-04-03,Lapsed,474519,A426
P16289,C2052,Travel,3784,2020-10-13,Expired,288415,A075
P16290,C4404,Health,4973,2023-03-12,Active,447020,A022
P16291,C4339,Life,1008,2020-08-29,Expired,30767,A140
P16292,C0534,Home,3461,2021-04-03,Lapsed,203929,A494
P16293,C3078,Travel,4633,2025-01-19,Active,234960,A018
P16294,C1131,Travel,4727,2022-09-11,Active,334919,A389
P16295,C4219,Auto,4717,2021-11-19,Lapsed,371450,A050
P16296,C0421,Life,2768,2023-05-13,Active,464991,A263
P16297,C0803,Travel,2650,2023-12-09,Expired,75515,A168
P16298,C2994,Travel,4666,2022-10-14,Active,402039,A436
P16299,C2668,Home,1265,2025-05-01,Lapsed,151275,A181
P16300,C4607,Life,4347,2023-07-25,Active,104815,A197
P16301,C2594,Home,4440,2024-04-27,Active,222805,A019
P16302,C0043,Auto,2820,2025-03-02,Lapsed,422254,A198
P16303,C1788,Home,4325,2020-12-07,Lapsed,74071,A386
P16304,C1500,Travel,4411,2022-02-09,Expired,254443,A060
P16305,C0290,Home,940,2025-03-31,Expired,80289,A303
P16306,C1562,Home,1528,2021-03-07,Expired,36628,A014
P16307,C1438,Home,3872,2022-09-29,Expired,293130,A397
P16308,C2154,Life,783,2020-08-24,Expired,394430,A337
P16309,C3591,Life,3002,2021-08-01,Active,134259,A049
