enrollmentID,studentID,courseID,enrollDate
E14501,S00234,C007,2021-05-11
E14502,S01305,C068,2023-01-09
E14503,S00530,C081,2021-06-27
E14504,S02884,C061,2025-03-20
E14505,S01848,C099,2023-06-04
E14506,S02204,C013,2021-12-22
E14507,S00916,C020,2025-01-25
E14508,S00139,C024,2022-11-11
E14509,S01074,C041,2024-02-19
E14510,S01153,C023,2023-06-30
E14511,S01453,C072,2023-06-11
E14512,S01844,C034,2023-03-21
E14513,S00388,C065,2021-11-08
E14514,S00972,C068,2022-10-15
E14515,S02059,C085,2023-07-03
E14516,S02492,C055,2024-02-10
E14517,S01381,C091,2022-04-14
E14518,S00166,C081,2025-02-24
E14519,S00421,C060,2023-12-03
E14520,S02863,C078,2022-06-02
E14521,S00514,C004,2024-10-26
E14522,S01495,C007,2023-02-04
E14523,S01268,C003,2020-07-12
E14524,S00285,C007,2021-12-22
E14525,S02103,C020,2020-10-23
E14526,S02146,C099,2022-02-14
E14527,S00429,C063,2022-10-24
E14528,S01115,C080,2021-01-18
E14529,S01888,C085,2023-06-25
E14530,S02472,C083,2023-05-28
E14531,S00031,C064,2023-08-09
E14532,S02968,C045,2025-01-10
E14533,S00891,C036,2020-12-03
E14534,S00968,C082,2024-09-28
E14535,S00820,C075,2022-12-10
E14536,S00216,C068,2022-02-18
E14537,S01583,C076,2020-11-30
E14538,S02908,C072,2021-03-25
E14539,S02080,C049,2024-09-19
E14540,S02906,C062,2024-12-13
E14541,S00394,C028,2022-03-10
E14542,S02837,C080,2023-11-24
E14543,S02940,C032,2024-03-15
E14544,S02716,C009,2022-07-07
E14545,S01295,C048,2021-11-01
E14546,S01184,C034,2022-09-21
E14547,S00577,C020,2023-10-06
E14548,S02959,C028,2022-01-10
E14549,S00292,C095,2022-06-08
E14550,S02771,C037,2025-05-15
E14551,S00945,C070,2021-12-03
E14552,S02186,C039,2024-07-18
E14553,S02811,C096,2021-11-08
E14554,S00593,C028,2021-07-28
E14555,S00372,C038,2020-12-14
E14556,S01825,C095,2021-08-15
E14557,S01837,C043,2022-05-29
E14558,S02711,C056,2023-10-24
E14559,S00555,C085,2021-05-31
E14560,S02836,C066,2024-04-04
E14561,S01324,C065,2023-11-18
E14562,S01254,C030,2024-01-23
E14563,S02949,C049,2024-05-09
E14564,S02072,C061,2022-08-09
E14565,S02696,C066,2024-01-24
E14566,S00763,C026,2021-10-23
E14567,S01129,C036,2020-07-01
E14568,S00592,C053,2022-02-23
E14569,S01307,C051,2021-05-13
E14570,S01726,C084,2021-06-08
E14571,S01615,C008,2021-03-30
E14572,S01796,C026,2025-05-20
E14573,S00089,C085,2025-01-09
E14574,S02456,C059,2024-09-22
E14575,S02814,C026,2022-11-23
E14576,S02483,C083,2021-04-21
E14577,S02931,C008,2024-04-25
E14578,S02595,C092,2022-12-28
E14579,S01783,C069,2020-09-01
E14580,S00603,C100,2021-08-13
E14581,S00684,C023,2023-05-30
E14582,S00922,C013,2021-08-31
E14583,S02348,C080,2024-08-10
E14584,S00767,C062,2021-09-12
E14585,S01498,C093,2023-12-07
E14586,S02045,C026,2024-04-24
E14587,S00392,C014,2023-04-26
E14588,S00685,C024,2023-12-11
E14589,S01101,C056,2025-02-02
E14590,S02364,C032,2023-09-22
E14591,S00264,C057,2022-11-06
E14592,S02763,C097,2021-11-26
E14593,S02910,C056,2020-06-25
E14594,S00542,C056,2022-06-13
E14595,S02018,C093,2022-04-30
E14596,S02007,C031,2024-03-15
E14597,S01887,C057,2024-10-17
E14598,S00410,C069,2020-08-07
E14599,S00245,C042,2021-04-06
E14600,S02834,C003,2022-07-31
E14601,S01739,C051,2020-09-05
E14602,S02661,C081,2022-05-19
E14603,S01049,C064,2023-05-08
E14604,S02337,C052,2022-08-17
E14605,S01351,C021,2025-01-05
E14606,S00840,C096,2024-09-25
E14607,S02578,C005,2023-07-02
E14608,S00178,C002,2020-10-27
E14609,S02366,C096,2022-04-13
E14610,S01274,C015,2022-03-09
E14611,S00322,C003,2022-03-30
E14612,S00907,C063,2021-12-06
E14613,S02876,C049,2020-09-09
E14614,S00521,C009,2022-10-08
E14615,S01837,C088,2024-06-26
E14616,S00163,C032,2024-06-10
E14617,S02657,C031,2020-06-30
E14618,S02878,C069,2023-08-18
E14619,S02182,C068,2022-11-26
E14620,S02643,C063,2023-09-28
E14621,S01843,C099,2023-11-26
E14622,S00869,C093,2025-01-04
E14623,S01116,C057,2022-09-30
E14624,S00183,C006,2020-07-28
E14625,S02210,C038,2021-08-22
E14626,S02686,C070,2023-01-06
E14627,S02672,C021,2024-02-16
E14628,S02524,C099,2022-09-05
E14629,S00552,C024,2023-05-31
E14630,S02319,C099,2022-05-04
E14631,S00757,C029,2023-03-03
E14632,S00775,C057,2022-03-16
E14633,S01064,C059,2020-07-05
E14634,S01513,C050,2025-04-07
E14635,S01759,C016,2024-05-16
E14636,S01919,C089,2021-08-13
E14637,S02040,C039,2024-09-16
E14638,S01638,C054,2025-02-08
E14639,S01303,C094,2021-07-27
E14640,S01967,C007,2023-03-21
E14641,S00078,C040,2021-03-15
E14642,S02015,C004,2020-09-24
E14643,S01993,C091,2024-12-27
E14644,S00870,C094,2020-12-01
E14645,S01875,C090,2025-02-04
E14646,S01162,C099,2023-10-21
E14647,S02384,C007,2022-08-13
E14648,S01844,C079,2022-07-28
E14649,S00846,C033,2022-12-15
E14650,S00778,C023,2021-07-08
E14651,S00506,C017,2022-11-19
E14652,S01647,C065,2023-11-15
E14653,S02804,C089,2024-09-02
E14654,S00686,C010,2023-01-14
E14655,S00770,C036,2024-06-02
E14656,S00612,C078,2024-08-20
E14657,S02278,C100,2024-11-05
E14658,S00331,C080,2024-11-13
E14659,S02651,C090,2020-11-13
E14660,S02627,C019,2021-05-27
E14661,S02389,C087,2021-11-19
E14662,S02877,C029,2024-12-07
E14663,S02521,C080,2025-04-22
E14664,S02192,C083,2024-08-09
E14665,S00555,C056,2020-11-04
E14666,S02820,C078,2020-12-10
E14667,S00257,C073,2021-02-19
E14668,S01555,C053,2024-05-14
E14669,S01659,C072,2021-03-11
E14670,S00079,C078,2024-09-18
E14671,S02998,C046,2022-01-21
E14672,S01918,C013,2023-03-08
E14673,S00551,C071,2020-11-28
E14674,S02543,C019,2024-07-29
E14675,S01276,C052,2021-10-21
E14676,S00262,C037,2022-11-07
E14677,S00814,C034,2025-03-01
E14678,S02599,C097,2020-12-06
E14679,S01041,C036,2023-05-31
E14680,S02965,C069,2023-06-27
E14681,S00606,C067,2024-08-02
E14682,S01054,C091,2022-05-28
E14683,S01731,C058,2024-12-29
E14684,S01680,C016,2024-08-25
E14685,S00121,C068,2024-05-10
E14686,S00858,C065,2022-09-19
E14687,S00453,C007,2021-10-29
E14688,S02313,C052,2022-01-20
E14689,S00662,C025,2022-05-04
E14690,S00667,C055,2022-03-25
E14691,S01627,C075,2022-08-27
E14692,S02933,C046,2020-12-05
E14693,S00173,C100,2024-12-10
E14694,S01026,C090,2023-11-16
E14695,S00536,C072,2022-10-22
E14696,S00179,C044,2024-02-02
E14697,S02326,C052,2024-10-26
E14698,S00590,C082,2023-03-20
E14699,S00339,C030,2023-12-25
E14700,S01368,C007,2023-03-04
E14701,S02344,C021,2020-07-26
E14702,S00440,C065,2022-04-18
E14703,S01892,C064,2020-11-04
E14704,S01862,C001,2024-09-01
E14705,S02679,C032,2023-01-18
E14706,S00520,C015,2022-02-18
E14707,S01243,C010,2023-10-26
E14708,S02804,C100,2022-09-12
E14709,S00207,C094,2023-10-15
E14710,S02417,C066,2022-12-16
E14711,S01542,C034,2021-01-17
E14712,S01062,C016,2021-12-28
E14713,S00788,C008,2024-07-07
E14714,S01445,C053,2022-04-21
E14715,S00206,C051,2024-06-09
E14716,S00141,C078,2024-04-01
E14717,S00633,C041,2024-11-27
E14718,S01083,C010,2020-06-30
E14719,S01056,C075,2021-08-11
E14720,S02382,C071,2021-10-06
E14721,S02226,C078,2024-11-19
E14722,S02258,C003,2022-03-19
E14723,S02488,C048,2020-11-04
E14724,S01696,C023,2023-07-24
E14725,S01212,C018,2023-10-04
E14726,S00315,C093,2024-11-08
E14727,S00842,C035,2024-11-13
E14728,S02068,C027,2021-01-28
E14729,S02229,C098,2024-11-26
E14730,S00086,C050,2023-05-27
E14731,S01299,C096,2022-06-06
E14732,S02845,C054,2021-11-11
E14733,S00038,C067,2025-04-28
E14734,S02456,C033,2021-12-23
E14735,S00187,C074,2023-12-22
E14736,S00236,C026,2022-03-08
E14737,S01432,C093,2021-03-23
E14738,S02915,C026,2021-07-18
E14739,S02406,C039,2022-08-27
E14740,S01733,C025,2020-12-28
E14741,S02958,C020,2024-10-15
E14742,S02309,C075,2022-11-06
E14743,S00474,C062,2024-11-23
E14744,S00124,C006,2022-10-26
E14745,S02173,C051,2024-09-16
E14746,S02123,C023,2024-07-04
E14747,S00466,C094,2024-08-24
E14748,S00663,C021,2021-03-05
E14749,S02574,C031,2023-09-27
E14750,S01933,C094,2022-08-17
E14751,S00899,C099,2022-11-02
E14752,S01638,C018,2024-01-14
E14753,S02077,C008,2021-04-12
E14754,S02423,C031,2024-06-13
E14755,S00957,C024,2022-08-09
E14756,S01035,C084,2022-08-06
E14757,S00644,C078,2021-07-27
E14758,S00067,C070,2023-02-18
E14759,S01219,C090,2022-02-14
E14760,S01616,C015,2021-04-03
E14761,S02347,C063,2021-05-15
E14762,S01226,C063,2022-02-27
E14763,S00463,C084,2025-01-28
E14764,S00402,C090,2020-11-22
E14765,S02884,C028,2022-02-18
E14766,S00285,C086,2024-09-25
E14767,S01659,C003,2021-06-23
E14768,S01896,C022,2023-07-23
E14769,S02807,C079,2020-08-07
E14770,S02626,C038,2022-02-08
E14771,S00681,C055,2021-05-11
E14772,S01358,C060,2023-05-27
E14773,S02729,C059,2023-08-12
E14774,S02861,C059,2021-06-13
E14775,S02456,C043,2023-03-17
E14776,S01341,C036,2022-11-14
E14777,S01245,C035,2025-03-24
E14778,S00708,C094,2021-05-26
E14779,S02282,C066,2024-12-29
E14780,S01999,C090,2023-10-12
E14781,S01820,C067,2020-07-12
E14782,S02971,C075,2024-07-17
E14783,S00928,C047,2020-07-07
E14784,S00452,C044,2020-10-27
E14785,S02179,C049,2023-11-12
E14786,S01412,C034,2025-03-04
E14787,S01015,C078,2024-01-01
E14788,S02866,C100,2023-03-05
E14789,S02985,C050,2021-07-30
E14790,S00656,C013,2021-11-24
E14791,S02490,C052,2024-02-19
E14792,S00396,C037,2021-08-04
E14793,S02231,C074,2023-11-30
E14794,S00616,C002,2023-07-02
E14795,S02679,C047,2025-03-21
E14796,S01552,C031,2024-05-10
E14797,S01093,C073,2023-09-26
E14798,S00669,C094,2022-07-11
E14799,S00500,C045,2023-11-06
E14800,S01781,C002,2023-03-22
E14801,S02774,C092,2023-06-28
E14802,S00869,C051,2021-08-25
E14803,S02449,C082,2020-12-25
E14804,S02094,C044,2023-08-24
E14805,S00783,C033,2021-07-21
E14806,S00196,C038,2025-01-27
E14807,S01787,C036,2024-03-23
E14808,S00077,C045,2024-12-04
E14809,S01360,C070,2022-02-02
E14810,S00306,C009,2023-08-27
E14811,S02538,C006,2025-06-08
E14812,S01538,C050,2022-01-22
E14813,S01478,C003,2022-07-23
E14814,S00794,C083,2025-05-16
E14815,S02013,C075,2024-12-15
E14816,S00357,C015,2020-11-18
E14817,S00191,C052,2023-06-09
E14818,S01531,C052,2022-05-30
E14819,S02506,C019,2024-02-03
E14820,S00856,C070,2021-11-17
E14821,S01718,C005,2020-08-30
E14822,S01979,C014,2023-11-24
E14823,S01751,C092,2025-04-30
E14824,S02011,C009,2023-10-12
E14825,S01638,C066,2021-02-11
E14826,S01509,C025,2022-05-28
E14827,S00745,C081,2022-06-29
E14828,S00654,C055,2021-10-09
E14829,S02782,C026,2023-02-09
E14830,S00454,C035,2025-01-05
E14831,S00263,C023,2025-06-01
E14832,S02732,C018,2024-01-31
E14833,S01041,C051,2022-06-03
E14834,S01827,C068,2021-03-10
E14835,S02810,C073,2020-10-02
E14836,S00100,C081,2022-07-02
E14837,S02787,C047,2020-08-28
E14838,S02379,C029,2022-08-20
E14839,S00827,C078,2022-03-15
E14840,S00090,C091,2020-09-19
E14841,S00190,C037,2023-05-22
E14842,S00928,C075,2023-05-17
E14843,S00954,C069,2021-07-02
E14844,S00756,C082,2021-03-17
E14845,S01808,C084,2024-06-24
E14846,S00903,C028,2024-03-21
E14847,S02688,C001,2025-01-16
E14848,S02390,C001,2022-09-29
E14849,S01177,C082,2024-08-09
E14850,S01557,C034,2022-03-26
E14851,S02747,C061,2020-12-31
E14852,S01176,C026,2023-01-25
E14853,S02238,C027,2023-11-09
E14854,S00284,C004,2021-09-03
E14855,S02752,C038,2023-01-15
E14856,S00006,C053,2021-09-14
E14857,S01005,C013,2021-10-23
E14858,S00006,C073,2023-11-26
E14859,S01226,C080,2022-12-04
E14860,S01228,C062,2023-01-02
E14861,S02959,C054,2021-05-04
E14862,S00680,C046,2024-09-06
E14863,S02476,C084,2023-12-20
E14864,S02714,C047,2023-01-25
E14865,S00689,C097,2023-07-28
E14866,S01124,C097,2023-09-25
E14867,S01157,C045,2022-03-15
E14868,S01170,C044,2023-12-14
E14869,S00189,C061,2020-12-15
E14870,S00419,C030,2024-08-02
E14871,S00953,C086,2023-01-22
E14872,S00860,C032,2021-10-17
E14873,S01111,C011,2021-02-14
E14874,S01213,C032,2023-10-22
E14875,S01599,C045,2025-05-11
E14876,S02326,C003,2024-06-01
E14877,S00403,C022,2020-07-14
E14878,S00949,C068,2022-02-28
E14879,S01974,C006,2025-06-04
E14880,S00277,C049,2022-12-24
E14881,S02983,C041,2021-10-12
E14882,S00808,C090,2021-03-20
E14883,S00918,C042,2024-08-24
E14884,S01759,C095,2023-10-26
E14885,S02780,C031,2021-12-11
E14886,S01399,C093,2024-10-09
E14887,S01639,C081,2021-10-10
E14888,S00238,C013,2021-10-07
E14889,S01930,C079,2022-12-16
E14890,S02590,C040,2021-05-04
E14891,S01068,C015,2020-07-10
E14892,S00308,C096,2025-01-20
E14893,S00786,C052,2021-05-06
E14894,S02349,C052,2021-03-28
E14895,S01698,C086,2022-07-28
E14896,S02197,C087,2022-10-08
E14897,S02434,C095,2020-10-08
E14898,S00799,C087,2022-03-03
E14899,S01631,C047,2023-05-12
E14900,S02491,C001,2020-08-20
E14901,S01154,C022,2025-03-18
E14902,S01100,C051,2022-08-19
E14903,S02741,C046,2023-01-18
E14904,S00682,C012,2021-04-25
E14905,S00846,C021,2024-10-04
E14906,S02097,C031,2021-01-11
E14907,S00666,C048,2021-07-26
E14908,S01878,C028,2022-12-18
E14909,S02875,C076,2021-02-23
E14910,S02480,C054,2024-08-18
E14911,S01946,C096,2021-07-18
E14912,S01120,C066,2024-11-22
E14913,S02710,C008,2023-08-17
E14914,S01652,C040,2025-03-20
E14915,S02197,C051,2024-06-19
E14916,S00656,C027,2024-01-18
E14917,S01136,C025,2021-12-14
E14918,S00774,C054,2025-04-19
E14919,S02074,C052,2023-03-26
E14920,S00360,C061,2021-03-12
E14921,S02144,C008,2023-12-31
E14922,S00296,C019,2024-02-21
E14923,S02221,C045,2023-07-08
E14924,S02607,C007,2024-06-13
E14925,S00174,C051,2022-07-21
E14926,S02464,C079,2021-01-26
E14927,S00235,C013,2023-11-08
E14928,S01270,C046,2024-12-14
E14929,S00486,C011,2025-01-21
E14930,S00993,C012,2022-12-01
E14931,S00609,C033,2023-02-16
E14932,S00714,C004,2022-09-05
E14933,S02440,C090,2022-07-07
E14934,S02183,C040,2022-02-04
E14935,S00024,C084,2021-11-10
E14936,S02361,C052,2022-04-29
E14937,S00532,C005,2025-05-09
E14938,S00847,C004,2021-11-19
E14939,S02307,C025,2023-04-23
E14940,S01099,C031,2022-01-31
E14941,S01804,C038,2020-12-16
E14942,S01231,C071,2021-02-18
E14943,S02546,C061,2024-03-17
E14944,S02004,C058,2021-10-23
E14945,S01038,C063,2023-02-02
E14946,S01797,C058,2022-12-03
E14947,S02472,C027,2022-01-11
E14948,S00239,C054,2023-05-08
E14949,S00196,C052,2021-09-24
E14950,S00630,C095,2020-07-18
E14951,S01475,C006,2024-06-12
E14952,S02522,C023,2022-11-04
E14953,S01142,C062,2024-07-09
E14954,S00486,C071,2021-04-17
E14955,S02456,C025,2020-10-25
E14956,S02541,C036,2022-05-11
E14957,S01778,C062,2024-06-17
E14958,S00795,C089,2024-09-17
E14959,S00422,C020,2021-02-05
E14960,S01452,C016,2023-05-15
E14961,S02963,C059,2021-01-19
E14962,S00485,C049,2022-08-24
E14963,S00370,C078,2021-05-07
E14964,S01480,C078,2020-09-16
E14965,S00400,C100,2023-07-01
E14966,S02779,C018,2022-05-23
E14967,S00878,C045,2024-06-17
E14968,S01849,C061,2020-08-23
E14969,S01543,C100,2022-10-22
E14970,S02888,C073,2022-08-20
E14971,S02011,C001,2020-07-26
E14972,S00462,C064,2023-05-07
E14973,S00152,C051,2021-12-09
E14974,S00472,C053,2024-02-27
E14975,S01480,C056,2022-01-27
E14976,S00821,C067,2023-08-14
E14977,S00032,C030,2022-12-22
E14978,S01024,C042,2022-08-07
E14979,S02679,C071,2024-06-10
E14980,S00061,C008,2023-04-28
E14981,S02713,C043,2023-09-23
E14982,S00435,C026,2021-12-20
E14983,S00888,C034,2024-10-22
E14984,S00906,C064,2025-01-09
E14985,S00186,C068,2021-09-13
E14986,S02291,C094,2021-08-31
E14987,S00223,C011,2020-09-01
E14988,S00931,C048,2020-07-20
E14989,S00676,C049,2024-10-13
E14990,S02405,C082,2023-06-13
E14991,S02257,C080,2021-08-07
E14992,S01002,C076,2022-05-02
E14993,S00734,C050,2021-12-08
E14994,S01517,C053,2020-08-31
E14995,S02488,C060,2023-08-31
E14996,S01093,C050,2021-01-22
E14997,S00277,C098,2023-12-20
E14998,S00637,C079,2023-09-19
E14999,S00444,C028,2023-11-20
E15000,S02502,C045,2024-07-15
E15001,S00424,C009,2022-07-18
E15002,S01217,C038,2023-10-18
E15003,S00438,C037,2023-03-09
E15004,S01538,C090,2024-08-22
E15005,S01195,C042,2025-02-18
E15006,S01225,C042,2022-06-02
E15007,S02175,C017,2022-10-04
E15008,S01123,C099,2025-03-05
E15009,S02612,C067,2025-05-08
E15010,S00419,C060,2020-12-06
E15011,S00621,C084,2024-07-30
E15012,S00475,C020,2021-11-10
E15013,S02036,C022,2023-09-17
E15014,S02671,C069,2022-10-19
E15015,S00928,C091,2022-03-20
E15016,S00861,C078,2022-08-21
E15017,S00918,C046,2021-05-13
E15018,S01059,C073,2023-09-27
E15019,S01754,C071,2024-02-07
E15020,S00802,C021,2020-12-25
E15021,S00819,C054,2022-04-17
E15022,S02126,C049,2022-12-05
E15023,S02053,C084,2024-01-28
E15024,S02166,C093,2023-12-04
E15025,S01326,C086,2022-12-18
E15026,S01123,C039,2023-08-06
E15027,S01981,C018,2024-03-16
E15028,S00408,C028,2020-08-01
E15029,S00141,C030,2022-08-28
E15030,S01624,C097,2024-06-21
E15031,S02153,C020,2022-05-17
E15032,S01656,C047,2023-02-28
E15033,S01451,C058,2020-12-13
E15034,S00360,C042,2022-09-26
E15035,S00538,C085,2025-06-09
E15036,S02584,C019,2023-05-10
E15037,S00683,C027,2020-09-01
E15038,S02391,C082,2023-12-06
E15039,S00007,C004,2020-12-05
E15040,S01604,C083,2020-07-02
E15041,S01905,C047,2025-06-04
E15042,S02463,C015,2024-12-08
E15043,S01446,C006,2023-10-31
E15044,S01548,C047,2020-12-17
E15045,S02886,C031,2024-04-14
E15046,S02140,C074,2023-04-06
E15047,S01851,C076,2020-11-13
E15048,S01331,C029,2022-03-16
E15049,S00905,C039,2022-01-23
E15050,S02456,C064,2021-06-03
E15051,S02667,C016,2025-03-01
E15052,S00983,C009,2022-07-06
E15053,S00351,C071,2022-06-30
E15054,S02996,C046,2024-10-05
E15055,S00590,C004,2022-08-23
E15056,S01092,C027,2023-06-15
E15057,S01763,C001,2021-02-08
E15058,S00552,C087,2023-10-20
E15059,S02378,C089,2021-01-01
E15060,S01671,C017,2022-12-24
E15061,S02023,C060,2025-03-08
E15062,S01877,C004,2021-05-09
E15063,S00624,C061,2022-08-24
E15064,S01494,C055,2021-04-18
E15065,S02437,C019,2021-05-03
E15066,S02194,C048,2023-10-26
E15067,S02915,C040,2021-12-08
E15068,S01817,C039,2022-12-08
E15069,S02805,C021,2022-10-15
E15070,S02448,C029,2024-09-11
E15071,S02819,C048,2024-05-11
E15072,S01907,C031,2021-11-10
E15073,S00006,C088,2024-06-23
E15074,S01254,C004,2024-09-23
E15075,S02228,C001,2024-11-25
E15076,S01988,C089,2024-05-07
E15077,S01001,C071,2022-01-18
E15078,S00344,C076,2024-10-02
E15079,S01328,C080,2025-05-14
E15080,S01056,C027,2025-04-11
E15081,S01192,C044,2020-11-11
E15082,S00260,C008,2022-01-23
E15083,S01471,C097,2024-06-25
E15084,S00571,C009,2023-08-23
E15085,S00907,C025,2025-03-27
E15086,S02592,C041,2022-02-21
E15087,S01368,C077,2022-11-09
E15088,S00422,C080,2024-03-16
E15089,S02085,C020,2024-09-16
E15090,S01969,C076,2023-10-22
E15091,S00772,C097,2023-03-09
E15092,S00514,C061,2022-01-05
E15093,S00099,C045,2021-09-25
E15094,S00651,C088,2024-04-26
E15095,S01362,C040,2021-05-02
E15096,S01054,C024,2022-10-06
E15097,S02841,C073,2023-02-07
E15098,S00245,C098,2024-07-30
E15099,S02234,C090,2021-08-17
E15100,S00134,C094,2024-04-01
E15101,S01956,C064,2021-09-17
E15102,S02429,C046,2025-02-26
E15103,S01668,C064,2025-01-18
E15104,S00807,C049,2021-02-11
E15105,S01589,C001,2021-09-04
E15106,S02516,C012,2023-08-17
E15107,S02863,C048,2022-05-08
E15108,S02739,C017,2022-10-29
E15109,S00004,C023,2023-02-16
E15110,S02036,C095,2022-12-20
E15111,S00584,C096,2023-04-17
E15112,S02191,C074,2022-11-22
E15113,S01182,C028,2022-11-29
E15114,S02410,C012,2020-12-10
E15115,S01078,C019,2023-02-09
E15116,S00403,C084,2022-12-14
E15117,S00987,C055,2020-12-18
E15118,S00461,C036,2022-06-28
E15119,S02737,C065,2023-10-27
E15120,S00202,C071,2024-04-22
E15121,S02623,C065,2022-06-13
E15122,S00753,C085,2022-06-06
E15123,S02132,C067,2024-04-02
E15124,S00101,C004,2024-05-22
E15125,S02157,C096,2024-02-26
E15126,S00392,C006,2023-02-13
E15127,S00405,C090,2023-01-11
E15128,S02609,C053,2021-07-08
E15129,S00320,C050,2022-06-10
E15130,S02666,C080,2025-05-18
E15131,S01817,C043,2024-08-31
E15132,S02627,C044,2020-10-20
E15133,S01551,C005,2022-05-06
E15134,S00149,C051,2021-09-29
E15135,S01170,C076,2021-11-17
E15136,S01571,C001,2022-02-26
E15137,S00043,C034,2020-07-24
E15138,S02044,C048,2020-09-22
E15139,S01486,C096,2021-03-11
E15140,S02403,C045,2023-08-03
E15141,S00731,C051,2023-04-18
E15142,S00490,C063,2024-04-24
E15143,S01588,C100,2024-01-02
E15144,S01419,C042,2023-09-28
E15145,S02666,C082,2022-07-11
E15146,S00097,C008,2023-11-27
E15147,S02364,C089,2024-08-08
E15148,S02524,C013,2023-04-01
E15149,S01134,C096,2022-11-17
E15150,S00404,C050,2024-12-26
E15151,S01326,C064,2021-08-04
E15152,S00407,C069,2023-02-28
E15153,S01247,C020,2024-10-11
E15154,S02236,C092,2021-06-19
E15155,S02838,C014,2022-03-01
E15156,S02784,C025,2022-06-25
E15157,S02117,C017,2021-04-06
E15158,S02868,C030,2021-08-04
E15159,S01294,C023,2024-03-01
E15160,S02146,C003,2023-07-17
E15161,S02952,C095,2024-06-17
E15162,S02913,C088,2020-07-30
E15163,S00293,C013,2024-10-04
E15164,S00015,C037,2022-07-22
E15165,S01917,C038,2023-08-01
E15166,S00884,C094,2024-11-19
E15167,S02672,C043,2022-01-11
E15168,S00073,C091,2022-07-24
E15169,S00104,C008,2021-08-20
E15170,S01165,C100,2021-10-02
E15171,S01345,C066,2022-01-03
E15172,S00562,C013,2024-03-24
E15173,S02755,C002,2024-04-20
E15174,S00467,C088,2022-04-29
E15175,S00461,C022,2023-10-07
E15176,S00208,C007,2025-03-22
E15177,S00553,C085,2022-02-03
E15178,S00848,C044,2023-01-19
E15179,S02588,C042,2022-10-22
E15180,S00872,C060,2023-05-26
E15181,S02114,C079,2022-12-02
E15182,S02151,C065,2023-07-12
E15183,S02473,C084,2024-10-16
E15184,S01409,C063,2023-08-20
E15185,S02396,C031,2025-05-29
E15186,S00359,C094,2025-01-02
E15187,S00859,C088,2025-01-23
E15188,S00145,C092,2022-07-18
E15189,S01524,C057,2022-04-10
E15190,S01708,C075,2022-12-26
E15191,S00890,C034,2024-06-06
E15192,S01441,C028,2021-09-14
E15193,S00142,C092,2024-11-05
E15194,S00127,C019,2024-02-13
E15195,S00494,C081,2023-02-28
E15196,S00441,C028,2024-09-18
E15197,S02467,C025,2023-05-13
E15198,S00126,C098,2024-08-06
E15199,S00148,C093,2024-04-29
E15200,S02250,C019,2022-06-25
E15201,S01459,C034,2023-07-23
E15202,S00261,C026,2021-03-27
E15203,S01128,C060,2021-03-10
E15204,S00404,C055,2020-10-14
E15205,S00333,C058,2023-02-11
E15206,S02162,C042,2022-09-18
E15207,S01440,C011,2021-06-04
E15208,S00653,C055,2023-09-27
E15209,S00957,C069,2020-10-01
E15210,S02623,C051,2021-03-30
E15211,S02987,C088,2021-10-20
E15212,S01572,C087,2022-10-21
E15213,S02119,C097,2022-09-03
E15214,S01746,C036,2022-01-22
E15215,S01346,C024,2024-08-24
E15216,S01148,C047,2021-07-03
E15217,S01481,C035,2021-09-04
E15218,S01828,C008,2020-11-29
E15219,S02504,C059,2025-04-08
E15220,S00360,C006,2025-04-11
E15221,S02025,C041,2021-10-15
E15222,S01031,C009,2023-06-14
E15223,S01623,C030,2023-07-15
E15224,S01800,C001,2022-04-11
E15225,S02554,C008,2023-12-23
E15226,S02765,C039,2024-12-01
E15227,S01600,C021,2024-03-30
E15228,S00202,C058,2021-07-29
E15229,S02178,C068,2022-07-27
E15230,S01345,C029,2024-10-17
E15231,S02328,C011,2023-02-14
E15232,S01530,C088,2024-04-23
E15233,S01373,C058,2020-07-14
E15234,S00118,C024,2023-05-20
E15235,S02262,C092,2024-06-03
E15236,S01467,C025,2021-11-16
E15237,S01315,C032,2024-06-08
E15238,S01496,C063,2020-08-06
E15239,S00885,C087,2022-01-28
E15240,S02679,C049,2020-07-02
E15241,S00036,C089,2022-04-12
E15242,S02345,C005,2021-05-06
E15243,S01625,C044,2022-05-25
E15244,S00253,C077,2022-12-30
E15245,S02456,C008,2022-12-18
E15246,S00707,C083,2024-06-08
E15247,S01164,C028,2024-03-26
E15248,S02629,C081,2024-03-04
E15249,S00001,C080,2023-04-25
E15250,S01512,C011,2023-04-25
E15251,S01406,C051,2020-12-19
E15252,S01740,C057,2022-12-03
E15253,S02712,C092,2023-05-17
E15254,S00293,C005,2025-06-09
E15255,S02323,C089,2022-01-20
E15256,S01507,C020,2022-05-28
E15257,S00665,C066,2020-11-06
E15258,S01507,C014,2022-01-03
E15259,S01680,C074,2021-12-16
E15260,S01915,C045,2024-07-04
E15261,S01112,C073,2020-08-08
E15262,S01840,C010,2024-12-03
E15263,S00406,C056,2020-06-24
E15264,S02198,C064,2021-09-28
E15265,S00824,C060,2020-12-26
E15266,S02288,C016,2024-09-14
E15267,S00093,C044,2023-01-31
E15268,S01606,C064,2021-11-25
E15269,S01308,C087,2020-11-08
E15270,S00651,C067,2021-07-31
E15271,S01820,C025,2022-12-02
E15272,S00306,C066,2022-09-09
E15273,S01544,C073,2021-11-30
E15274,S01282,C081,2025-05-28
E15275,S01884,C027,2025-05-04
E15276,S01969,C011,2024-04-19
